Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"A01",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.76,ddPCR Supermix for Probes (no dUTP),15.2,,,1.25,0.42,13,20164,1,12,240,19924,0.0499,20177,,,,,,,,0.054,,,0.084,0.023,5.1,,,7.8,2.4,1,1,6003,11904,2311.8,2317.9,"",,,,0.99,0.57,,,,,,,0.069,0.038,,,6.5,3.7,
"B01",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.32,ddPCR Supermix for Probes (no dUTP),6.4,,,0.65,0.13,6,22108,0,6,189,21919,0,22114,,,,,,,,0.032,,,0.058,0.005,3.1,,,5.6,0.6,1,1,6003,11959,2259.8,2262.4,"",,,,0.47,0.21,,,,,,,0.045,0.018,,,4.3,1.8,
"C01",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.22,ddPCR Supermix for Probes (no dUTP),4.4,,,0.52,0.07,4,21524,0,4,204,21320,0,21528,,,,,,,,0.02,,,0.04,0,1.9,,,3.9,0,1,1,6003,12185,2348.6,2350.4,"",,,,0.35,0.13,,,,,,,0.03,0.009,,,2.9,0.9,
"D01",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.44,ddPCR Supermix for Probes (no dUTP),8.8,,,0.83,0.2,8,21354,0,8,210,21144,0,21362,,,,,,,,0.038,,,0.065,0.011,3.7,,,6.2,1.1,1,1,6003,12279,2323,2326.8,"",,,,0.62,0.3,,,,,,,0.052,0.024,,,4.9,2.4,
"E01",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.41,ddPCR Supermix for Probes (no dUTP),8.2,,,0.8,0.17,7,20034,0,7,179,19855,0,20041,,,,,,,,0.039,,,0.069,0.009,3.7,,,6.5,1,1,1,6003,12380,2327.7,2331.2,"",,,,0.59,0.27,,,,,,,0.054,0.024,,,5.2,2.3,
"F01",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.35,ddPCR Supermix for Probes (no dUTP),7,,,0.72,0.14,6,20159,0,6,181,19978,0,20165,,,,,,,,0.033,,,0.061,0.005,3.2,,,5.8,0.6,1,1,6003,12446,2402.7,2405.7,"",,,,0.51,0.23,,,,,,,0.047,0.019,,,4.5,1.9,
"G01",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.34,ddPCR Supermix for Probes (no dUTP),6.8,,,0.7,0.13,6,20609,0,6,170,20439,0,20615,,,,,,,,0.035,,,0.065,0.006,3.4,,,6.2,0.6,1,1,6003,12225,2356.4,2359.3,"",,,,0.5,0.22,,,,,,,0.05,0.02,,,4.8,2,
"H01",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.41,ddPCR Supermix for Probes (no dUTP),8.2,,,0.8,0.17,7,20166,0,7,186,19980,0,20173,,,,,,,,0.037,,,0.067,0.008,3.6,,,6.3,0.9,1,1,6003,12391,2372,2375.5,"",,,,0.58,0.27,,,,,,,0.052,0.023,,,5,2.3,
"A02",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.23,ddPCR Supermix for Probes (no dUTP),4.6,,,0.55,0.07,4,20293,0,4,179,20114,0,20297,,,,,,,,0.022,,,0.045,0,2.2,,,4.4,0,1,1,6003,12281,2356.2,2358.2,"",,,,0.37,0.13,,,,,,,0.034,0.011,,,3.3,1.1,
"A03",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",1.5,ddPCR Supermix for Probes (no dUTP),30,,,2.2,1,28,21255,3,25,596,20659,0.126,21283,,,,,,,,0.046,,,0.064,0.029,4.4,,,6,2.8,1,1,6003,11774,2322.7,2335.1,"",,,,1.86,1.27,,,,,,,0.055,0.037,,,5.2,3.6,
"A04",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",0.93,ddPCR Supermix for Probes (no dUTP),18.6,,,1.47,0.54,16,20194,0,16,313,19881,0,20210,,,,,,,,0.051,,,0.077,0.025,4.8,,,7.2,2.5,1,1,6003,12101,2338.1,2345.8,"",,,,1.18,0.72,,,,,,,0.064,0.038,,,6,3.6,
"A05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22861,0,0,2,22859,0,22861,,,,,,,,,,,,,,,,,,1,1,6003,0,2318.5,2318.5,"",,,,0.07,0,,,,,,,,,,,,,
"B02",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.53,ddPCR Supermix for Probes (no dUTP),10.6,,,0.93,0.26,10,22171,0,10,199,21972,0,22181,,,,,,,,0.05,,,0.082,0.018,4.8,,,7.7,1.8,1,1,6003,12223,2352.7,2357.2,"",,,,0.72,0.38,,,,,,,0.066,0.034,,,6.2,3.3,
"B03",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",2.2,ddPCR Supermix for Probes (no dUTP),44,,,2.9,1.6,40,21575,3,37,373,21202,0.128,21615,,,,,,,,0.106,,,0.14,0.071,9.5,,,12.4,6.7,1,1,6003,12151,2367.8,2385.9,"",,,,2.54,1.85,,,,,,,0.123,0.088,,,11,8.1,
"B04",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",1.2,ddPCR Supermix for Probes (no dUTP),24,,,1.8,0.8,21,20394,3,18,314,20080,0.157,20415,,,,,,,,0.066,,,0.095,0.036,6.2,,,8.8,3.6,1,1,6003,12148,2394.7,2404.8,"",,,,1.49,0.97,,,,,,,0.081,0.051,,,7.5,4.9,
"B05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21763,0,0,0,21763,0,21763,,,,,,,,,,,,,,,,,,1,1,6003,0,2346.4,2346.4,"",,,,0.074,0,,,,,,,,,,,,,
"C02",Absolute Quantification,"ABS","14247",Ch1Unknown,"ZFY","Manual",0.45,ddPCR Supermix for Probes (no dUTP),9,,,0.84,0.2,8,20929,0,8,180,20749,0,20937,,,,,,,,0.044,,,0.076,0.012,4.2,,,7.2,1.3,1,1,6003,12122,2335.8,2339.5,"",,,,0.63,0.31,,,,,,,0.06,0.028,,,5.7,2.8,
"C03",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",1.5,ddPCR Supermix for Probes (no dUTP),30,,,2.1,1,26,21061,0,26,327,20734,0,21087,,,,,,,,0.079,,,0.111,0.047,7.3,,,10,4.6,1,1,6003,12237,2339.7,2351.9,"",,,,1.75,1.19,,,,,,,0.095,0.063,,,8.7,5.9,
"C04",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",0.78,ddPCR Supermix for Probes (no dUTP),15.6,,,1.29,0.43,13,19647,1,12,316,19331,0.0481,19660,,,,,,,,0.041,,,0.064,0.018,3.9,,,6,1.8,1,1,6003,12184,2380,2386.5,"",,,,1.01,0.58,,,,,,,0.052,0.029,,,5,2.8,
"C05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22798,0,0,0,22798,0,22798,,,,,,,,,,,,,,,,,,1,1,6003,0,2322.1,2322.1,"",,,,0.071,0,,,,,,,,,,,,,
"D02",Absolute Quantification,"ABS","10280",Ch1Unknown,"ZFY","Manual",1.2,ddPCR Supermix for Probes (no dUTP),24,,,1.8,0.8,23,21661,3,20,1035,20626,0.108,21684,,,,,,,,0.022,,,0.031,0.013,2.1,,,3,1.3,1,1,6003,12039,2352.4,2362.7,"",,,,1.53,1.01,,,,,,,0.0262,0.0171,,,2.55,1.68,
"D03",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",1.6,ddPCR Supermix for Probes (no dUTP),32,,,2.3,1.1,27,19853,2,25,350,19503,0.0918,19880,,,,,,,,0.076,,,0.106,0.046,7.1,,,9.7,4.5,1,1,6003,12187,2350.3,2363.6,"",,,,1.93,1.31,,,,,,,0.091,0.061,,,8.4,5.8,
"D04",Absolute Quantification,"ABS","C201",Ch1Unknown,"ZFY","Manual",167,ddPCR Supermix for Probes (no dUTP),3340,,,174,161,2744,17952,388,2356,2436,15516,1.03,20696,,,,,,,,0.97,,,1.02,0.92,49.2,,,50.5,47.9,1,1,6003,12148,2379,3674.3,"",,,,170.5,164.1,,,,,,,0.996,0.944,,,49.9,48.6,
"D05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22452,0,0,0,22452,0,22452,,,,,,,,,,,,,,,,,,1,1,6003,0,2355.7,2355.7,"",,,,0.072,0,,,,,,,,,,,,,
"E02",Absolute Quantification,"ABS","10280",Ch1Unknown,"ZFY","Manual",0.74,ddPCR Supermix for Probes (no dUTP),14.8,,,1.23,0.41,13,20581,0,13,413,20168,0,20594,,,,,,,,0.031,,,0.049,0.014,3,,,4.7,1.4,1,1,6003,12199,2354.6,2360.8,"",,,,0.97,0.56,,,,,,,0.04,0.022,,,3.9,2.2,
"E03",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",1.6,ddPCR Supermix for Probes (no dUTP),32,,,2.2,1.1,27,20182,3,24,337,19845,0.151,20209,,,,,,,,0.079,,,0.11,0.048,7.3,,,10,4.6,1,1,6003,11914,2325.7,2338.5,"",,,,1.89,1.29,,,,,,,0.095,0.063,,,8.7,6,
"E04",Absolute Quantification,"ABS","C201",Ch1Unknown,"ZFY","Manual",162,ddPCR Supermix for Probes (no dUTP),3240,,,168,156,2741,18583,368,2373,2449,16134,0.43,21324,,,,,,,,0.97,,,1.02,0.92,49.3,,,50.6,48,1,1,6003,12062,2362.6,3609.4,"",,,,165,158.8,,,,,,,0.997,0.945,,,49.9,48.6,
"E05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22405,0,0,1,22404,0,22405,,,,,,,,,,,,,,,,,,1,1,6003,0,2374.6,2374.6,"",,,,0.072,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","10280",Ch1Unknown,"ZFY","Manual",0.23,ddPCR Supermix for Probes (no dUTP),4.6,,,0.53,0.07,4,20804,0,4,353,20451,0,20808,,,,,,,,0.011,,,0.023,0,1.1,,,2.2,0,1,1,6003,12491,2442.6,2444.5,"",,,,0.36,0.13,,,,,,,0.017,0.005,,,1.7,0.5,
"F03",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",1.3,ddPCR Supermix for Probes (no dUTP),26,,,1.9,0.8,23,20951,0,23,279,20672,0,20974,,,,,,,,0.082,,,0.117,0.047,7.6,,,10.6,4.6,1,1,6003,11910,2313.7,2324.2,"",,,,1.58,1.04,,,,,,,0.1,0.064,,,9.1,6.1,
"F04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21833,0,0,2,21831,0,21833,,,,,,,,,,,,,,,,,,1,1,6003,0,2359.3,2359.3,"",,,,0.074,0,,,,,,,,,,,,,
"F05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.25,0,1,22529,0,1,1,22528,0,22530,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,6003,9061.8,2428.3,2428.6,"",,,,0.13,0.01,,,,,,,2.6,0,,,89,11,
"G02",Absolute Quantification,"ABS","10280",Ch1Unknown,"ZFY","Manual",0.8,ddPCR Supermix for Probes (no dUTP),16,,,1.32,0.44,13,19109,0,13,283,18826,0,19122,,,,,,,,0.046,,,0.071,0.02,4.4,,,6.7,2,1,1,6003,12463,2400.7,2407.6,"",,,,1.04,0.6,,,,,,,0.059,0.033,,,5.5,3.2,
"G03",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",1.5,ddPCR Supermix for Probes (no dUTP),30,,,2.2,1,26,20144,0,26,271,19873,0,20170,,,,,,,,0.095,,,0.134,0.057,8.7,,,11.9,5.5,1,1,6003,12142,2353.8,2366.4,"",,,,1.83,1.24,,,,,,,0.115,0.076,,,10.3,7.1,
"G04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22836,0,0,1,22835,0,22836,,,,,,,,,,,,,,,,,,1,1,6003,0,2384,2384,"",,,,0.071,0,,,,,,,,,,,,,
"G05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22263,0,0,1,22262,0,22263,,,,,,,,,,,,,,,,,,1,1,6003,0,2363.8,2363.8,"",,,,0.072,0,,,,,,,,,,,,,
"H02",Absolute Quantification,"ABS","10280",Ch1Unknown,"ZFY","Manual",0.3,ddPCR Supermix for Probes (no dUTP),6,,,0.65,0.1,5,19715,0,5,276,19439,0,19720,,,,,,,,0.018,,,0.035,0.001,1.8,,,3.4,0.2,1,1,6003,12493,2384.9,2387.5,"",,,,0.45,0.18,,,,,,,0.026,0.01,,,2.6,1,
"H03",Absolute Quantification,"ABS","18164",Ch1Unknown,"ZFY","Manual",0.98,ddPCR Supermix for Probes (no dUTP),19.6,,,1.51,0.6,18,21504,0,18,341,21163,0,21522,,,,,,,,0.052,,,0.077,0.027,5,,,7.2,2.7,1,1,6003,12020,2326.9,2335,"",,,,1.23,0.77,,,,,,,0.065,0.04,,,6.1,3.8,
"H04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22204,0,0,1,22203,0,22204,,,,,,,,,,,,,,,,,,1,1,6003,0,2339.2,2339.2,"",,,,0.073,0,,,,,,,,,,,,,
"H05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.25,0,1,22493,0,1,1,22492,0,22494,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,6003,7054.2,2403.2,2403.5,"",,,,0.13,0.01,,,,,,,2.6,0,,,89,11,
"A01",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",14.1,ddPCR Supermix for Probes (no dUTP),282,,,15.9,12.4,241,19936,1,12,240,19924,0.0499,20177,,,,,,,,0.054,,,0.084,0.023,5.1,,,7.8,2.4,1,1,2576,5747.3,1283,1336.3,"",,,,15,13.2,,,,,,,0.069,0.038,,,6.5,3.7,
"B01",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",10.1,ddPCR Supermix for Probes (no dUTP),202,,,11.5,8.7,189,21925,0,6,189,21919,0,22114,,,,,,,,0.032,,,0.058,0.005,3.1,,,5.6,0.6,1,1,2576,5630.7,1245.9,1283.4,"",,,,10.8,9.4,,,,,,,0.045,0.018,,,4.3,1.8,
"C01",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",11.2,ddPCR Supermix for Probes (no dUTP),224,,,12.7,9.7,204,21324,0,4,204,21320,0,21528,,,,,,,,0.02,,,0.04,0,1.9,,,3.9,0,1,1,2576,5774.2,1292.8,1335.3,"",,,,12,10.4,,,,,,,0.03,0.009,,,2.9,0.9,
"D01",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",11.6,ddPCR Supermix for Probes (no dUTP),232,,,13.2,10.1,210,21152,0,8,210,21144,0,21362,,,,,,,,0.038,,,0.065,0.011,3.7,,,6.2,1.1,1,1,2576,5749.8,1272.9,1316.9,"",,,,12.4,10.8,,,,,,,0.052,0.024,,,4.9,2.4,
"E01",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",10.6,ddPCR Supermix for Probes (no dUTP),212,,,12.1,9,179,19862,0,7,179,19855,0,20041,,,,,,,,0.039,,,0.069,0.009,3.7,,,6.5,1,1,1,2576,5832.4,1278,1318.6,"",,,,11.3,9.8,,,,,,,0.054,0.024,,,5.2,2.3,
"F01",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",10.6,ddPCR Supermix for Probes (no dUTP),212,,,12.2,9.1,181,19984,0,6,181,19978,0,20165,,,,,,,,0.033,,,0.061,0.005,3.2,,,5.8,0.6,1,1,2576,5924.4,1317.5,1358.9,"",,,,11.4,9.8,,,,,,,0.047,0.019,,,4.5,1.9,
"G01",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",9.7,ddPCR Supermix for Probes (no dUTP),194,,,11.2,8.3,170,20445,0,6,170,20439,0,20615,,,,,,,,0.035,,,0.065,0.006,3.4,,,6.2,0.6,1,1,2576,5811.9,1292.7,1330,"",,,,10.5,9,,,,,,,0.05,0.02,,,4.8,2,
"H01",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",10.9,ddPCR Supermix for Probes (no dUTP),218,,,12.5,9.3,186,19987,0,7,186,19980,0,20173,,,,,,,,0.037,,,0.067,0.008,3.6,,,6.3,0.9,1,1,2576,5829.3,1303.4,1345.1,"",,,,11.7,10.1,,,,,,,0.052,0.023,,,5,2.3,
"A02",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",10.4,ddPCR Supermix for Probes (no dUTP),208,,,11.9,8.9,179,20118,0,4,179,20114,0,20297,,,,,,,,0.022,,,0.045,0,2.2,,,4.4,0,1,1,2576,5821.4,1292.3,1332.2,"",,,,11.2,9.6,,,,,,,0.034,0.011,,,3.3,1.1,
"A03",Absolute Quantification,"ABS","18164",Ch2Unknown,"ZFX","Manual",33.6,ddPCR Supermix for Probes (no dUTP),672,,,36.3,30.9,599,20684,3,25,596,20659,0.126,21283,,,,,,,,0.046,,,0.064,0.029,4.4,,,6,2.8,1,1,2576,5743.1,1258.5,1384.7,"",,,,35,32.2,,,,,,,0.055,0.037,,,5.2,3.6,
"A04",Absolute Quantification,"ABS","18164",Ch2Unknown,"ZFX","Manual",18.4,ddPCR Supermix for Probes (no dUTP),368,,,20.4,16.3,313,19897,0,16,313,19881,0,20210,,,,,,,,0.051,,,0.077,0.025,4.8,,,7.2,2.5,1,1,2576,5778.9,1275,1344.8,"",,,,19.4,17.3,,,,,,,0.064,0.038,,,6,3.6,
"A05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX","Manual",0.1,ddPCR Supermix for Probes (no dUTP),2,,,0.33,0.02,2,22859,0,0,2,22859,0,22861,,,,,,,,,,,,,,,,,,1,1,2576,5349.8,1264.9,1265.2,"",,,,0.2,0.04,,,,,,,,,,,,,
"B02",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",10.6,ddPCR Supermix for Probes (no dUTP),212,,,12.1,9.1,199,21982,0,10,199,21972,0,22181,,,,,,,,0.05,,,0.082,0.018,4.8,,,7.7,1.8,1,1,2576,5773.3,1290.3,1330.5,"",,,,11.4,9.9,,,,,,,0.066,0.034,,,6.2,3.3,
"B03",Absolute Quantification,"ABS","18164",Ch2Unknown,"ZFX","Manual",20.6,ddPCR Supermix for Probes (no dUTP),412,,,22.7,18.6,376,21239,3,37,373,21202,0.128,21615,,,,,,,,0.106,,,0.14,0.071,9.5,,,12.4,6.7,1,1,2576,5858.5,1287.4,1366.9,"",,,,21.7,19.6,,,,,,,0.123,0.088,,,11,8.1,
"B04",Absolute Quantification,"ABS","18164",Ch2Unknown,"ZFX","Manual",18.4,ddPCR Supermix for Probes (no dUTP),368,,,20.4,16.4,317,20098,3,18,314,20080,0.157,20415,,,,,,,,0.066,,,0.095,0.036,6.2,,,8.8,3.6,1,1,2576,5900,1301.6,1373,"",,,,19.4,17.4,,,,,,,0.081,0.051,,,7.5,4.9,
"B05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21763,0,0,0,21763,0,21763,,,,,,,,,,,,,,,,,,1,1,2576,0,1279.7,1279.7,"",,,,0.074,0,,,,,,,,,,,,,
"C02",Absolute Quantification,"ABS","14247",Ch2Unknown,"ZFX","Manual",10.2,ddPCR Supermix for Probes (no dUTP),204,,,11.6,8.7,180,20757,0,8,180,20749,0,20937,,,,,,,,0.044,,,0.076,0.012,4.2,,,7.2,1.3,1,1,2576,5794.5,1279.9,1318.7,"",,,,10.9,9.4,,,,,,,0.06,0.028,,,5.7,2.8,
"C03",Absolute Quantification,"ABS","18164",Ch2Unknown,"ZFX","Manual",18.4,ddPCR Supermix for Probes (no dUTP),368,,,20.4,16.4,327,20760,0,26,327,20734,0,21087,,,,,,,,0.079,,,0.111,0.047,7.3,,,10,4.6,1,1,2576,5808,1275,1345.3,"",,,,19.4,17.4,,,,,,,0.095,0.063,,,8.7,5.9,
