Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"C01",Absolute Quantification,"ABS","16750",Ch1Unknown,"HbS","Manual",12.7,ddPCR Supermix for Probes (no dUTP),254,,,14.4,11,220,20305,2,218,209,20096,0,20525,,,,,,,,1.04,,,1.24,0.85,51,,,55.8,46.3,1,1,2100,6049.4,1110.7,1163.6,"",,,,13.5,11.8,,,,,,,1.14,0.94,,,53.5,48.6,
"D01",Absolute Quantification,"ABS","16750",Ch1Unknown,"HbS","Manual",12.6,ddPCR Supermix for Probes (no dUTP),252,,,14.1,11,240,22374,2,238,247,22127,0,22614,,,,,,,,0.96,,,1.13,0.79,49.1,,,53.5,44.6,1,1,2100,6180.5,1130.4,1184,"",,,,13.4,11.7,,,,,,,1.05,0.88,,,51.3,46.8,
"E01",Absolute Quantification,"ABS","16750",Ch1Unknown,"HbS","Manual",12.2,ddPCR Supermix for Probes (no dUTP),244,,,13.8,10.6,221,21251,4,217,244,21007,0.0811,21472,,,,,,,,0.89,,,1.05,0.73,47.1,,,51.6,42.6,1,1,2100,6373.8,1123.8,1177.8,"",,,,13,11.4,,,,,,,0.97,0.81,,,49.4,44.8,
"F01",Absolute Quantification,"ABS","16750",Ch1Unknown,"HbS","Manual",11.9,ddPCR Supermix for Probes (no dUTP),238,,,13.5,10.3,213,20910,7,206,223,20687,0.266,21123,,,,,,,,0.93,,,1.1,0.75,48.1,,,52.7,43.4,1,1,2100,6276.7,1128.5,1180.4,"",,,,12.7,11.1,,,,,,,1.01,0.84,,,50.4,45.7,
"G01",Absolute Quantification,"ABS","16750",Ch1Unknown,"HbS","Manual",13.2,ddPCR Supermix for Probes (no dUTP),264,,,14.9,11.5,239,21189,3,236,234,20955,0.02,21428,,,,,,,,1.01,,,1.19,0.83,50.2,,,54.7,45.7,1,1,2100,6238.3,1111.4,1168.6,"",,,,14,12.3,,,,,,,1.1,0.92,,,52.5,47.9,
"H01",Absolute Quantification,"ABS","16750",Ch1Unknown,"HbS","Manual",12.1,ddPCR Supermix for Probes (no dUTP),242,,,13.7,10.5,221,21304,4,217,240,21064,0.0835,21525,,,,,,,,0.91,,,1.07,0.74,47.5,,,52.1,43,1,1,2100,6145.4,1119.5,1171.1,"",,,,13,11.3,,,,,,,0.99,0.82,,,49.8,45.2,
"A02",Absolute Quantification,"ABS","18836",Ch1Unknown,"HbS","Manual",19.6,ddPCR Supermix for Probes (no dUTP),392,,,21.7,17.5,334,19896,5,329,377,19519,0,20230,,,,,,,,0.87,,,1,0.75,46.6,,,50.3,43,1,1,2100,5456.6,1106.4,1178.2,"",,,,20.7,18.5,,,,,,,0.94,0.81,,,48.5,44.8,
"A03",Absolute Quantification,"ABS","17367",Ch1Unknown,"HbS","Manual",13.2,ddPCR Supermix for Probes (no dUTP),264,,,14.9,11.5,232,20588,3,229,266,20322,0.000145,20820,,,,,,,,0.86,,,1.01,0.71,46.3,,,50.7,41.9,1,1,2100,5123.2,1128.6,1173.1,"",,,,14,12.3,,,,,,,0.94,0.78,,,48.5,44.1,
"A04",Absolute Quantification,"ABS","11339",Ch1Unknown,"HbS","Manual",10.3,ddPCR Supermix for Probes (no dUTP),206,,,11.8,8.8,180,20454,0,180,179,20275,0,20634,,,,,,,,1.01,,,1.21,0.8,50,,,55,45,1,1,2683,6493.3,1121.7,1168.6,"",,,,11.1,9.5,,,,,,,1.11,0.9,,,52.8,47.5,
"B02",Absolute Quantification,"ABS","18836",Ch1Unknown,"HbS","Manual",20.3,ddPCR Supermix for Probes (no dUTP),406,,,22.4,18.2,361,20716,12,349,377,20339,0.309,21077,,,,,,,,0.93,,,1.06,0.79,48.1,,,51.7,44.5,1,1,2100,5486.6,1070,1145.6,"",,,,21.4,19.3,,,,,,,1,0.86,,,49.9,46.3,
"B03",Absolute Quantification,"ABS","17367",Ch1Unknown,"HbS","Manual",12.8,ddPCR Supermix for Probes (no dUTP),256,,,14.5,11.2,228,20802,2,226,246,20556,0,21030,,,,,,,,0.92,,,1.08,0.75,47.9,,,52.4,43.4,1,1,2100,5116.1,1116.1,1159.4,"",,,,13.7,12,,,,,,,1,0.83,,,50.2,45.6,
"B04",Absolute Quantification,"ABS","11339",Ch1Unknown,"HbS","Manual",9.8,ddPCR Supermix for Probes (no dUTP),196,,,11.2,8.4,188,22380,5,183,182,22198,0.182,22568,,,,,,,,1.01,,,1.21,0.8,50,,,55,45,1,1,2683,6508.3,1117.9,1162.8,"",,,,10.6,9.1,,,,,,,1.11,0.9,,,52.7,47.6,
"C02",Absolute Quantification,"ABS","18836",Ch1Unknown,"HbS","Manual",19.2,ddPCR Supermix for Probes (no dUTP),384,,,21.3,17.1,328,19957,3,325,370,19587,0,20285,,,,,,,,0.88,,,1.01,0.75,46.8,,,50.5,43.1,1,1,2100,5618.9,1140.1,1212.5,"",,,,20.2,18.1,,,,,,,0.94,0.81,,,48.6,44.9,
"C03",Absolute Quantification,"ABS","17367",Ch1Unknown,"HbS","Manual",13.2,ddPCR Supermix for Probes (no dUTP),264,,,14.9,11.5,240,21266,1,239,253,21013,0,21506,,,,,,,,0.94,,,1.11,0.78,48.6,,,53,44.2,1,1,2100,5469.3,1121.9,1170.5,"",,,,14.1,12.4,,,,,,,1.03,0.86,,,50.8,46.3,
"C04",Absolute Quantification,"ABS","11339",Ch1Unknown,"HbS","Manual",8.7,ddPCR Supermix for Probes (no dUTP),174,,,10.1,7.4,164,22023,0,164,166,21857,0,22187,,,,,,,,0.99,,,1.2,0.77,50,,,55,44,1,1,2683,6581.6,1155.5,1195.6,"",,,,9.4,8,,,,,,,1.1,0.88,,,52.4,46.9,
"D02",Absolute Quantification,"ABS","18836",Ch1Unknown,"HbS","Manual",18.7,ddPCR Supermix for Probes (no dUTP),374,,,20.7,16.7,339,21126,8,331,353,20773,0.13,21465,,,,,,,,0.94,,,1.08,0.8,48.4,,,52.1,44.7,1,1,2100,5690.8,1135.6,1207.6,"",,,,19.7,17.7,,,,,,,1.01,0.87,,,50.3,46.5,
"D03",Absolute Quantification,"ABS","17367",Ch1Unknown,"HbS","Manual",15.1,ddPCR Supermix for Probes (no dUTP),302,,,17,13.3,259,20008,5,254,236,19772,0.114,20267,,,,,,,,1.08,,,1.26,0.89,51.8,,,56.2,47.4,1,1,2100,5452.4,1130.3,1185.5,"",,,,16.1,14.2,,,,,,,1.17,0.98,,,54,49.6,
"D04",Absolute Quantification,"ABS","11339",Ch1Unknown,"HbS","Manual",9,ddPCR Supermix for Probes (no dUTP),180,,,10.4,7.6,160,20777,2,158,170,20607,0.0391,20937,,,,,,,,0.93,,,1.13,0.73,48,,,54,43,1,1,2683,6769.3,1151.7,1194.6,"",,,,9.7,8.3,,,,,,,1.03,0.83,,,50.9,45.4,
"E02",Absolute Quantification,"ABS","18836",Ch1Unknown,"HbS","Manual",18.6,ddPCR Supermix for Probes (no dUTP),372,,,20.7,16.6,320,20065,5,315,358,19707,0,20385,,,,,,,,0.88,,,1.01,0.75,46.8,,,50.6,43.1,1,1,2100,5800.7,1135.3,1208.6,"",,,,19.7,17.6,,,,,,,0.95,0.81,,,48.7,44.9,
"E03",Absolute Quantification,"ABS","17367",Ch1Unknown,"HbS","Manual",14,ddPCR Supermix for Probes (no dUTP),280,,,15.7,12.3,262,21904,5,257,271,21633,0.0945,22166,,,,,,,,0.95,,,1.11,0.79,48.7,,,52.9,44.5,1,1,2100,5399.9,1158.2,1208.3,"",,,,14.9,13.1,,,,,,,1.03,0.87,,,50.8,46.5,
"E04",Absolute Quantification,"ABS","11339",Ch1Unknown,"HbS","Manual",10.1,ddPCR Supermix for Probes (no dUTP),202,,,11.6,8.6,175,20376,0,175,166,20210,0,20551,,,,,,,,1.05,,,1.28,0.83,51,,,57,46,1,1,2683,6604.4,1176.9,1223.1,"",,,,10.8,9.3,,,,,,,1.17,0.94,,,54,48.6,
"F02",Absolute Quantification,"ABS","18836",Ch1Unknown,"HbS","Manual",20.9,ddPCR Supermix for Probes (no dUTP),418,,,23,18.8,378,21138,11,367,363,20775,0.251,21516,,,,,,,,1.01,,,1.16,0.87,50.3,,,53.8,46.7,1,1,2100,5748.3,1151.1,1231.9,"",,,,21.9,19.8,,,,,,,1.08,0.94,,,52.1,48.4,
"F03",Absolute Quantification,"ABS","17367",Ch1Unknown,"HbS","Manual",12.8,ddPCR Supermix for Probes (no dUTP),256,,,14.4,11.2,240,21941,1,239,273,21668,0,22181,,,,,,,,0.88,,,1.03,0.72,46.7,,,51,42.4,1,1,2100,5495.5,1176.4,1223.1,"",,,,13.6,12,,,,,,,0.95,0.8,,,48.9,44.5,
"F04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.25,0,1,22162,1,0,0,22162,0.0531,22163,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,2683,10817,1148.1,1148.6,"",,,,0.13,0.01,,,,,,,2.6,0,,,89,11,
"G02",Absolute Quantification,"ABS","18836",Ch1Unknown,"HbS","Manual",17.8,ddPCR Supermix for Probes (no dUTP),356,,,19.8,15.8,308,20240,4,304,329,19911,0,20548,,,,,,,,0.92,,,1.07,0.78,48,,,51.9,44.2,1,1,2100,5667.7,1210.2,1277,"",,,,18.8,16.8,,,,,,,1,0.85,,,50,46.1,
"G03",Absolute Quantification,"ABS","17367",Ch1Unknown,"HbS","Manual",12,ddPCR Supermix for Probes (no dUTP),240,,,13.6,10.4,212,20686,3,209,232,20454,0.0354,20898,,,,,,,,0.9,,,1.07,0.73,47.4,,,52,42.8,1,1,2100,5305,1149.2,1191.4,"",,,,12.8,11.2,,,,,,,0.99,0.82,,,49.8,45.1,
"G04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22712,0,0,0,22712,0,22712,,,,,,,,,,,,,,,,,,1,1,2683,0,1123.3,1123.3,"",,,,0.071,0,,,,,,,,,,,,,
"H02",Absolute Quantification,"ABS","18836",Ch1Unknown,"HbS","Manual",19.3,ddPCR Supermix for Probes (no dUTP),386,,,21.4,17.3,340,20539,3,337,350,20189,0,20879,,,,,,,,0.96,,,1.11,0.82,49.1,,,52.8,45.3,1,1,2100,5635.6,1146.3,1219.4,"",,,,20.4,18.3,,,,,,,1.04,0.89,,,51,47.2,
"H03",Absolute Quantification,"ABS","17367",Ch1Unknown,"HbS","Manual",12.8,ddPCR Supermix for Probes (no dUTP),256,,,14.4,11.1,238,21808,3,235,248,21560,0.0158,22046,,,,,,,,0.95,,,1.12,0.78,48.7,,,53.1,44.2,1,1,2100,5377.4,1156.4,1202,"",,,,13.6,11.9,,,,,,,1.03,0.86,,,50.9,46.4,
"A01",Absolute Quantification,"ABS","16750",Ch2Unknown,"HbA","Manual",12.4,ddPCR Supermix for Probes (no dUTP),248,,,14.1,10.8,217,20406,5,234,212,20172,0.145,20623,,,,,,,,1.1,,,1.3,0.9,52.4,,,57,47.8,1,1,1550,3165.8,1033.5,1055.9,"",,,,13.3,11.6,,,,,,,1.21,1,,,54.8,50.1,
"B01",Absolute Quantification,"ABS","16750",Ch2Unknown,"HbA","Manual",12.3,ddPCR Supermix for Probes (no dUTP),246,,,13.9,10.7,230,21858,1,255,229,21603,0,22088,,,,,,,,1.11,,,1.31,0.92,52.7,,,57.1,48.3,1,1,1550,3090.5,956.31,978.53,"",,,,13.1,11.5,,,,,,,1.21,1.01,,,55,50.4,
"C01",Absolute Quantification,"ABS","16750",Ch2Unknown,"HbA","Manual",12.2,ddPCR Supermix for Probes (no dUTP),244,,,13.8,10.5,211,20314,2,218,209,20096,0,20525,,,,,,,,1.04,,,1.24,0.85,51,,,55.8,46.3,1,1,1550,3163,986.68,1009.1,"",,,,13,11.3,,,,,,,1.14,0.94,,,53.5,48.6,
"D01",Absolute Quantification,"ABS","16750",Ch2Unknown,"HbA","Manual",13,ddPCR Supermix for Probes (no dUTP),260,,,14.6,11.4,249,22365,2,238,247,22127,0,22614,,,,,,,,0.96,,,1.13,0.79,49.1,,,53.5,44.6,1,1,1550,3250.9,1006.6,1031.3,"",,,,13.9,12.2,,,,,,,1.05,0.88,,,51.3,46.8,
"E01",Absolute Quantification,"ABS","16750",Ch2Unknown,"HbA","Manual",13.7,ddPCR Supermix for Probes (no dUTP),274,,,15.4,12,248,21224,4,217,244,21007,0.0811,21472,,,,,,,,0.89,,,1.05,0.73,47.1,,,51.6,42.6,1,1,1550,3236.3,995.2,1021.1,"",,,,14.5,12.8,,,,,,,0.97,0.81,,,49.4,44.8,
"F01",Absolute Quantification,"ABS","16750",Ch2Unknown,"HbA","Manual",12.9,ddPCR Supermix for Probes (no dUTP),258,,,14.5,11.2,230,20893,7,206,223,20687,0.266,21123,,,,,,,,0.93,,,1.1,0.75,48.1,,,52.7,43.4,1,1,1550,3229.9,999.75,1024,"",,,,13.7,12,,,,,,,1.01,0.84,,,50.4,45.7,
"G01",Absolute Quantification,"ABS","16750",Ch2Unknown,"HbA","Manual",13.1,ddPCR Supermix for Probes (no dUTP),262,,,14.8,11.4,237,21191,3,236,234,20955,0.02,21428,,,,,,,,1.01,,,1.19,0.83,50.2,,,54.7,45.7,1,1,1550,3208.8,983.54,1008.2,"",,,,13.9,12.2,,,,,,,1.1,0.92,,,52.5,47.9,
"H01",Absolute Quantification,"ABS","16750",Ch2Unknown,"HbA","Manual",13.4,ddPCR Supermix for Probes (no dUTP),268,,,15.1,11.7,244,21281,4,217,240,21064,0.0835,21525,,,,,,,,0.91,,,1.07,0.74,47.5,,,52.1,43,1,1,1550,3194,989.94,1014.9,"",,,,14.3,12.6,,,,,,,0.99,0.82,,,49.8,45.2,
"A02",Absolute Quantification,"ABS","18836",Ch2Unknown,"HbA","Manual",22.4,ddPCR Supermix for Probes (no dUTP),448,,,24.7,20.2,382,19848,5,329,377,19519,0,20230,,,,,,,,0.87,,,1,0.75,46.6,,,50.3,43,1,1,1550,2947.4,960.1,997.63,"",,,,23.6,21.3,,,,,,,0.94,0.81,,,48.5,44.8,
"A03",Absolute Quantification,"ABS","17367",Ch2Unknown,"HbA","Manual",15.3,ddPCR Supermix for Probes (no dUTP),306,,,17.1,13.5,269,20551,3,229,266,20322,0.000145,20820,,,,,,,,0.86,,,1.01,0.71,46.3,,,50.7,41.9,1,1,1550,2801.6,984.01,1007.5,"",,,,16.2,14.4,,,,,,,0.94,0.78,,,48.5,44.1,
"A04",Absolute Quantification,"ABS","11339",Ch2Unknown,"HbA","Manual",10.3,ddPCR Supermix for Probes (no dUTP),206,,,11.8,8.7,179,20455,0,180,179,20275,0,20634,,,,,,,,1.01,,,1.21,0.8,50,,,55,45,1,1,1700,3436.7,983.95,1005.2,"",,,,11,9.5,,,,,,,1.11,0.9,,,52.8,47.5,
"B02",Absolute Quantification,"ABS","18836",Ch2Unknown,"HbA","Manual",21.9,ddPCR Supermix for Probes (no dUTP),438,,,24.1,19.7,389,20688,12,349,377,20339,0.309,21077,,,,,,,,0.93,,,1.06,0.79,48.1,,,51.7,44.5,1,1,1550,2900.6,919.52,956.08,"",,,,23,20.8,,,,,,,1,0.86,,,49.9,46.3,
"B03",Absolute Quantification,"ABS","17367",Ch2Unknown,"HbA","Manual",14,ddPCR Supermix for Probes (no dUTP),280,,,15.7,12.2,248,20782,2,226,246,20556,0,21030,,,,,,,,0.92,,,1.08,0.75,47.9,,,52.4,43.4,1,1,1550,2816.2,975.08,996.79,"",,,,14.8,13.1,,,,,,,1,0.83,,,50.2,45.6,
"B04",Absolute Quantification,"ABS","11339",Ch2Unknown,"HbA","Manual",9.8,ddPCR Supermix for Probes (no dUTP),196,,,11.2,8.4,187,22381,5,183,182,22198,0.182,22568,,,,,,,,1.01,,,1.21,0.8,50,,,55,45,1,1,1700,3439.8,978.89,999.28,"",,,,10.5,9.1,,,,,,,1.11,0.9,,,52.7,47.6,
"C02",Absolute Quantification,"ABS","18836",Ch2Unknown,"HbA","Manual",21.8,ddPCR Supermix for Probes (no dUTP),436,,,24.1,19.6,373,19912,3,325,370,19587,0,20285,,,,,,,,0.88,,,1.01,0.75,46.8,,,50.5,43.1,1,1,1550,3091.7,1004.3,1042.7,"",,,,23,20.7,,,,,,,0.94,0.81,,,48.6,44.9,
"C03",Absolute Quantification,"ABS","17367",Ch2Unknown,"HbA","Manual",14,ddPCR Supermix for Probes (no dUTP),280,,,15.7,12.3,254,21252,1,239,253,21013,0,21506,,,,,,,,0.94,,,1.11,0.78,48.6,,,53,44.2,1,1,1550,2901.4,984.31,1007,"",,,,14.9,13.1,,,,,,,1.03,0.86,,,50.8,46.3,
"C04",Absolute Quantification,"ABS","11339",Ch2Unknown,"HbA","Manual",8.8,ddPCR Supermix for Probes (no dUTP),176,,,10.2,7.5,166,22021,0,164,166,21857,0,22187,,,,,,,,0.99,,,1.2,0.77,50,,,55,44,1,1,1700,3524.4,1019.5,1038.2,"",,,,9.5,8.1,,,,,,,1.1,0.88,,,52.4,46.9,
"D02",Absolute Quantification,"ABS","18836",Ch2Unknown,"HbA","Manual",20,ddPCR Supermix for Probes (no dUTP),400,,,22,17.9,361,21104,8,331,353,20773,0.13,21465,,,,,,,,0.94,,,1.08,0.8,48.4,,,52.1,44.7,1,1,1550,3124.8,1000.4,1036.1,"",,,,21,18.9,,,,,,,1.01,0.87,,,50.3,46.5,
"D03",Absolute Quantification,"ABS","17367",Ch2Unknown,"HbA","Manual",14.1,ddPCR Supermix for Probes (no dUTP),282,,,15.9,12.3,241,20026,5,254,236,19772,0.114,20267,,,,,,,,1.08,,,1.26,0.89,51.8,,,56.2,47.4,1,1,1550,2945.1,990.51,1013.8,"",,,,15,13.2,,,,,,,1.17,0.98,,,54,49.6,
"D04",Absolute Quantification,"ABS","11339",Ch2Unknown,"HbA","Manual",9.7,ddPCR Supermix for Probes (no dUTP),194,,,11.2,8.3,172,20765,2,158,170,20607,0.0391,20937,,,,,,,,0.93,,,1.13,0.73,48,,,54,43,1,1,1700,3596.7,1012.9,1034.1,"",,,,10.4,9,,,,,,,1.03,0.83,,,50.9,45.4,
"E02",Absolute Quantification,"ABS","18836",Ch2Unknown,"HbA","Manual",21.1,ddPCR Supermix for Probes (no dUTP),422,,,23.3,19,363,20022,5,315,358,19707,0,20385,,,,,,,,0.88,,,1.01,0.75,46.8,,,50.6,43.1,1,1,1550,3119.9,994.5,1032.4,"",,,,22.2,20,,,,,,,0.95,0.81,,,48.7,44.9,
"E03",Absolute Quantification,"ABS","17367",Ch2Unknown,"HbA","Manual",14.7,ddPCR Supermix for Probes (no dUTP),294,,,16.5,13,276,21890,5,257,271,21633,0.0945,22166,,,,,,,,0.95,,,1.11,0.79,48.7,,,52.9,44.5,1,1,1550,2921.2,1015.9,1039.6,"",,,,15.6,13.9,,,,,,,1.03,0.87,,,50.8,46.5,
"E04",Absolute Quantification,"ABS","11339",Ch2Unknown,"HbA","Manual",9.5,ddPCR Supermix for Probes (no dUTP),190,,,11,8.1,166,20385,0,175,166,20210,0,20551,,,,,,,,1.05,,,1.28,0.83,51,,,57,46,1,1,1700,3567.2,1044.9,1065.3,"",,,,10.3,8.8,,,,,,,1.17,0.94,,,54,48.6,
"F02",Absolute Quantification,"ABS","18836",Ch2Unknown,"HbA","Manual",20.6,ddPCR Supermix for Probes (no dUTP),412,,,22.7,18.5,374,21142,11,367,363,20775,0.251,21516,,,,,,,,1.01,,,1.16,0.87,50.3,,,53.8,46.7,1,1,1550,3158.3,1012.1,1049.5,"",,,,21.7,19.6,,,,,,,1.08,0.94,,,52.1,48.4,
"F03",Absolute Quantification,"ABS","17367",Ch2Unknown,"HbA","Manual",14.6,ddPCR Supermix for Probes (no dUTP),292,,,16.4,12.9,274,21907,1,239,273,21668,0,22181,,,,,,,,0.88,,,1.03,0.72,46.7,,,51,42.4,1,1,1550,2985.4,1034.4,1058.5,"",,,,15.5,13.7,,,,,,,0.95,0.8,,,48.9,44.5,
"F04",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.25,0,1,22162,1,0,0,22162,0.0531,22163,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,1700,4670.9,1032.3,1032.5,"",,,,0.13,0.01,,,,,,,2.6,0,,,89,11,
