Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"F03",Absolute Quantification,"ABS","19G09784",Ch1Unknown,"ZFY","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,16978,0,0,15908,1070,0,16978,,,,,,,,,,,,,,,,,,1,1,0,0,1076.6,1076.6,"",,,,,,,,,,,,,,,,,,
"G03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,15593,0,0,0,15593,0,15593,,,,,,,,,,,,,,,,,,1,1,0,0,1031.6,1031.6,"",,,,,,,,,,,,,,,,,,
"H03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,15022,0,0,0,15022,0,15022,,,,,,,,,,,,,,,,,,1,1,0,0,1020.7,1020.7,"",,,,,,,,,,,,,,,,,,
"B01",Absolute Quantification,"ABS","12585",Ch2Unknown,"ZFX","Manual",42.7,ddPCR Supermix for Probes (no dUTP),854,,,46.3,39.2,555,14999,2,99,553,14900,0,15554,,,,,,,,0.179,,,0.217,0.141,15.2,,,17.9,12.5,1,1,1303,2355.1,838.09,892.22,"",,,,44.6,40.9,,,,,,,0.199,0.16,,,16.6,13.8,
"C01",Absolute Quantification,"ABS","12585",Ch2Unknown,"ZFX","Manual",44.8,ddPCR Supermix for Probes (no dUTP),896,,,48.6,41,542,13963,4,95,538,13868,0.0255,14505,,,,,,,,0.18,,,0.219,0.141,15.2,,,18,12.5,1,1,1303,2338.4,825.8,882.32,"",,,,46.7,42.9,,,,,,,0.199,0.16,,,16.7,13.8,
"D01",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,11334,0,0,0,11334,0,11334,,,,,,,,,,,,,,,,,,1,1,0,0,869.87,869.87,"",,,,,,,,,,,,,,,,,,
"E01",Absolute Quantification,"ABS","16881",Ch2Unknown,"ZFX","Manual",6.9,ddPCR Supermix for Probes (no dUTP),138,,,8.4,5.6,94,16069,0,2,94,16067,0,16163,,,,,,,,0.021,,,0.054,0,2.1,,,5.2,0,1,1,1396,2394.7,820.58,829.73,"",,,,7.6,6.2,,,,,,,0.037,0.005,,,3.6,0.5,
"F01",Absolute Quantification,"ABS","16881",Ch2Unknown,"ZFX","Manual",6.3,ddPCR Supermix for Probes (no dUTP),126,,,7.7,5,87,16290,0,4,87,16286,0,16377,,,,,,,,0.046,,,0.094,0,4.4,,,8.8,0,1,1,1396,2394.4,817.97,826.35,"",,,,7,5.6,,,,,,,0.07,0.022,,,6.6,2.2,
"G01",Absolute Quantification,"ABS","16881",Ch2Unknown,"ZFX","Manual",5.9,ddPCR Supermix for Probes (no dUTP),118,,,7.3,4.7,77,15370,0,1,77,15369,0,15447,,,,,,,,0.013,,,0.044,0,1.3,,,4.3,0,1,1,1396,2245.6,805.28,812.46,"",,,,6.6,5.2,,,,,,,0.027,0,,,2.7,0,
"H01",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,18766,0,0,0,18766,0,18766,,,,,,,,,,,,,,,,,,1,1,0,0,853.85,853.85,"",,,,,,,,,,,,,,,,,,
"A03",Absolute Quantification,"ABS","16319",Ch2Unknown,"ZFX","Manual",12,ddPCR Supermix for Probes (no dUTP),240,,,13.8,10.2,178,17345,0,23,178,17322,0,17523,,,,,,,,0.13,,,0.18,0.07,11.4,,,15.8,7,1,1,1329,2184.3,786.77,800.97,"",,,,12.9,11.1,,,,,,,0.157,0.1,,,13.6,9.2,
"B03",Absolute Quantification,"ABS","16319",Ch2Unknown,"ZFX","Manual",11.5,ddPCR Supermix for Probes (no dUTP),230,,,13.3,9.6,143,14606,0,25,143,14581,0,14749,,,,,,,,0.17,,,0.25,0.1,15,,,20,9,1,1,1329,2336.6,802.56,817.44,"",,,,12.4,10.5,,,,,,,0.212,0.136,,,17.6,12.1,
"C03",Absolute Quantification,"ABS","16319",Ch2Unknown,"ZFX","Manual",13,ddPCR Supermix for Probes (no dUTP),260,,,14.9,11.1,180,16184,1,28,179,16156,0.0496,16364,,,,,,,,0.16,,,0.22,0.1,13.8,,,18.5,9.1,1,1,1329,2313.1,796.92,813.6,"",,,,14,12,,,,,,,0.192,0.128,,,16.2,11.4,
"D03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,14903,0,0,0,14903,0,14903,,,,,,,,,,,,,,,,,,1,1,0,0,847.92,847.92,"",,,,,,,,,,,,,,,,,,
"E03",Absolute Quantification,"ABS","18G07200",Ch2Unknown,"ZFX","Manual",1573,ddPCR Supermix for Probes (no dUTP),31460,,,1605,1543,11281,4016,8305,2958,2976,1058,0,15297,,,,,,,,0.997,,,1.025,0.969,49.9,,,50.6,49.2,1,1,1056,2025.9,756.22,1692.6,"",,,,1589,1558,,,,,,,1.011,0.982,,,50.27,49.56,
"F03",Absolute Quantification,"ABS","19G09784",Ch2Unknown,"ZFX","OK",3250,ddPCR Supermix for Probes (no dUTP),65000,,,3320,3190,15908,1070,0,0,15908,1070,0,16978,,,,,,,,,,,,,,,,,,1,1,973,2583.9,792.35,2471,"",,,,3287,3218,,,,,,,,,,,,,
"G03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,15593,0,0,0,15593,0,15593,,,,,,,,,,,,,,,,,,1,1,0,0,845.98,845.98,"",,,,,,,,,,,,,,,,,,
"H03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,15022,0,0,0,15022,0,15022,,,,,,,,,,,,,,,,,,1,1,0,0,835.92,835.92,"",,,,,,,,,,,,,,,,,,
