Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M06",Absolute Quantification,"ABS","18G05796",Ch2Unknown,"F8 c.1409_C",,139.3,ddPCR Supermix for Probes (no dUTP),,148,131,142.6,136.1,7052,56094,818,6439,6234,49655,0.179,63146,,,,,,,,1.031,1.065,0.997,1.065,0.997,50.8,51.6,49.9,51.6,49.9,1,1,,,,,"","(A08,G07,H07)",143.8,135,141,137.7,,,,,1.048,1.014,1.048,1.014,51.18,50.34,51.18,50.34,
"M07",Absolute Quantification,"ABS","12585",Ch2Unknown,"F8 c.6046_C",,26.6,ddPCR Supermix for Probes (no dUTP),,28.1,25.1,27.3,25.9,5658,247346,199,8630,5459,238716,0.00766,253004,,,,,,,,1.57,1.62,1.51,1.62,1.52,61.1,61.9,60.3,61.9,60.3,1,1,,,,,"","(A09,B09,C09,D09,E08,E09,F08,F09,G08,G09,H08,H09)",27.4,25.8,26.96,26.25,,,,,1.597,1.539,1.597,1.544,61.51,60.69,61.5,60.69,
"M08",Absolute Quantification,"ABS","18G05794",Ch2Unknown,"F8 c.6046_C",,181.3,ddPCR Supermix for Probes (no dUTP),,194,169,185,177.6,9169,55032,1252,7766,7917,47266,0,64201,,,,,,,,0.982,1.011,0.953,1.011,0.954,49.6,50.3,48.8,50.3,48.8,1,1,,,,,"","(A10,B10,C10)",188,175,183.2,179.4,,,,,0.997,0.967,0.997,0.968,49.92,49.18,49.92,49.18,
"M09",Absolute Quantification,"ABS","NTC",Ch2Unknown,"F8 c.1409_C",,0,ddPCR Supermix for Probes (no dUTP),,0.054,0,0.054,0,0,64868,0,0,0,64868,0,64868,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(B08,C08,D08)",0.025,0,0.025,0,,,,,,,0,0,,,0,0,
"M10",Absolute Quantification,"ABS","NTC",Ch2Unknown,"F8 c.6046_C",,0.09,ddPCR Supermix for Probes (no dUTP),,0.21,-0.04,0.2,0.03,5,64882,5,1,0,64881,0.0907,64887,,,,,,,,1.2,,,2.7,0,55,,,85,24,1,1,,,,,"","(D10,E10,F10)",0.15,0.03,0.138,0.056,,,,,,,1.9,0.5,,,70,39,
"M11",Absolute Quantification,"ABS","Male",Ch2Unknown,"ZFX",,161.7,ddPCR Supermix for Probes (no dUTP),,174,150,166,157.4,5423,36818,686,4543,4737,32275,0.536,42241,,,,,,,,0.962,1.04,0.89,0.998,0.925,49,50.9,47.1,50,48.1,1,1,,,,,"","(G04,H04)",168,156,163.9,159.5,,,,,0.999,0.922,0.98,0.943,50,48,49.51,48.54,
"A01",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.37,ddPCR Supermix for Probes (no dUTP),7.4,,,0.75,0.14,6,19223,0,6,324,18899,0,19229,,,,,,,,0.018,,,0.034,0.003,1.8,,,3.3,0.3,1,1,3959,7292.7,1592.3,1594.1,"",,,,0.54,0.24,,,,,,,0.026,0.011,,,2.5,1.1,
"B01",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.61,ddPCR Supermix for Probes (no dUTP),12.2,,,1.06,0.32,11,21045,0,11,299,20746,0,21056,,,,,,,,0.037,,,0.059,0.014,3.5,,,5.6,1.4,1,1,3959,7934.3,1560,1563.3,"",,,,0.82,0.45,,,,,,,0.048,0.025,,,4.6,2.5,
"C01",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.47,ddPCR Supermix for Probes (no dUTP),9.4,,,0.89,0.21,8,19908,0,8,311,19597,0,19916,,,,,,,,0.026,,,0.044,0.007,2.5,,,4.2,0.7,1,1,3959,7898.8,1576.7,1579.3,"",,,,0.66,0.32,,,,,,,0.035,0.016,,,3.4,1.6,
"D01",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.49,ddPCR Supermix for Probes (no dUTP),9.8,,,0.89,0.23,9,21640,0,9,351,21289,0,21649,,,,,,,,0.025,,,0.043,0.008,2.5,,,4.1,0.8,1,1,3959,7639.4,1565,1567.5,"",,,,0.67,0.34,,,,,,,0.034,0.017,,,3.3,1.7,
"E01",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.27,ddPCR Supermix for Probes (no dUTP),5.4,,,0.59,0.1,5,21672,0,5,323,21349,0,21677,,,,,,,,0.015,,,0.029,0.001,1.5,,,2.9,0.1,1,1,3959,6121.1,1612.7,1613.8,"",,,,0.41,0.17,,,,,,,0.022,0.008,,,2.2,0.8,
"F01",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.29,ddPCR Supermix for Probes (no dUTP),5.8,,,0.63,0.1,5,20406,0,5,337,20069,0,20411,,,,,,,,0.015,,,0.028,0.001,1.5,,,2.8,0.1,1,1,3959,8067.3,1606.2,1607.8,"",,,,0.44,0.18,,,,,,,0.021,0.008,,,2.1,0.8,
"G01",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.44,ddPCR Supermix for Probes (no dUTP),8.8,,,0.82,0.2,8,21376,0,8,311,21065,0,21384,,,,,,,,0.026,,,0.044,0.007,2.5,,,4.2,0.7,1,1,3959,8023.8,1558,1560.5,"",,,,0.62,0.3,,,,,,,0.035,0.016,,,3.4,1.6,
"H01",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.35,ddPCR Supermix for Probes (no dUTP),7,,,0.71,0.14,6,20211,0,6,299,19912,0,20217,,,,,,,,0.02,,,0.037,0.003,2,,,3.6,0.4,1,1,3959,7899.2,1577.9,1579.8,"",,,,0.51,0.22,,,,,,,0.028,0.012,,,2.8,1.2,
"A02",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.43,ddPCR Supermix for Probes (no dUTP),8.6,,,0.8,0.19,8,21906,0,8,327,21579,0,21914,,,,,,,,0.024,,,0.042,0.007,2.4,,,4,0.7,1,1,3959,6530.1,1590.6,1592.4,"",,,,0.6,0.29,,,,,,,0.033,0.016,,,3.2,1.5,
"A03",Absolute Quantification,"ABS","19102",Ch1Unknown,"ZFY","Manual",0.94,ddPCR Supermix for Probes (no dUTP),18.8,,,1.45,0.57,18,22495,0,18,436,22059,0,22513,,,,,,,,0.041,,,0.06,0.021,3.9,,,5.7,2.1,1,1,3959,7573.8,1617.3,1622.1,"",,,,1.18,0.74,,,,,,,0.051,0.031,,,4.8,3,
"A04",Absolute Quantification,"ABS","20915",Ch1Unknown,"ZFY","Manual",2.5,ddPCR Supermix for Probes (no dUTP),50,,,3.3,1.9,48,22169,3,45,435,21734,0.111,22217,,,,,,,,0.109,,,0.141,0.076,9.8,,,12.4,7.2,1,1,3959,7769.6,1602,1615.3,"",,,,2.93,2.2,,,,,,,0.125,0.092,,,11.1,8.5,
"A05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22278,0,0,1,22277,0,22278,,,,,,,,,,,,,,,,,,1,1,3959,0,1548.1,1548.1,"",,,,0.072,0,,,,,,,,,,,,,
"A06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.11,ddPCR Supermix for Probes (no dUTP),2.2,,,0.34,0.02,2,22382,0,2,1,22381,0,22384,,,,,,,,2,,,7.6,0,70,,,130,0,1,1,3959,4489.1,1593.1,1593.4,"",,,,0.2,0.05,,,,,,,4.7,0,,,96,37,
"A07",Absolute Quantification,"ABS","16881",Ch1Unknown,"F8 c.1409_T","Manual",6,ddPCR Supermix for Probes (no dUTP),120,,,7.1,4.8,108,21264,2,106,85,21179,0.0867,21372,,,,,,,,1.24,,,1.59,0.89,55,,,62,48,1,1,4236,7588.4,2855.6,2879.5,"",,,,6.5,5.4,,,,,,,1.42,1.06,,,59,51.8,
"A08",Absolute Quantification,"ABS","18G05796",Ch1Unknown,"F8 c.1409_T","Manual",133,ddPCR Supermix for Probes (no dUTP),2660,,,138,127,2265,18947,232,2033,1996,16951,0,21212,,,,,,,,1.02,,,1.08,0.96,50.4,,,51.9,49,1,1,4236,7506.2,2881.9,3375.7,"",,,,135.6,130.1,,,,,,,1.048,0.987,,,51.2,49.7,
"A09",Absolute Quantification,"ABS","12585",Ch1Unknown,"F8 c.6046_T","Manual",40.4,ddPCR Supermix for Probes (no dUTP),808,,,43.3,37.6,776,22205,14,762,485,21720,0,22981,,,,,,,,1.56,,,1.74,1.39,61,,,63.7,58.3,1,1,6488,10352,4850.9,5036.6,"",,,,41.9,39,,,,,,,1.65,1.47,,,62.4,59.6,
"A10",Absolute Quantification,"ABS","18G05794",Ch1Unknown,"F8 c.6046_T","Manual",173,ddPCR Supermix for Probes (no dUTP),3460,,,179,166,2971,18805,403,2568,2556,16249,0,21776,,,,,,,,1,,,1.06,0.95,50.1,,,51.4,48.8,1,1,6488,10406,4788.1,5554.5,"",,,,175.7,169.4,,,,,,,1.03,0.978,,,50.8,49.5,
"B02",Absolute Quantification,"ABS","17531",Ch1Unknown,"ZFY","Manual",0.69,ddPCR Supermix for Probes (no dUTP),13.8,,,1.16,0.37,12,20494,0,12,325,20169,0,20506,,,,,,,,0.037,,,0.058,0.015,3.5,,,5.5,1.5,1,1,3959,8016.2,1610.6,1614.3,"",,,,0.91,0.51,,,,,,,0.047,0.026,,,4.5,2.5,
"B03",Absolute Quantification,"ABS","19102",Ch1Unknown,"ZFY","Manual",1.01,ddPCR Supermix for Probes (no dUTP),20.2,,,1.55,0.61,18,21059,0,18,406,20653,0,21077,,,,,,,,0.044,,,0.065,0.023,4.2,,,6.1,2.3,1,1,3959,7733.9,1600.6,1605.9,"",,,,1.26,0.79,,,,,,,0.055,0.033,,,5.2,3.2,
"B04",Absolute Quantification,"ABS","20915",Ch1Unknown,"ZFY","Manual",2.6,ddPCR Supermix for Probes (no dUTP),52,,,3.5,1.9,45,20238,0,45,478,19760,0,20283,,,,,,,,0.093,,,0.122,0.065,8.5,,,10.9,6.1,1,1,3959,8070.1,1645.2,1659.5,"",,,,3.02,2.24,,,,,,,0.108,0.079,,,9.7,7.3,
"B05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20348,0,0,0,20348,0,20348,,,,,,,,,,,,,,,,,,1,1,3959,0,1609.5,1609.5,"",,,,0.079,0,,,,,,,,,,,,,
"B06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.12,ddPCR Supermix for Probes (no dUTP),2.4,,,0.4,0.02,2,18908,0,2,2,18906,0,18910,,,,,,,,1,,,3.2,0,50,,,100,0,1,1,3959,4327.7,1574.4,1574.7,"",,,,0.24,0.05,,,,,,,2.1,0,,,76,24,
"B07",Absolute Quantification,"ABS","16881",Ch1Unknown,"F8 c.1409_T","Manual",6.4,ddPCR Supermix for Probes (no dUTP),128,,,7.5,5.2,122,22459,1,121,101,22358,0.0236,22581,,,,,,,,1.2,,,1.51,0.88,54,,,61,48,1,1,4236,7546.2,2851.7,2877,"",,,,7,5.8,,,,,,,1.36,1.04,,,57.8,51.1,
"B08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"F8 c.1409_T","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20400,0,0,0,20400,0,20400,,,,,,,,,,,,,,,,,,1,1,4236,0,2747.3,2747.3,"",,,,0.079,0,,,,,,,,,,,,,
"B09",Absolute Quantification,"ABS","12585",Ch1Unknown,"F8 c.6046_T","Manual",40.4,ddPCR Supermix for Probes (no dUTP),808,,,43.5,37.4,674,19275,12,662,465,18810,0,19949,,,,,,,,1.42,,,1.59,1.25,58.7,,,61.5,55.8,1,1,6488,10114,4739.7,4921.3,"",,,,42,38.9,,,,,,,1.51,1.34,,,60.1,57.2,
"B10",Absolute Quantification,"ABS","18G05794",Ch1Unknown,"F8 c.6046_T","Manual",172,ddPCR Supermix for Probes (no dUTP),3440,,,178,166,2945,18690,387,2558,2665,16025,0,21635,,,,,,,,0.962,,,1.011,0.913,49,,,50.3,47.8,1,1,6488,10390,4797.5,5558.7,"",,,,175.3,169,,,,,,,0.987,0.937,,,49.7,48.4,
"C02",Absolute Quantification,"ABS","19102",Ch1Unknown,"ZFY","Manual",0.64,ddPCR Supermix for Probes (no dUTP),12.8,,,1.11,0.33,11,20124,0,11,380,19744,0,20135,,,,,,,,0.029,,,0.046,0.011,2.8,,,4.4,1.1,1,1,3959,7672.5,1599.1,1602.4,"",,,,0.86,0.47,,,,,,,0.037,0.02,,,3.6,2,
"C03",Absolute Quantification,"ABS","19102",Ch1Unknown,"ZFY","Manual",0.78,ddPCR Supermix for Probes (no dUTP),15.6,,,1.25,0.45,15,22496,0,15,397,22099,0,22511,,,,,,,,0.037,,,0.057,0.018,3.6,,,5.4,1.8,1,1,3959,7874.6,1619.1,1623.3,"",,,,1,0.6,,,,,,,0.047,0.028,,,4.5,2.7,
"C04",Absolute Quantification,"ABS","20915",Ch1Unknown,"ZFY","Manual",2.1,ddPCR Supermix for Probes (no dUTP),42,,,2.9,1.4,32,18156,0,32,417,17739,0,18188,,,,,,,,0.076,,,0.103,0.048,7.1,,,9.4,4.7,1,1,3959,7989,1627.1,1638.3,"",,,,2.46,1.73,,,,,,,0.09,0.062,,,8.3,5.9,
"C05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23292,0,0,0,23292,0,23292,,,,,,,,,,,,,,,,,,1,1,3959,0,1595.5,1595.5,"",,,,0.069,0,,,,,,,,,,,,,
"C06",Absolute Quantification,"ABS","16881",Ch1Unknown,"F8 c.1409_T","Manual",5.5,ddPCR Supermix for Probes (no dUTP),110,,,6.7,4.5,92,19539,0,92,94,19445,0,19631,,,,,,,,0.98,,,1.26,0.7,49,,,57,42,1,1,4236,7441.8,2792.7,2814.5,"",,,,6.1,5,,,,,,,1.12,0.84,,,53.1,45.8,
"C07",Absolute Quantification,"ABS","16881",Ch1Unknown,"F8 c.1409_T","Manual",5.8,ddPCR Supermix for Probes (no dUTP),116,,,7,4.7,99,20133,0,99,85,20048,0,20232,,,,,,,,1.17,,,1.5,0.83,54,,,61,47,1,1,4236,7426.2,2820.3,2842.9,"",,,,6.4,5.2,,,,,,,1.34,0.99,,,57.5,50.1,
"C08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"F8 c.1409_T","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22150,0,0,0,22150,0,22150,,,,,,,,,,,,,,,,,,1,1,4236,0,2728.4,2728.4,"",,,,0.073,0,,,,,,,,,,,,,
"C09",Absolute Quantification,"ABS","12585",Ch1Unknown,"F8 c.6046_T","Manual",38.8,ddPCR Supermix for Probes (no dUTP),776,,,41.6,36,728,21713,16,712,435,21278,0.0757,22441,,,,,,,,1.62,,,1.82,1.43,61.9,,,64.7,59.1,1,1,6488,10240,4788.9,4965.7,"",,,,40.2,37.4,,,,,,,1.72,1.53,,,63.3,60.5,
"C10",Absolute Quantification,"ABS","18G05794",Ch1Unknown,"F8 c.6046_T","Manual",190,ddPCR Supermix for Probes (no dUTP),3800,,,197,183,3102,17688,462,2640,2696,14992,0,20790,,,,,,,,0.981,,,1.029,0.932,49.5,,,50.8,48.3,1,1,6488,10662,4934.7,5789.2,"",,,,193.5,186.7,,,,,,,1.006,0.956,,,50.1,48.9,
"D02",Absolute Quantification,"ABS","19102",Ch1Unknown,"ZFY","Manual",1.2,ddPCR Supermix for Probes (no dUTP),24,,,1.8,0.8,23,21845,0,23,391,21454,0,21868,,,,,,,,0.058,,,0.083,0.034,5.5,,,7.7,3.3,1,1,3959,7517.4,1568.7,1575,"",,,,1.51,1,,,,,,,0.071,0.046,,,6.6,4.4,
"D03",Absolute Quantification,"ABS","19102",Ch1Unknown,"ZFY","Manual",0.54,ddPCR Supermix for Probes (no dUTP),10.8,,,0.96,0.27,10,21642,1,9,398,21244,0.0452,21652,,,,,,,,0.025,,,0.041,0.009,2.4,,,3.9,0.9,1,1,3959,7637.9,1623.1,1625.8,"",,,,0.73,0.39,,,,,,,0.033,0.017,,,3.2,1.7,
"D04",Absolute Quantification,"ABS","20915",Ch1Unknown,"ZFY","Manual",1.6,ddPCR Supermix for Probes (no dUTP),32,,,2.3,1,25,18791,2,23,386,18405,0.0949,18816,,,,,,,,0.064,,,0.09,0.038,6,,,8.3,3.7,1,1,3959,7879.1,1619.1,1627.4,"",,,,1.9,1.27,,,,,,,0.077,0.051,,,7.2,4.8,
"D05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.25,0,1,22670,0,1,0,22670,0,22671,,,,,,,,,,,,,,,,,,1,1,3959,7891.4,1534,1534.3,"",,,,0.13,0.01,,,,,,,,,,,,,
"D06",Absolute Quantification,"ABS","16881",Ch1Unknown,"F8 c.1409_T","Manual",6.2,ddPCR Supermix for Probes (no dUTP),124,,,7.4,5,107,20287,1,106,88,20199,0.031,20394,,,,,,,,1.2,,,1.54,0.86,55,,,62,48,1,1,4236,7546.7,2817.7,2842.5,"",,,,6.8,5.6,,,,,,,1.38,1.03,,,58.2,51.1,
"D07",Absolute Quantification,"ABS","16881",Ch1Unknown,"F8 c.1409_T","Manual",4.8,ddPCR Supermix for Probes (no dUTP),96,,,5.9,3.9,92,22443,1,91,109,22334,0.029,22535,,,,,,,,0.84,,,1.07,0.6,46,,,52,39,1,1,4236,7421,2799.3,2818.2,"",,,,5.3,4.3,,,,,,,0.95,0.72,,,49,42,
"D08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"F8 c.1409_T","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22318,0,0,0,22318,0,22318,,,,,,,,,,,,,,,,,,1,1,4236,0,2789.7,2789.7,"",,,,0.072,0,,,,,,,,,,,,,
