Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M03",Absolute Quantification,"ABS","13519",Ch2Unknown,"ZFX",,19.7,ddPCR Supermix for Probes (no dUTP),,23.2,16.5,20.2,19.1,4740,281230,4,61,4736,281169,0.0122,285970,,,,,,,,0.0136,0.0169,0.0073,0.0169,0.0103,1.34,1.67,0.73,1.67,1.02,1,1,,,,,"","(A05,A06,B05,B06,C05,D04,D05,E04,E05,F04,F05,G04,G05,H04,H05)",21.5,18.1,19.95,19.38,,,,,0.0153,0.0094,0.0153,0.0119,1.51,0.94,1.51,1.18,
"M04",Absolute Quantification,"ABS","20RG-307G0060",Ch2Unknown,"ZFX",,266.8,ddPCR Supermix for Probes (no dUTP),,275,258,271.3,262.3,13496,53026,0,0,13496,53026,0,66522,,,,,,,,0,,,0,0,0,,,0.0099,0,1,1,,,,,"","(A07,B07,C07)",271,262.3,269.1,264.5,,,,,,,0,0,,,0.0045,0,
"M05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX",,0.008,ddPCR Supermix for Probes (no dUTP),,0.022,-0.001,0.022,0.002,3,433108,0,1,3,433107,0,433111,,,,,,,,0.3,,,1.2,0,25,,,75,0,1,1,,,,,"","(A08,A09,B08,B09,C06,C08,C09,D06,D07,D08,D09,E06,E07,E08,F07,F08,G07,G08,H07,H08)",0.014,0.003,0.014,0.0042,,,,,,,0.75,0,,,49,1,
"M06",Absolute Quantification,"ABS","20RG-307G0062",Ch2Unknown,"FGFR3 c.1138_G",,138.8,ddPCR Supermix for Probes (no dUTP),,143.1,134.5,142,135.6,7224,57692,750,6534,6474,51158,0,64916,,,,,,,,1.009,1.042,0.975,1.042,0.976,50.2,51,49.4,51,49.4,1,1,,,,,"","(C03,D03,E03)",141,136.6,140.4,137.2,,,,,1.026,0.991,1.026,0.992,50.64,49.8,50.63,49.8,
"M07",Absolute Quantification,"ABS","20RG-307G0060",Ch2Unknown,"FGFR3 c.1138_G",,115.8,ddPCR Supermix for Probes (no dUTP),,118.7,112.9,118.7,112.9,6148,59422,563,5634,5585,53788,0,65570,,,,,,,,1.008,1.044,0.973,1.044,0.973,50.2,51.1,49.3,51.1,49.3,1,1,,,,,"","(F03,G03,H03)",117.3,114.4,117.3,114.4,,,,,1.027,0.99,1.027,0.99,50.66,49.76,50.66,49.76,
"M08",Absolute Quantification,"ABS","20RG-307G0062",Ch2Unknown,"ZFX",,159.4,ddPCR Supermix for Probes (no dUTP),,166,152,162.8,156,8530,58802,1011,7525,7519,51277,0,67332,,,,,,,,1.001,1.06,0.94,1.031,0.971,50,51.5,48.6,50.8,49.3,1,1,,,,,"","(F06,G06,H06)",163.1,155.9,161.1,157.6,,,,,1.029,0.971,1.016,0.985,50.7,49.3,50.4,49.64,
"A01",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",22.6,ddPCR Supermix for Probes (no dUTP),452,,,25,20.2,349,17993,47,302,348,17645,2.64,18342,,,,,,,,0.88,,,1.01,0.76,46.9,,,50.5,43.3,1,1,1995,4630.2,225.53,309.34,"",,,,23.8,21.4,,,,,,,0.95,0.82,,,48.7,45,
"B01",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",10.5,ddPCR Supermix for Probes (no dUTP),210,,,12.1,8.8,153,17115,5,148,144,16971,0.255,17268,,,,,,,,1.03,,,1.26,0.8,51,,,56,45,1,1,1995,4759.2,221.08,261.29,"",,,,11.3,9.6,,,,,,,1.15,0.91,,,53.5,47.8,
"C01",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",10.6,ddPCR Supermix for Probes (no dUTP),212,,,12.2,8.9,159,17575,7,152,174,17401,0.364,17734,,,,,,,,0.88,,,1.06,0.69,47,,,52,41,1,1,1995,4585.7,214.11,253.31,"",,,,11.4,9.8,,,,,,,0.97,0.78,,,49.5,44,
"D01",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",9.2,ddPCR Supermix for Probes (no dUTP),184,,,10.7,7.7,144,18315,8,136,158,18157,0.435,18459,,,,,,,,0.87,,,1.06,0.67,46,,,52,41,1,1,1995,4729.5,222.98,258.13,"",,,,10,8.4,,,,,,,0.97,0.77,,,49.3,43.6,
"E01",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",8.6,ddPCR Supermix for Probes (no dUTP),172,,,10.1,7,121,16569,0,121,133,16436,0,16690,,,,,,,,0.91,,,1.13,0.69,48,,,54,41,1,1,1995,4706.1,214.55,247.11,"",,,,9.3,7.8,,,,,,,1.02,0.8,,,50.8,44.5,
"F01",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",8.5,ddPCR Supermix for Probes (no dUTP),170,,,9.9,7.1,136,18779,2,134,141,18638,0.0613,18915,,,,,,,,0.95,,,1.17,0.73,49,,,55,43,1,1,1995,4796.4,220.57,253.47,"",,,,9.2,7.8,,,,,,,1.06,0.84,,,51.7,45.7,
"G01",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",8.9,ddPCR Supermix for Probes (no dUTP),178,,,10.4,7.5,147,19290,0,147,154,19136,0,19437,,,,,,,,0.95,,,1.17,0.74,49,,,54,43,1,1,1995,4933.4,221.16,256.8,"",,,,9.7,8.2,,,,,,,1.06,0.84,,,51.7,46,
"H01",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",9.5,ddPCR Supermix for Probes (no dUTP),190,,,11,7.9,147,18224,1,146,154,18070,0,18371,,,,,,,,0.95,,,1.16,0.73,49,,,54,43,1,1,1995,5008.2,224.69,262.97,"",,,,10.2,8.7,,,,,,,1.06,0.84,,,51.5,45.8,
"A02",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",8.9,ddPCR Supermix for Probes (no dUTP),178,,,10.4,7.4,138,18209,3,135,150,18059,0.12,18347,,,,,,,,0.9,,,1.11,0.69,47,,,53,42,1,1,1995,4913.2,217.07,252.39,"",,,,9.6,8.1,,,,,,,1.01,0.8,,,50.3,44.5,
"A03",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",9,ddPCR Supermix for Probes (no dUTP),180,,,10.5,7.5,141,18411,2,139,163,18248,0.0481,18552,,,,,,,,0.85,,,1.05,0.66,46,,,52,40,1,1,1995,4840.2,213.52,248.69,"",,,,9.7,8.2,,,,,,,0.95,0.76,,,48.9,43.2,
"A04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"FGFR3 c.1138_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21685,0,0,1,21684,0,21685,,,,,,,,,,,,,,,,,,1,1,1995,0,215.59,215.59,"",,,,0.074,0,,,,,,,,,,,,,
"A05",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.23,ddPCR Supermix for Probes (no dUTP),4.6,,,0.55,0.07,4,20328,0,4,297,20031,0,20332,,,,,,,,0.013,,,0.027,0,1.3,,,2.7,0,1,1,5129,13777,1991.8,1994.1,"",,,,0.37,0.13,,,,,,,0.02,0.006,,,2,0.6,
"A06",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.14,ddPCR Supermix for Probes (no dUTP),2.8,,,0.44,0.02,2,17024,0,2,372,16652,0,17026,,,,,,,,0.005,,,0.013,0,0.5,,,1.3,0,1,1,5129,13594,1913.8,1915.2,"",,,,0.27,0.06,,,,,,,0.0093,0.0014,,,0.92,0.14,
"A07",Absolute Quantification,"ABS","20RG-307G0060",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22811,0,0,4725,18086,0,22811,,,,,,,,,,,,,,,,,,1,1,0,0,1978.8,1978.8,"",,,,0.071,0,,,,,,,,,,,,,
"A08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22725,0,0,0,22725,0,22725,,,,,,,,,,,,,,,,,,1,1,0,0,1904.1,1904.1,"",,,,0.071,0,,,,,,,,,,,,,
"A09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21683,0,0,0,21683,0,21683,,,,,,,,,,,,,,,,,,1,1,0,0,1929.7,1929.7,"",,,,0.074,0,,,,,,,,,,,,,
"B02",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",7.7,ddPCR Supermix for Probes (no dUTP),154,,,9.1,6.3,120,18255,0,120,159,18096,0,18375,,,,,,,,0.75,,,0.93,0.58,43,,,49,37,1,1,1995,4833.6,219.05,249.19,"",,,,8.4,7,,,,,,,0.85,0.66,,,45.9,40,
"B03",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",8.9,ddPCR Supermix for Probes (no dUTP),178,,,10.4,7.4,138,18110,2,136,150,17960,0.0557,18248,,,,,,,,0.91,,,1.12,0.7,48,,,53,42,1,1,1995,4740.3,215.88,250.09,"",,,,9.7,8.2,,,,,,,1.01,0.8,,,50.5,44.6,
"B04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"FGFR3 c.1138_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22866,0,0,2,22864,0,22866,,,,,,,,,,,,,,,,,,1,1,1995,0,211.9,211.9,"",,,,0.07,0,,,,,,,,,,,,,
"B05",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.32,ddPCR Supermix for Probes (no dUTP),6.4,,,0.69,0.11,5,18575,0,5,257,18318,0,18580,,,,,,,,0.019,,,0.037,0.002,1.9,,,3.6,0.2,1,1,5129,13370,1945.9,1949,"",,,,0.48,0.19,,,,,,,0.028,0.01,,,2.7,1,
"B06",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.71,ddPCR Supermix for Probes (no dUTP),14.2,,,1.22,0.37,11,18295,2,9,639,17656,0.108,18306,,,,,,,,0.017,,,0.027,0.007,1.7,,,2.6,0.7,1,1,5129,12655,1909.6,1916.1,"",,,,0.94,0.51,,,,,,,0.022,0.012,,,2.16,1.16,
"B07",Absolute Quantification,"ABS","20RG-307G0060",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21441,0,0,4227,17214,0,21441,,,,,,,,,,,,,,,,,,1,1,0,0,2028.8,2028.8,"",,,,0.075,0,,,,,,,,,,,,,
"B08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20732,0,0,0,20732,0,20732,,,,,,,,,,,,,,,,,,1,1,0,0,1876.3,1876.3,"",,,,0.078,0,,,,,,,,,,,,,
"B09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22754,0,0,1,22753,0,22754,,,,,,,,,,,,,,,,,,1,1,0,0,1933.3,1933.3,"",,,,0.071,0,,,,,,,,,,,,,
"C02",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",9,ddPCR Supermix for Probes (no dUTP),180,,,10.5,7.5,146,18993,0,146,157,18836,0,19139,,,,,,,,0.93,,,1.14,0.72,48,,,54,43,1,1,1995,4823.7,217.88,253.01,"",,,,9.8,8.3,,,,,,,1.04,0.82,,,51,45.3,
"C03",Absolute Quantification,"ABS","20RG-307G0062",Ch1Unknown,"FGFR3 c.1138_A","Multi",141,ddPCR Supermix for Probes (no dUTP),2820,,,147,136,2431,19076,232,2199,2103,16973,0,21507,,,,,,,,1.04,,,1.1,0.98,51.1,,,52.5,49.6,1,1,1086,4732.5,236.64,744.82,"",,,,144,138.3,,,,,,,1.074,1.013,,,51.8,50.3,
"C04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"FGFR3 c.1138_A","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.26,0,1,21815,0,1,2,21813,0,21816,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,1995,3240.1,216.48,216.62,"",,,,0.13,0.01,,,,,,,1.2,0,,,63,4,
"C05",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.47,ddPCR Supermix for Probes (no dUTP),9.4,,,0.92,0.2,7,17360,0,7,266,17094,0,17367,,,,,,,,0.026,,,0.046,0.006,2.5,,,4.5,0.6,1,1,5129,13389,1981.4,1986,"",,,,0.68,0.32,,,,,,,0.036,0.016,,,3.5,1.6,
"C06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22848,0,0,0,22848,0,22848,,,,,,,,,,,,,,,,,,1,1,0,0,1880.9,1880.9,"",,,,0.07,0,,,,,,,,,,,,,
"C07",Absolute Quantification,"ABS","20RG-307G0060",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22270,0,0,4544,17726,0,22270,,,,,,,,,,,,,,,,,,1,1,0,0,1989.3,1989.3,"",,,,0.072,0,,,,,,,,,,,,,
"C08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21807,0,0,0,21807,0,21807,,,,,,,,,,,,,,,,,,1,1,0,0,1885.1,1885.1,"",,,,0.074,0,,,,,,,,,,,,,
"C09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19261,0,0,0,19261,0,19261,,,,,,,,,,,,,,,,,,1,1,0,0,1921.3,1921.3,"",,,,0.084,0,,,,,,,,,,,,,
"D02",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",9.6,ddPCR Supermix for Probes (no dUTP),192,,,11.2,8,132,16124,3,129,120,16004,0.147,16256,,,,,,,,1.07,,,1.34,0.81,52,,,58,46,1,1,1995,4916,217.5,255.65,"",,,,10.4,8.8,,,,,,,1.21,0.94,,,54.9,48.6,
"D03",Absolute Quantification,"ABS","20RG-307G0062",Ch1Unknown,"FGFR3 c.1138_A","Multi",141,ddPCR Supermix for Probes (no dUTP),2820,,,147,136,2484,19471,261,2223,2248,17223,0,21955,,,,,,,,0.99,,,1.04,0.93,49.7,,,51.1,48.3,1,1,1086,4808,242.94,759.44,"",,,,144.1,138.4,,,,,,,1.017,0.961,,,50.4,49,
"D04",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.2,ddPCR Supermix for Probes (no dUTP),4,,,0.53,0.05,3,17711,0,3,305,17406,0,17714,,,,,,,,0.01,,,0.022,0,1,,,2.1,0,1,1,5129,13511,1910.8,1912.8,"",,,,0.34,0.1,,,,,,,0.016,0.004,,,1.5,0.4,
"D05",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.16,ddPCR Supermix for Probes (no dUTP),3.2,,,0.43,0.04,3,21628,0,3,283,21345,0,21631,,,,,,,,0.011,,,0.023,0,1,,,2.3,0,1,1,5129,13662,1956.7,1958.3,"",,,,0.28,0.08,,,,,,,0.017,0.004,,,1.7,0.4,
"D06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22984,0,0,1,22983,0,22984,,,,,,,,,,,,,,,,,,1,1,0,0,1915.2,1915.2,"",,,,0.07,0,,,,,,,,,,,,,
"D07",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21507,0,0,0,21507,0,21507,,,,,,,,,,,,,,,,,,1,1,0,0,1909.3,1909.3,"",,,,0.075,0,,,,,,,,,,,,,
"D08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22707,0,0,0,22707,0,22707,,,,,,,,,,,,,,,,,,1,1,0,0,1882.3,1882.3,"",,,,0.071,0,,,,,,,,,,,,,
"D09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19747,0,0,0,19747,0,19747,,,,,,,,,,,,,,,,,,1,1,0,0,1988.9,1988.9,"",,,,0.082,0,,,,,,,,,,,,,
"E02",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",9.2,ddPCR Supermix for Probes (no dUTP),184,,,10.8,7.7,140,17746,7,133,123,17623,0.399,17886,,,,,,,,1.08,,,1.33,0.82,52,,,58,46,1,1,1995,4616.2,211.65,246.12,"",,,,10,8.5,,,,,,,1.21,0.95,,,54.9,48.8,
"E03",Absolute Quantification,"ABS","20RG-307G0062",Ch1Unknown,"FGFR3 c.1138_A","Multi",138,ddPCR Supermix for Probes (no dUTP),2760,,,143,132,2369,19085,257,2112,2123,16962,0,21454,,,,,,,,1,,,1.05,0.94,49.9,,,51.3,48.5,1,1,1086,4780.4,242.37,743.47,"",,,,140.5,134.8,,,,,,,1.024,0.966,,,50.6,49.2,
"E04",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.3,ddPCR Supermix for Probes (no dUTP),6,,,0.65,0.11,5,19655,0,5,283,19372,0,19660,,,,,,,,0.018,,,0.034,0.001,1.7,,,3.3,0.2,1,1,5129,14162,2021,2024.1,"",,,,0.46,0.18,,,,,,,0.026,0.009,,,2.5,0.9,
"E05",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.07,ddPCR Supermix for Probes (no dUTP),1.4,,,0.31,0,1,18004,0,1,273,17731,0,18005,,,,,,,,0.004,,,0.012,0,0.4,,,1.2,0,1,1,5129,13429,1947.6,1948.2,"",,,,0.16,0.02,,,,,,,0.0077,0,,,0.76,0,
"E06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22925,0,0,0,22925,0,22925,,,,,,,,,,,,,,,,,,1,1,0,0,1931.9,1931.9,"",,,,0.07,0,,,,,,,,,,,,,
"E07",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23142,0,0,1,23141,0,23142,,,,,,,,,,,,,,,,,,1,1,0,0,1943.8,1943.8,"",,,,0.07,0,,,,,,,,,,,,,
"E08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20546,0,0,0,20546,0,20546,,,,,,,,,,,,,,,,,,1,1,0,0,1917.8,1917.8,"",,,,0.078,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","13519",Ch1Unknown,"FGFR3 c.1138_A","Manual",9.3,ddPCR Supermix for Probes (no dUTP),186,,,10.8,7.8,147,18553,0,147,147,18406,0,18700,,,,,,,,1,,,1.23,0.77,50,,,56,44,1,1,1995,4775.2,214.64,250.49,"",,,,10.1,8.5,,,,,,,1.12,0.88,,,52.9,47.1,
"F03",Absolute Quantification,"ABS","20RG-307G0060",Ch1Unknown,"FGFR3 c.1138_A","Manual",115.6,ddPCR Supermix for Probes (no dUTP),2312,,,120.6,110.7,2090,20234,151,1939,1944,18290,0,22324,,,,,,,,1,,,1.06,0.94,49.9,,,51.5,48.4,1,1,1995,4839.2,235.68,666.67,"",,,,118.2,113.1,,,,,,,1.028,0.967,,,50.7,49.2,
"F04",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.27,ddPCR Supermix for Probes (no dUTP),5.4,,,0.64,0.08,4,17301,0,4,263,17038,0,17305,,,,,,,,0.015,,,0.031,0,1.5,,,3,0,1,1,5129,13699,1945.3,1948,"",,,,0.43,0.16,,,,,,,0.023,0.007,,,2.2,0.7,
"F05",Absolute Quantification,"ABS","13519",Ch1Unknown,"ZFY","Manual",0.17,ddPCR Supermix for Probes (no dUTP),3.4,,,0.46,0.04,3,20185,1,2,301,19884,0.0565,20188,,,,,,,,0.01,,,0.022,0,1,,,2.1,0,1,1,5129,12858,1913.6,1915.2,"",,,,0.3,0.09,,,,,,,0.016,0.004,,,1.6,0.4,
"F06",Absolute Quantification,"ABS","20RG-307G0062",Ch1Unknown,"ZFY","Manual",162,ddPCR Supermix for Probes (no dUTP),3240,,,168,156,2980,20168,314,2666,2508,17660,0,23148,,,,,,,,1.06,,,1.11,1.01,51.5,,,52.7,50.2,1,1,0,13183,1938.8,3386.4,"",,,,165.1,159.2,,,,,,,1.088,1.032,,,52.1,50.8,
