Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M01",Absolute Quantification,"ABS","19868",Ch2Unknown,"HbA",,40,ddPCR Supermix for Probes (no dUTP),,41.2,39,41,39,5922,171165,187,5294,5735,165871,0.0263,177087,,,,,,,,0.924,0.959,0.883,0.958,0.89,48,49.1,47,49,47.1,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01,A02)",40.6,39.5,40.5,39.5,,,,,0.942,0.902,0.942,0.907,48.6,47.5,48.5,47.57,
"M02",Absolute Quantification,"ABS","21RG-083G0132",Ch2Unknown,"HbA",,177.7,ddPCR Supermix for Probes (no dUTP),,182.1,173.5,181,174.5,11285,69199,1536,9778,9749,59421,0,80484,,,,,,,,1.003,1.036,0.968,1.029,0.977,50.1,50.9,49.2,50.7,49.4,1,1,,,,,"","(A03,B03,G02,H02)",180,175.6,179.4,176.1,,,,,1.019,0.984,1.016,0.989,50.49,49.63,50.4,49.74,
"M03",Absolute Quantification,"ABS","21RG-062G0108",Ch2Unknown,"HbA",,144.3,ddPCR Supermix for Probes (no dUTP),,147.2,141.3,147.2,141.3,9150,70138,1010,8069,8140,62069,0,79288,,,,,,,,0.992,1.021,0.963,1.021,0.963,49.8,50.5,49.1,50.5,49.1,1,1,,,,,"","(A04,B04,C04,H03)",145.8,142.8,145.8,142.8,,,,,1.006,0.977,1.006,0.977,50.16,49.42,50.16,49.42,
"M04",Absolute Quantification,"ABS","30142",Ch2Unknown,"HbA",,30.2,ddPCR Supermix for Probes (no dUTP),,32.1,28.3,31.4,29,2428,93328,53,2348,2375,90980,0,95756,,,,,,,,0.99,1.07,0.89,1.04,0.93,49.7,52,47.3,51.1,48.3,1,1,,,,,"","(A05,B05,C05,D05,H04)",31.2,29.2,30.8,29.6,,,,,1.03,0.937,1.017,0.96,50.8,48.4,50.4,49,
"M05",Absolute Quantification,"ABS","21RG-083G0120",Ch2Unknown,"HbA",,88.2,ddPCR Supermix for Probes (no dUTP),,90.5,85.9,90.5,85.9,5741,73745,405,5349,5336,68396,0,79486,,,,,,,,1.002,1.039,0.965,1.039,0.966,50.1,51,49.1,51,49.1,1,1,,,,,"","(A06,B06,C06,D06)",89.4,87,89.4,87,,,,,1.021,0.983,1.021,0.984,50.53,49.59,50.53,49.59,
"M06",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA",,No Call,ddPCR Supermix for Probes (no dUTP),,,,,,2,99175,0,0,2,99175,0,99177,,,,,,,,,,,,,,,,,,1,1,,,,,"","(B02,E06,F06,G06,H06)",,,,,,,,,,,,,,,,,
"M07",Absolute Quantification,"ABS","21RG-083G0126",Ch2Unknown,"HbA",,164.1,ddPCR Supermix for Probes (no dUTP),,167.3,160.9,167.3,160.9,10092,67437,1337,8573,8755,58864,0.94,77529,,,,,,,,0.981,1.008,0.953,1.008,0.953,49.5,50.2,48.8,50.2,48.8,1,1,,,,,"","(C02,D02,E02,F02)",165.7,162.4,165.7,162.4,,,,,0.995,0.967,0.995,0.967,49.87,49.16,49.87,49.16,
"M08",Absolute Quantification,"ABS","14182",Ch2Unknown,"HbA",,24.7,ddPCR Supermix for Probes (no dUTP),,25.8,23.7,25.8,23.7,2060,96958,38,2026,2022,94932,0,99018,,,,,,,,1,1.06,0.94,1.06,0.94,50,51.6,48.5,51.6,48.5,1,1,,,,,"","(C03,D03,E03,F03,G03)",25.3,24.2,25.3,24.2,,,,,1.033,0.968,1.033,0.971,50.8,49.3,50.8,49.3,
"M09",Absolute Quantification,"ABS","21RG-062G0111",Ch2Unknown,"HbA",,123.8,ddPCR Supermix for Probes (no dUTP),,126.4,121.1,126.4,121.2,8731,78715,848,7904,7883,70811,0,87446,,,,,,,,1.003,1.032,0.972,1.032,0.973,50.1,50.8,49.3,50.8,49.3,1,1,,,,,"","(D04,E04,F04,G04)",125.1,122.4,125.1,122.4,,,,,1.018,0.986,1.018,0.987,50.44,49.69,50.44,49.69,
"M10",Absolute Quantification,"ABS","21RG-083G0112",Ch2Unknown,"HbA",,105.7,ddPCR Supermix for Probes (no dUTP),,108.2,103,108.2,103.2,6758,71907,558,6067,6200,65840,0,78665,,,,,,,,0.979,1.013,0.946,1.013,0.946,49.5,50.3,48.6,50.3,48.6,1,1,,,,,"","(E05,F05,G05,H05)",107,104.3,107,104.4,,,,,0.996,0.962,0.996,0.962,49.91,49.05,49.91,49.05,
"A01",Absolute Quantification,"ABS","19868",Ch1Unknown,"HbS","Manual",38.5,ddPCR Supermix for Probes (no dUTP),770,,,41.7,35.3,544,16355,14,530,554,15801,0,16899,,,,,,,,0.96,,,1.07,0.84,48.9,,,51.8,46,1,1,1336,2664.2,571.12,638.5,"",,,,0,0,,,,,,,1.01,0.9,,,50.4,47.4,
"B01",Absolute Quantification,"ABS","19868",Ch1Unknown,"HbS","Manual",36.8,ddPCR Supermix for Probes (no dUTP),736,,,39.6,34,653,20549,20,633,664,19885,0,21202,,,,,,,,0.95,,,1.06,0.85,48.8,,,51.5,46.1,1,1,1336,2589,541.89,604.94,"",,,,0,0,,,,,,,1.01,0.9,,,50.2,47.5,
"C01",Absolute Quantification,"ABS","19868",Ch1Unknown,"HbS","Manual",36.5,ddPCR Supermix for Probes (no dUTP),730,,,39.3,33.8,663,21012,25,638,711,20301,0.144,21675,,,,,,,,0.9,,,0.99,0.8,47.3,,,50,44.7,1,1,1336,2563.9,543.76,605.56,"",,,,0,0,,,,,,,0.947,0.851,,,48.7,46,
"D01",Absolute Quantification,"ABS","19868",Ch1Unknown,"HbS","Manual",36.4,ddPCR Supermix for Probes (no dUTP),728,,,39.2,33.6,656,20890,25,631,674,20216,0.216,21546,,,,,,,,0.94,,,1.04,0.84,48.4,,,51,45.7,1,1,1336,2567,543.7,605.3,"",,,,0,0,,,,,,,0.99,0.89,,,49.7,47,
"E01",Absolute Quantification,"ABS","19868",Ch1Unknown,"HbS","Manual",36.5,ddPCR Supermix for Probes (no dUTP),730,,,39.3,33.7,644,20444,24,620,669,19775,0.169,21088,,,,,,,,0.93,,,1.03,0.83,48.1,,,50.8,45.5,1,1,1336,2580,548.62,610.66,"",,,,0,0,,,,,,,0.98,0.88,,,49.5,46.8,
"F01",Absolute Quantification,"ABS","19868",Ch1Unknown,"HbS","Manual",37.1,ddPCR Supermix for Probes (no dUTP),742,,,40,34.3,650,20278,18,632,671,19607,0,20928,,,,,,,,0.94,,,1.04,0.84,48.5,,,51.2,45.8,1,1,1336,2613,554.29,618.23,"",,,,0,0,,,,,,,0.99,0.89,,,49.9,47.2,
"G01",Absolute Quantification,"ABS","19868",Ch1Unknown,"HbS","Manual",39.8,ddPCR Supermix for Probes (no dUTP),796,,,43.1,36.6,577,16765,26,551,532,16233,0.539,17342,,,,,,,,1.03,,,1.16,0.91,50.9,,,53.8,47.9,1,1,1336,2575.6,551.96,619.29,"",,,,0,0,,,,,,,1.1,0.97,,,52.3,49.4,
"H01",Absolute Quantification,"ABS","19868",Ch1Unknown,"HbS","Manual",35.4,ddPCR Supermix for Probes (no dUTP),708,,,38.4,32.4,520,17028,17,503,592,16436,0,17548,,,,,,,,0.85,,,0.95,0.75,46,,,48.9,43.1,1,1,1336,2586.5,540.86,601.48,"",,,,0,0,,,,,,,0.9,0.8,,,47.5,44.5,
"A02",Absolute Quantification,"ABS","19868",Ch1Unknown,"HbS","Manual",36.4,ddPCR Supermix for Probes (no dUTP),728,,,39.3,33.4,574,18285,18,556,668,17617,0,18859,,,,,,,,0.83,,,0.93,0.74,45.5,,,48.2,42.7,1,1,1336,2539.1,573.51,633.34,"",,,,0,0,,,,,,,0.881,0.787,,,46.9,44.1,
"A03",Absolute Quantification,"ABS","21RG-083G0132",Ch1Unknown,"HbS","Manual",179,ddPCR Supermix for Probes (no dUTP),3580,,,186,173,2962,17976,393,2569,2452,15524,0,20938,,,,,,,,1.04,,,1.1,0.99,51.1,,,52.4,49.8,1,1,1993,4299.5,583.27,1109,"",,,,182.7,176.1,,,,,,,1.072,1.017,,,51.7,50.4,
"A04",Absolute Quantification,"ABS","21RG-062G0108",Ch1Unknown,"HbS","Manual",145,ddPCR Supermix for Probes (no dUTP),2900,,,151,139,2319,17706,272,2047,2077,15629,0,20025,,,,,,,,0.99,,,1.04,0.93,49.7,,,51.1,48.2,1,1,1993,4379.1,578.39,1018.5,"",,,,147.8,141.8,,,,,,,1.015,0.958,,,50.4,48.9,
"A05",Absolute Quantification,"ABS","30142",Ch1Unknown,"HbS","Manual",31.9,ddPCR Supermix for Probes (no dUTP),638,,,34.5,29.2,561,20426,6,555,488,19938,0,20987,,,,,,,,1.14,,,1.28,1,53.2,,,56.2,50.2,1,1,1303,2612.2,545.26,600.51,"",,,,0,0,,,,,,,1.21,1.07,,,54.8,51.7,
"A06",Absolute Quantification,"ABS","21RG-083G0120",Ch1Unknown,"HbS","Manual",86.7,ddPCR Supermix for Probes (no dUTP),1734,,,91.3,82.2,1407,18389,106,1301,1345,17044,0.198,19796,,,,,,,,0.97,,,1.04,0.9,49.2,,,51,47.4,1,1,1993,4281.1,554.87,819.71,"",,,,89.1,84.4,,,,,,,1.005,0.932,,,50.1,48.3,
"B02",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,21031,0,0,0,21031,0,21031,,,,,,,,,,,,,,,,,,1,1,0,0,393.95,393.95,"",,,,,,,,,,,,,,,,,,
"B03",Absolute Quantification,"ABS","21RG-083G0132",Ch1Unknown,"HbS","Manual",172,ddPCR Supermix for Probes (no dUTP),3440,,,179,165,2539,16129,353,2186,2272,13857,0,18668,,,,,,,,0.96,,,1.02,0.91,49.1,,,50.5,47.7,1,1,1993,4202.3,591.74,1082.8,"",,,,175.4,168.6,,,,,,,0.992,0.938,,,49.8,48.4,
"B04",Absolute Quantification,"ABS","21RG-062G0108",Ch1Unknown,"HbS","Manual",138,ddPCR Supermix for Probes (no dUTP),2760,,,144,133,2413,19319,262,2151,2214,17105,0,21732,,,,,,,,0.97,,,1.03,0.92,49.3,,,50.7,47.9,1,1,1993,4313.2,581.24,995.61,"",,,,141.3,135.6,,,,,,,1.001,0.945,,,50,48.6,
"B05",Absolute Quantification,"ABS","30142",Ch1Unknown,"HbS","Manual",29,ddPCR Supermix for Probes (no dUTP),580,,,31.5,26.4,488,19585,16,472,544,19041,0.147,20073,,,,,,,,0.87,,,0.98,0.76,46.5,,,49.5,43.5,1,1,1303,2518.6,538.02,586.17,"",,,,0,0,,,,,,,0.92,0.82,,,48.1,45,
"B06",Absolute Quantification,"ABS","21RG-083G0120",Ch1Unknown,"HbS","Manual",88.8,ddPCR Supermix for Probes (no dUTP),1776,,,93.5,84.2,1415,18038,93,1322,1339,16699,0,19453,,,,,,,,0.99,,,1.06,0.92,49.7,,,51.5,47.9,1,1,1993,4198.4,554.01,819.1,"",,,,91.2,86.5,,,,,,,1.025,0.951,,,50.6,48.8,
"C02",Absolute Quantification,"ABS","21RG-083G0126",Ch1Unknown,"HbS","Manual",161,ddPCR Supermix for Probes (no dUTP),3220,,,167,155,2709,18450,357,2352,2402,16048,0.276,21159,,,,,,,,0.98,,,1.03,0.93,49.5,,,50.8,48.2,1,1,1993,4958,662.31,1212.3,"",,,,164.3,158.1,,,,,,,1.007,0.954,,,50.2,48.8,
"C03",Absolute Quantification,"ABS","14182",Ch1Unknown,"HbS","Manual",24.5,ddPCR Supermix for Probes (no dUTP),490,,,26.7,22.2,457,21751,11,446,447,21304,0.087,22208,,,,,,,,1,,,1.13,0.87,49.9,,,53.2,46.7,1,1,1550,3206.4,509.87,565.36,"",,,,0,0,,,,,,,1.06,0.93,,,51.6,48.3,
"C04",Absolute Quantification,"ABS","21RG-062G0108",Ch1Unknown,"HbS","Manual",145,ddPCR Supermix for Probes (no dUTP),2900,,,151,139,2181,16608,234,1947,1913,14695,0,18789,,,,,,,,1.02,,,1.08,0.96,50.4,,,51.9,48.9,1,1,1993,4335.3,588.77,1023.7,"",,,,148.3,142.1,,,,,,,1.048,0.986,,,51.2,49.7,
"C05",Absolute Quantification,"ABS","30142",Ch1Unknown,"HbS","Manual",27.3,ddPCR Supermix for Probes (no dUTP),546,,,30.4,24.2,290,12357,4,286,311,12046,0,12647,,,,,,,,0.92,,,1.07,0.77,47.9,,,51.9,43.9,1,1,1303,2553,563.82,609.44,"",,,,0,0,,,,,,,0.99,0.84,,,49.9,45.9,
"C06",Absolute Quantification,"ABS","21RG-083G0120",Ch1Unknown,"HbS","Manual",89.3,ddPCR Supermix for Probes (no dUTP),1786,,,93.8,84.8,1511,19153,108,1403,1351,17802,0.0869,20664,,,,,,,,1.04,,,1.11,0.96,50.9,,,52.7,49.1,1,1,1993,4112,537.03,798.44,"",,,,91.6,87,,,,,,,1.075,0.999,,,51.8,50,
"D02",Absolute Quantification,"ABS","21RG-083G0126",Ch1Unknown,"HbS","Manual",164,ddPCR Supermix for Probes (no dUTP),3280,,,170,158,2816,18792,374,2442,2488,16304,0.0735,21608,,,,,,,,0.98,,,1.03,0.93,49.6,,,50.9,48.3,1,1,1993,4931.2,667.08,1222.8,"",,,,167.4,161.2,,,,,,,1.009,0.957,,,50.2,48.9,
"D03",Absolute Quantification,"ABS","14182",Ch1Unknown,"HbS","Manual",23.5,ddPCR Supermix for Probes (no dUTP),470,,,25.7,21.3,435,21554,9,426,450,21104,0,21989,,,,,,,,0.95,,,1.07,0.82,48.6,,,51.9,45.4,1,1,1550,3210.8,513.26,566.62,"",,,,0,0,,,,,,,1.01,0.88,,,50.3,47,
"D04",Absolute Quantification,"ABS","21RG-062G0111",Ch1Unknown,"HbS","Manual",125,ddPCR Supermix for Probes (no dUTP),2500,,,131,120,2187,19468,213,1974,2012,17456,0,21655,,,,,,,,0.98,,,1.04,0.92,49.5,,,51,48.1,1,1,1993,4192,532.56,902.14,"",,,,127.9,122.6,,,,,,,1.012,0.952,,,50.3,48.8,
"D05",Absolute Quantification,"ABS","30142",Ch1Unknown,"HbS","Manual",30.6,ddPCR Supermix for Probes (no dUTP),612,,,33.2,28,534,20268,15,519,535,19733,0.0525,20802,,,,,,,,0.97,,,1.09,0.85,49.3,,,52.2,46.3,1,1,1303,2536.4,545.11,596.23,"",,,,0,0,,,,,,,1.03,0.91,,,50.8,47.7,
"D06",Absolute Quantification,"ABS","21RG-083G0120",Ch1Unknown,"HbS","Manual",88.7,ddPCR Supermix for Probes (no dUTP),1774,,,93.3,84.1,1421,18152,98,1323,1301,16851,0,19573,,,,,,,,1.02,,,1.09,0.94,50.4,,,52.3,48.6,1,1,1993,4153.7,541.99,804.2,"",,,,91,86.3,,,,,,,1.055,0.978,,,51.3,49.5,
"E02",Absolute Quantification,"ABS","21RG-083G0126",Ch1Unknown,"HbS","Manual",161,ddPCR Supermix for Probes (no dUTP),3220,,,167,154,2510,17157,343,2167,2179,14978,1.66,19667,,,,,,,,0.99,,,1.05,0.94,49.9,,,51.3,48.5,1,1,1993,4788.8,649.67,1177.9,"",,,,163.8,157.4,,,,,,,1.023,0.967,,,50.6,49.2,
"E03",Absolute Quantification,"ABS","14182",Ch1Unknown,"HbS","Manual",24.5,ddPCR Supermix for Probes (no dUTP),490,,,26.8,22.2,443,21076,6,437,444,20632,0,21519,,,,,,,,0.98,,,1.11,0.86,49.6,,,52.9,46.3,1,1,1550,3213.3,508.1,563.79,"",,,,0,0,,,,,,,1.05,0.92,,,51.3,47.9,
"E04",Absolute Quantification,"ABS","21RG-062G0111",Ch1Unknown,"HbS","Manual",126,ddPCR Supermix for Probes (no dUTP),2520,,,131,121,2226,19709,236,1990,1933,17776,1.05,21935,,,,,,,,1.03,,,1.09,0.97,50.7,,,52.2,49.2,1,1,1993,4229.7,535.58,910.46,"",,,,128.6,123.2,,,,,,,1.059,0.997,,,51.4,49.9,
"E05",Absolute Quantification,"ABS","21RG-083G0112",Ch1Unknown,"HbS","Manual",105.2,ddPCR Supermix for Probes (no dUTP),2104,,,110.1,100.4,1835,19608,144,1691,1749,17859,0,21443,,,,,,,,0.97,,,1.03,0.91,49.2,,,50.8,47.6,1,1,1993,4378.1,590.67,914.79,"",,,,107.7,102.8,,,,,,,1,0.936,,,50,48.4,
"E06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19869,0,0,0,19869,0,19869,,,,,,,,,,,,,,,,,,1,1,1993,0,396.72,396.72,"",,,,0.081,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","21RG-083G0126",Ch1Unknown,"HbS","Manual",156,ddPCR Supermix for Probes (no dUTP),3120,,,163,149,1875,13220,263,1612,1686,11534,2.13,15095,,,,,,,,0.96,,,1.02,0.9,49,,,50.5,47.4,1,1,1993,5006.9,683.7,1220.7,"",,,,159.7,152.4,,,,,,,0.99,0.928,,,49.8,48.2,
"F03",Absolute Quantification,"ABS","14182",Ch1Unknown,"HbS","Manual",25.7,ddPCR Supermix for Probes (no dUTP),514,,,28.1,23.3,430,19469,8,422,401,19068,0,19899,,,,,,,,1.05,,,1.19,0.91,51.3,,,54.6,47.9,1,1,1550,3187.2,513.51,571.28,"",,,,0,0,,,,,,,1.12,0.98,,,53,49.5,
"F04",Absolute Quantification,"ABS","21RG-062G0111",Ch1Unknown,"HbS","Manual",120,ddPCR Supermix for Probes (no dUTP),2400,,,125,115,2135,19816,204,1931,1986,17830,0,21951,,,,,,,,0.97,,,1.03,0.92,49.3,,,50.8,47.8,1,1,1993,4140.7,526.29,877.83,"",,,,123,117.8,,,,,,,1.003,0.944,,,50.1,48.6,
"F05",Absolute Quantification,"ABS","21RG-083G0112",Ch1Unknown,"HbS","Manual",102.5,ddPCR Supermix for Probes (no dUTP),2050,,,107.3,97.6,1708,18769,130,1578,1593,17176,0,20477,,,,,,,,0.99,,,1.06,0.92,49.8,,,51.4,48.1,1,1,1993,4405.3,588.5,906.86,"",,,,104.9,100,,,,,,,1.025,0.957,,,50.6,48.9,
"F06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19446,0,0,0,19446,0,19446,,,,,,,,,,,,,,,,,,1,1,1993,0,406,406,"",,,,0.083,0,,,,,,,,,,,,,
"G02",Absolute Quantification,"ABS","21RG-083G0132",Ch1Unknown,"HbS","Manual",176,ddPCR Supermix for Probes (no dUTP),3520,,,182,170,2889,17902,383,2506,2549,15353,0,20791,,,,,,,,0.98,,,1.03,0.93,49.6,,,50.9,48.3,1,1,1993,4296,600.14,1113.7,"",,,,179.3,172.7,,,,,,,1.01,0.958,,,50.3,48.9,
"G03",Absolute Quantification,"ABS","14182",Ch1Unknown,"HbS","Manual",26.5,ddPCR Supermix for Probes (no dUTP),530,,,29.6,23.5,299,13104,4,295,280,12824,0,13403,,,,,,,,1.05,,,1.22,0.88,51.3,,,55.4,47.2,1,1,1550,3263.2,546.5,607.1,"",,,,0,0,,,,,,,1.14,0.97,,,53.4,49.2,
"G04",Absolute Quantification,"ABS","21RG-062G0111",Ch1Unknown,"HbS","Manual",125,ddPCR Supermix for Probes (no dUTP),2500,,,130,120,2204,19701,195,2009,1952,17749,0,21905,,,,,,,,1.03,,,1.09,0.97,50.7,,,52.2,49.2,1,1,1993,4093.3,518.7,878.37,"",,,,127.4,122.1,,,,,,,1.059,0.997,,,51.4,49.9,
"G05",Absolute Quantification,"ABS","21RG-083G0112",Ch1Unknown,"HbS","Manual",103,ddPCR Supermix for Probes (no dUTP),2060,,,108,98,1624,17783,147,1477,1536,16247,0.446,19407,,,,,,,,0.96,,,1.03,0.9,49.1,,,50.8,47.4,1,1,1993,4376.5,588.6,905.58,"",,,,105.4,100.3,,,,,,,0.997,0.93,,,49.9,48.2,
"G06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.19,0,0,19039,0,0,0,19039,0,19039,,,,,,,,,,,,,,,,,,1,1,1993,0,401.43,401.43,"",,,,0.085,0,,,,,,,,,,,,,
"H02",Absolute Quantification,"ABS","21RG-083G0132",Ch1Unknown,"HbS","Manual",185,ddPCR Supermix for Probes (no dUTP),3700,,,192,178,2924,17163,407,2517,2476,14687,0,20087,,,,,,,,1.02,,,1.07,0.96,50.4,,,51.7,49.1,1,1,1993,4378.5,605.66,1154.9,"",,,,188.5,181.7,,,,,,,1.042,0.989,,,51,49.7,
"H03",Absolute Quantification,"ABS","21RG-062G0108",Ch1Unknown,"HbS","Manual",144,ddPCR Supermix for Probes (no dUTP),2880,,,151,138,2166,16576,242,1924,1936,14640,0,18742,,,,,,,,0.99,,,1.05,0.93,49.9,,,51.3,48.4,1,1,1993,4331.9,577.54,1011.4,"",,,,147.6,141.4,,,,,,,1.024,0.964,,,50.6,49.1,
