Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M19",Absolute Quantification,"ABS","20813",Ch1Unknown,"ZFY",,1.19,ddPCR Supermix for Probes (no dUTP),,1.58,0.87,1.58,0.87,44,43348,2,42,1480,41868,0.014,43392,,,,,,,,0.029,0.038,0.02,0.038,0.02,2.8,3.7,2,3.7,2,1,1,,,,,"","(G11,H11)",1.38,1.02,1.38,1.02,,,,,0.0337,0.0247,0.0337,0.0247,3.26,2.41,3.26,2.42,
"M01",Absolute Quantification,"ABS","10051",Ch2Unknown,"HbA",,15.4,ddPCR Supermix for Probes (no dUTP),,16.2,14.7,16.1,14.8,2250,170279,53,2108,2197,168171,0.174,172529,,,,,,,,0.96,1.02,0.9,1.02,0.9,49,50.5,47.5,50.5,47.5,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01)",15.81,15.08,15.77,15.12,,,,,0.989,0.925,0.989,0.931,49.7,48.2,49.7,48.2,
"M02",Absolute Quantification,"ABS","13929",Ch2Unknown,"HbA",,16.9,ddPCR Supermix for Probes (no dUTP),,17.6,16.2,17.6,16.2,2320,160248,20,2222,2300,158026,0,162568,,,,,,,,0.97,1.03,0.89,1.02,0.91,49.1,50.9,47.4,50.6,47.7,1,1,,,,,"","(A02,B02,C02,D02,E02,F02,G02,H02)",17.26,16.56,17.26,16.56,,,,,0.995,0.924,0.995,0.938,50,48.2,49.9,48.4,
"M03",Absolute Quantification,"ABS","14639",Ch2Unknown,"HbA",,11,ddPCR Supermix for Probes (no dUTP),,11.5,10.4,11.5,10.4,1551,165448,6,1522,1545,163926,0,166999,,,,,,,,0.99,1.05,0.91,1.05,0.92,49.6,51.4,47.9,51.4,47.9,1,1,,,,,"","(A03,B03,C03,D03,E03,F03,G03,H03)",11.26,10.7,11.26,10.7,,,,,1.021,0.942,1.021,0.95,50.5,48.7,50.5,48.7,
"M04",Absolute Quantification,"ABS","14743",Ch2Unknown,"HbA",,16.1,ddPCR Supermix for Probes (no dUTP),,16.7,15.3,16.7,15.4,2294,166935,40,2548,2254,164387,0.0352,169229,,,,,,,,1.13,1.19,1.06,1.19,1.07,53,54.4,51.6,54.4,51.6,1,1,,,,,"","(A04,B04,C04,D04,E04,F04,G04,H04)",16.41,15.69,16.39,15.72,,,,,1.162,1.091,1.162,1.097,53.8,52.3,53.7,52.3,
"M05",Absolute Quantification,"ABS","14812",Ch2Unknown,"HbA",,25.7,ddPCR Supermix for Probes (no dUTP),,26.6,24.9,26.6,24.9,3674,166223,79,3481,3595,162742,0.0146,169897,,,,,,,,0.969,1.013,0.922,1.013,0.924,49.2,50.4,48.1,50.4,48.1,1,1,,,,,"","(A05,B05,C05,D05,E05,F05,G05,H05)",26.17,25.28,26.14,25.3,,,,,0.991,0.944,0.991,0.946,49.8,48.6,49.8,48.6,
"M06",Absolute Quantification,"ABS","17006",Ch2Unknown,"HbA",,23.1,ddPCR Supermix for Probes (no dUTP),,24.7,21.7,23.9,22.3,3339,168312,55,3226,3284,165086,0,171651,,,,,,,,0.982,1.03,0.92,1.03,0.935,49.6,50.9,48.2,50.8,48.4,1,1,,,,,"","(A06,B06,C06,D06,E06,F06,G06,H06)",23.9,22.4,23.51,22.71,,,,,1.007,0.95,1.007,0.958,50.2,48.9,50.2,48.9,
"M07",Absolute Quantification,"ABS","20810",Ch2Unknown,"HbA",,20.5,ddPCR Supermix for Probes (no dUTP),,21.2,19.8,21.2,19.8,3054,173565,34,2905,3020,170660,0,176619,,,,,,,,0.962,1.02,0.9,1.011,0.913,49,50.6,47.5,50.3,47.8,1,1,,,,,"","(A07,B07,C07,D07,E07,F07,G07,H07)",20.89,20.15,20.89,20.15,,,,,0.987,0.926,0.987,0.937,49.8,48.2,49.7,48.4,
"M08",Absolute Quantification,"ABS","20813",Ch2Unknown,"HbA",,15.5,ddPCR Supermix for Probes (no dUTP),,16.2,14.8,16.1,14.9,2289,172566,25,1890,2264,170676,0,174855,,,,,,,,0.84,0.89,0.77,0.89,0.78,45.5,47.2,43.8,47,44,1,1,,,,,"","(A08,B08,C08,D08,E08,F08,G08,H08)",15.88,15.16,15.83,15.18,,,,,0.862,0.798,0.862,0.81,46.4,44.6,46.3,44.8,
"M09",Absolute Quantification,"ABS","19RG-220G0190",Ch2Unknown,"HbA",,44.6,ddPCR Supermix for Probes (no dUTP),,50,39,46.8,42.4,1624,42039,55,1585,1569,40454,0,43663,,,,,,,,1.01,1.16,0.86,1.08,0.94,50.2,54,46.6,52,48.5,1,1,,,,,"","(A09,B09)",47.6,41.7,45.7,43.5,,,,,1.09,0.94,1.045,0.975,52.2,48.4,51.1,49.4,
"M10",Absolute Quantification,"ABS","10051",Ch2Unknown,"ZFX",,33,ddPCR Supermix for Probes (no dUTP),,34.8,31.2,34.8,31.2,1265,44496,1,21,1264,44475,0.0104,45761,,,,,,,,0.017,0.032,0.001,0.024,0.01,1.7,3.2,0.1,2.4,1,1,1,,,,,"","(A10,B10)",33.9,32.1,33.9,32.1,,,,,0.025,0.008,0.0208,0.0135,2.4,0.8,2.04,1.33,
"M11",Absolute Quantification,"ABS","14812",Ch2Unknown,"ZFX",,66.6,ddPCR Supermix for Probes (no dUTP),,76,57,69.4,63.8,2189,37587,2,51,2187,37536,0,39776,,,,,,,,0.024,0.03,0.017,0.03,0.017,2.3,2.9,1.7,2.9,1.7,1,1,,,,,"","(A11,B11)",71.4,61.6,68,65.2,,,,,0.0268,0.02,0.0268,0.0203,2.61,1.96,2.61,1.99,
"M12",Absolute Quantification,"ABS","C12 male",Ch2Unknown,"ZFX",,31.5,ddPCR Supermix for Probes (no dUTP),,33.4,29.7,33.4,29.7,1095,40290,29,1104,1066,39186,0,41385,,,,,,,,1.04,1.12,0.95,1.12,0.95,50.9,52.9,48.8,52.9,48.8,1,1,,,,,"","(A12,B12)",32.5,30.6,32.5,30.6,,,,,1.079,0.989,1.079,0.991,51.9,49.8,51.9,49.8,
"M13",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA",,0.03,ddPCR Supermix for Probes (no dUTP),,0.13,-0.03,0.13,0,1,41756,0,0,1,41756,0,41757,,,,,,,,0,,,0,0,0,,,150,0,1,1,,,,,"","(C09,D09)",0.07,0,0.07,0.008,,,,,,,0,0,,,68,0,
"M14",Absolute Quantification,"ABS","13929",Ch2Unknown,"ZFX",,36.8,ddPCR Supermix for Probes (no dUTP),,38.8,34.9,38.8,34.9,1374,43219,1,44,1373,43175,0,44593,,,,,,,,0.032,0.042,0.023,0.042,0.023,3.1,4,2.2,4,2.2,1,1,,,,,"","(C10,D10)",37.8,35.8,37.8,35.8,,,,,0.0371,0.0274,0.0371,0.0274,3.58,2.67,3.58,2.67,
"M15",Absolute Quantification,"ABS","17006",Ch2Unknown,"ZFX",,56.4,ddPCR Supermix for Probes (no dUTP),,58.8,54,58.8,54,2080,42376,0,31,2080,42345,0,44456,,,,,,,,0.015,0.02,0.009,0.02,0.009,1.4,1.9,0.9,1.9,0.9,1,1,,,,,"","(C11,D11)",57.6,55.1,57.6,55.1,,,,,0.0172,0.0118,0.0172,0.0119,1.69,1.16,1.69,1.18,
"M16",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX",,No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,39887,0,0,0,39887,0,39887,,,,,,,,,,,,,,,,,,1,1,,,,,"","(C12,D12)",,,,,,,,,,,,,,,,,
"M17",Absolute Quantification,"ABS","14639",Ch2Unknown,"ZFX",,28.7,ddPCR Supermix for Probes (no dUTP),,30.5,26.9,30.5,26.9,988,40011,1,25,987,39986,0.011,40999,,,,,,,,0.026,0.036,0.016,0.036,0.016,2.5,3.5,1.6,3.5,1.6,1,1,,,,,"","(E10,F10)",29.6,27.8,29.6,27.8,,,,,0.031,0.021,0.031,0.021,3.03,2.04,3.03,2.04,
"M18",Absolute Quantification,"ABS","20810",Ch2Unknown,"ZFX",,52.3,ddPCR Supermix for Probes (no dUTP),,56.2,48.4,54.6,49.9,1924,42356,0,18,1924,42338,0,44280,,,,,,,,0.0092,0.0134,0.0047,0.0134,0.0049,0.91,1.33,0.47,1.33,0.49,1,1,,,,,"","(E11,F11)",54.3,50.3,53.5,51.1,,,,,0.0113,0.0068,0.0113,0.007,1.12,0.68,1.12,0.69,
"M19",Absolute Quantification,"ABS","20813",Ch2Unknown,"ZFX",,40.9,ddPCR Supermix for Probes (no dUTP),,43.8,37.9,43,38.8,1482,41910,2,42,1480,41868,0.014,43392,,,,,,,,0.029,0.038,0.02,0.038,0.02,2.8,3.7,2,3.7,2,1,1,,,,,"","(G11,H11)",42.4,39.3,41.9,39.8,,,,,0.0337,0.0247,0.0337,0.0247,3.26,2.41,3.26,2.42,
"A01",Absolute Quantification,"ABS","10051",Ch1Unknown,"HbS","Manual",14.4,ddPCR Supermix for Probes (no dUTP),288,,,16.1,12.6,267,21740,9,258,265,21475,0.311,22007,,,,,,,,0.97,,,1.14,0.81,49.3,,,53.6,45.1,1,1,2323,5300.6,1085.6,1136.8,"",,,,15.2,13.5,,,,,,,1.06,0.89,,,51.5,47.2,
"B01",Absolute Quantification,"ABS","10051",Ch1Unknown,"HbS","Manual",14.3,ddPCR Supermix for Probes (no dUTP),286,,,16,12.6,272,22207,7,265,270,21937,0.196,22479,,,,,,,,0.98,,,1.15,0.82,49.5,,,53.7,45.4,1,1,2323,5310.6,1068.2,1119.5,"",,,,15.2,13.5,,,,,,,1.07,0.9,,,51.7,47.4,
"C01",Absolute Quantification,"ABS","10051",Ch1Unknown,"HbS","Manual",14,ddPCR Supermix for Probes (no dUTP),280,,,15.8,12.3,249,20771,3,246,277,20494,0,21020,,,,,,,,0.89,,,1.04,0.74,47.1,,,51.3,42.8,1,1,2323,5346.1,1060.5,1111.3,"",,,,14.9,13.1,,,,,,,0.97,0.81,,,49.2,44.9,
"D01",Absolute Quantification,"ABS","10051",Ch1Unknown,"HbS","Manual",15,ddPCR Supermix for Probes (no dUTP),300,,,16.8,13.2,272,21182,6,266,260,20922,0.148,21454,,,,,,,,1.02,,,1.2,0.85,50.6,,,54.8,46.3,1,1,2323,5371.9,1068,1122.5,"",,,,15.9,14.1,,,,,,,1.11,0.93,,,52.7,48.4,
"E01",Absolute Quantification,"ABS","10051",Ch1Unknown,"HbS","Manual",15.1,ddPCR Supermix for Probes (no dUTP),302,,,16.9,13.3,271,20965,5,266,294,20671,0.0674,21236,,,,,,,,0.91,,,1.05,0.76,47.5,,,51.6,43.4,1,1,2323,5431.3,1072.7,1128.3,"",,,,16,14.2,,,,,,,0.98,0.83,,,49.6,45.4,
"F01",Absolute Quantification,"ABS","10051",Ch1Unknown,"HbS","Manual",15.6,ddPCR Supermix for Probes (no dUTP),312,,,17.4,13.7,273,20472,6,267,242,20230,0.159,20745,,,,,,,,1.1,,,1.29,0.91,52.4,,,56.7,48.1,1,1,2323,5488.4,1082.4,1140.4,"",,,,16.5,14.6,,,,,,,1.2,1,,,54.6,50.2,
"G01",Absolute Quantification,"ABS","10051",Ch1Unknown,"HbS","Manual",15.6,ddPCR Supermix for Probes (no dUTP),312,,,17.4,13.8,283,21184,9,274,292,20892,0.283,21467,,,,,,,,0.94,,,1.09,0.79,48.4,,,52.5,44.4,1,1,2323,5449,1089.8,1147.3,"",,,,16.5,14.7,,,,,,,1.02,0.86,,,50.5,46.4,
"H01",Absolute Quantification,"ABS","10051",Ch1Unknown,"HbS","Manual",14.7,ddPCR Supermix for Probes (no dUTP),294,,,16.4,12.9,274,21847,8,266,297,21550,0.231,22121,,,,,,,,0.9,,,1.04,0.75,47.3,,,51.4,43.2,1,1,2323,5492,1089.7,1144.2,"",,,,15.5,13.8,,,,,,,0.97,0.82,,,49.4,45.2,
"A02",Absolute Quantification,"ABS","13929",Ch1Unknown,"HbS","Manual",18,ddPCR Supermix for Probes (no dUTP),360,,,20.3,15.8,247,16003,1,246,231,15772,0,16250,,,,,,,,1.07,,,1.26,0.87,51.6,,,56.1,47.1,1,1,2323,4813.2,1060.3,1117.4,"",,,,19.2,16.9,,,,,,,1.16,0.97,,,53.9,49.3,
"A03",Absolute Quantification,"ABS","14639",Ch1Unknown,"HbS","Manual",10.2,ddPCR Supermix for Probes (no dUTP),204,,,11.7,8.7,171,19675,0,171,180,19495,0,19846,,,,,,,,0.95,,,1.15,0.75,49,,,54,43,1,1,2323,5162.2,1067.5,1102.7,"",,,,11,9.4,,,,,,,1.05,0.85,,,51.4,46,
"A04",Absolute Quantification,"ABS","14743",Ch1Unknown,"HbS","Manual",17.7,ddPCR Supermix for Probes (no dUTP),354,,,19.7,15.8,317,20886,4,313,279,20607,0,21203,,,,,,,,1.12,,,1.3,0.94,52.9,,,56.8,48.9,1,1,2323,5232.2,1050.3,1112.8,"",,,,18.7,16.7,,,,,,,1.21,1.03,,,54.9,50.8,
"A05",Absolute Quantification,"ABS","14812",Ch1Unknown,"HbS","Manual",26.5,ddPCR Supermix for Probes (no dUTP),530,,,29,24.1,446,19547,13,433,436,19111,0.184,19993,,,,,,,,0.99,,,1.12,0.86,49.8,,,53.1,46.6,1,1,2323,5203,1084.7,1176.5,"",,,,27.8,25.3,,,,,,,1.06,0.93,,,51.5,48.2,
"A06",Absolute Quantification,"ABS","17006",Ch1Unknown,"HbS","Manual",24.9,ddPCR Supermix for Probes (no dUTP),498,,,27.2,22.6,438,20470,7,431,455,20015,0,20908,,,,,,,,0.95,,,1.07,0.82,48.7,,,51.9,45.4,1,1,2323,4308.9,1075.5,1143.3,"",,,,26.1,23.7,,,,,,,1.01,0.88,,,50.3,47,
"A07",Absolute Quantification,"ABS","20810",Ch1Unknown,"HbS","Manual",21.9,ddPCR Supermix for Probes (no dUTP),438,,,24.1,19.7,387,20621,3,384,363,20258,0,21008,,,,,,,,1.06,,,1.21,0.91,51.4,,,55,47.8,1,1,2323,4463.8,1089.7,1151.9,"",,,,23,20.8,,,,,,,1.14,0.98,,,53.2,49.6,
"A08",Absolute Quantification,"ABS","20813",Ch1Unknown,"HbS","Manual",15.4,ddPCR Supermix for Probes (no dUTP),308,,,17.3,13.5,264,20042,0,264,297,19745,0,20306,,,,,,,,0.89,,,1.04,0.74,47,,,51.2,42.9,1,1,2323,5064.8,1084.9,1136.7,"",,,,16.3,14.4,,,,,,,0.96,0.81,,,49.1,44.9,
"A09",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Manual",44.6,ddPCR Supermix for Probes (no dUTP),892,,,47.7,41.5,805,20824,30,775,827,19997,0,21629,,,,,,,,0.94,,,1.03,0.85,48.4,,,50.8,46,1,1,2323,7084.1,1109.5,1331.9,"",,,,46.2,43.1,,,,,,,0.984,0.892,,,49.6,47.2,
"A10",Absolute Quantification,"ABS","10051",Ch1Unknown,"ZFY","Manual",0.83,ddPCR Supermix for Probes (no dUTP),16.6,,,1.31,0.49,16,22676,0,16,619,22057,0,22692,,,,,,,,0.026,,,0.038,0.013,2.5,,,3.7,1.3,1,1,4000,11170,2328.3,2334.5,"",,,,1.05,0.64,,,,,,,0.032,0.019,,,3.1,1.9,
"A11",Absolute Quantification,"ABS","14812",Ch1Unknown,"ZFY","Manual",1.9,ddPCR Supermix for Probes (no dUTP),38,,,2.6,1.3,32,20174,2,30,1188,18986,0.00715,20206,,,,,,,,0.026,,,0.035,0.017,2.5,,,3.4,1.7,1,1,4000,10843,2170.3,2184.1,"",,,,2.21,1.55,,,,,,,0.0308,0.0214,,,2.99,2.1,
"A12",Absolute Quantification,"ABS","C12 male",Ch1Unknown,"ZFY","OK",34.9,ddPCR Supermix for Probes (no dUTP),698,,,37.8,32,561,18620,15,546,507,18113,0,19181,,,,,,,,1.08,,,1.2,0.95,51.8,,,54.8,48.9,1,1,3792,11383,2154.5,2424.4,"",,,,36.4,33.4,,,,,,,1.14,1.01,,,53.3,50.3,
"B02",Absolute Quantification,"ABS","13929",Ch1Unknown,"HbS","Manual",15.6,ddPCR Supermix for Probes (no dUTP),312,,,17.4,13.8,285,21362,3,282,286,21076,0,21647,,,,,,,,0.99,,,1.15,0.82,49.6,,,53.7,45.6,1,1,2323,4742.2,1086,1134.1,"",,,,16.5,14.7,,,,,,,1.07,0.9,,,51.7,47.6,
"B03",Absolute Quantification,"ABS","14639",Ch1Unknown,"HbS","Manual",11.1,ddPCR Supermix for Probes (no dUTP),222,,,12.7,9.6,194,20420,1,193,188,20232,0,20614,,,,,,,,1.03,,,1.23,0.82,51,,,56,46,1,1,2323,5223.6,1091.7,1130.6,"",,,,11.9,10.3,,,,,,,1.13,0.92,,,53.2,48.1,
"B04",Absolute Quantification,"ABS","14743",Ch1Unknown,"HbS","Manual",18.6,ddPCR Supermix for Probes (no dUTP),372,,,20.6,16.7,349,21876,5,344,287,21589,0.0226,22225,,,,,,,,1.2,,,1.38,1.01,54.5,,,58.3,50.6,1,1,2323,5235.3,1093,1158,"",,,,19.6,17.6,,,,,,,1.29,1.1,,,56.4,52.5,
"B05",Absolute Quantification,"ABS","14812",Ch1Unknown,"HbS","Manual",23.8,ddPCR Supermix for Probes (no dUTP),476,,,26,21.5,430,21079,11,419,429,20650,0.126,21509,,,,,,,,0.98,,,1.11,0.85,49.4,,,52.7,46.1,1,1,2323,5220.6,1104.5,1186.8,"",,,,24.9,22.6,,,,,,,1.04,0.91,,,51.1,47.7,
"B06",Absolute Quantification,"ABS","17006",Ch1Unknown,"HbS","Manual",21,ddPCR Supermix for Probes (no dUTP),420,,,23.1,19,396,21964,6,390,385,21579,0,22360,,,,,,,,1.01,,,1.15,0.87,50.3,,,53.8,46.8,1,1,2323,4389.1,1134.7,1192.4,"",,,,22.1,20,,,,,,,1.09,0.94,,,52.1,48.5,
