Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M11",Absolute Quantification,"ABS","20RG-310G0147",Ch1Unknown,"HbS",,150.4,ddPCR Supermix for Probes (no dUTP),,159,142,153.8,147.1,7616,55836,942,6674,6730,49106,0.507,63452,,,,,,,,0.992,1.024,0.96,1.024,0.961,49.8,50.6,49,50.6,49,1,1,,,,,"","(B03,C03,D03)",155.2,146.2,152.2,148.7,,,,,1.008,0.976,1.008,0.976,50.21,49.4,50.21,49.4,
"M12",Absolute Quantification,"ABS","13745",Ch1Unknown,"HbS",,28.9,ddPCR Supermix for Probes (no dUTP),,30.4,27.5,29.9,27.9,3288,132139,77,3211,3118,129021,0,135427,,,,,,,,1.03,1.1,0.95,1.08,0.98,50.7,52.6,48.9,51.9,49.5,1,1,,,,,"","(C05,D05,E05,F05,G05,H05)",29.7,28.2,29.4,28.4,,,,,1.066,0.989,1.055,1.004,51.7,49.8,51.3,50.1,
"M13",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS",,0.009,ddPCR Supermix for Probes (no dUTP),,0.045,-0.009,0.045,0,1,125923,1,0,0,125923,0.00934,125924,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,,,,,"","(C08,D08,E03,F03,G03,H03)",0.023,0,0.023,0.003,,,,,,,2.6,0,,,89,11,
"M14",Absolute Quantification,"ABS","19RG-220G0193",Ch1Unknown,"HbS",,0.02,ddPCR Supermix for Probes (no dUTP),,0.1,-0.02,0.096,0.001,1,58396,1,0,13478,44918,0.0201,58397,,,,,,,,7E-05,,,0.00022,0,0.007,,,0.022,0,1,1,,,,,"","(D02,E02,F02)",0.05,0,0.05,0.005,,,,,,,0.00014,0,,,0.014,0,
"M01",Absolute Quantification,"ABS","19RG-220G0190",Ch2Unknown,"HbA",,124.1,ddPCR Supermix for Probes (no dUTP),,127.2,121.1,126,122.2,16740,150441,1695,15087,15045,135354,0.127,167181,,,,,,,,1.003,1.024,0.981,1.024,0.981,50.1,50.6,49.5,50.6,49.5,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01)",125.7,122.6,125.1,123.2,,,,,1.014,0.991,1.014,0.992,50.34,49.79,50.34,49.79,
"M02",Absolute Quantification,"ABS","19RG-220G0191",Ch2Unknown,"HbA",,No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,64043,0,15123,0,48920,0,64043,,,,,,,,,,,,,,,,,,1,1,,,,,"","(A02,B02,C02)",,,,,,,,,,,,,,,,,
"M03",Absolute Quantification,"ABS","20RG-310G0152",Ch2Unknown,"HbA",,166.2,ddPCR Supermix for Probes (no dUTP),,180,153,169.7,162.7,8496,55997,1210,7293,7286,48704,2.17,64493,,,,,,,,1.001,1.031,0.97,1.031,0.971,50,50.8,49.3,50.8,49.3,1,1,,,,,"","(A03,G02,H02)",173,160,168,164.4,,,,,1.016,0.985,1.016,0.986,50.41,49.64,50.41,49.64,
"M04",Absolute Quantification,"ABS","30130",Ch2Unknown,"HbA",,8.9,ddPCR Supermix for Probes (no dUTP),,9.6,8.3,9.6,8.3,690,90704,7,690,683,90014,0.0227,91394,,,,,,,,1.01,1.12,0.89,1.12,0.9,50.3,52.9,47.6,52.9,47.6,1,1,,,,,"","(A04,B04,C04,D04)",9.26,8.58,9.26,8.58,,,,,1.06,0.95,1.06,0.96,51.6,48.9,51.6,48.9,
"M05",Absolute Quantification,"ABS","12526",Ch2Unknown,"HbA",,17.6,ddPCR Supermix for Probes (no dUTP),,18.8,16.3,18.4,16.8,1957,129709,28,1940,1929,127769,0,131666,,,,,,,,1.01,1.07,0.93,1.07,0.94,50.1,52,48.3,51.7,48.6,1,1,,,,,"","(A05,B05,E04,F04,G04,H04)",18.2,16.9,18.02,17.22,,,,,1.038,0.962,1.038,0.974,51.1,49.2,50.9,49.3,
"M06",Absolute Quantification,"ABS","14639",Ch2Unknown,"HbA",,22.6,ddPCR Supermix for Probes (no dUTP),,24.4,20.5,23.5,21.8,2885,148525,41,2852,2844,145673,0,151410,,,,,,,,1,1.08,0.91,1.05,0.95,50.1,52,47.9,51.4,48.8,1,1,,,,,"","(A06,B06,C06,D06,E06,F06,G06)",23.5,21.5,23.05,22.21,,,,,1.039,0.954,1.029,0.976,51,48.9,50.7,49.4,
"M07",Absolute Quantification,"ABS","14744",Ch2Unknown,"HbA",,24.8,ddPCR Supermix for Probes (no dUTP),,27.5,21.7,25.8,23.9,2520,118158,68,2534,2452,115624,0.139,120678,,,,,,,,1.03,1.09,0.97,1.09,0.98,50.8,52.2,49.4,52.2,49.4,1,1,,,,,"","(A07,B07,C07,D07,E07,H06)",26.1,23.1,25.32,24.33,,,,,1.062,0.999,1.062,1.004,51.5,50.1,51.5,50.1,
"M08",Absolute Quantification,"ABS","14812",Ch2Unknown,"HbA",,62.7,ddPCR Supermix for Probes (no dUTP),,64.3,61.1,64.3,61.1,5715,104389,285,5180,5430,99209,0.0159,110104,,,,,,,,0.955,0.991,0.919,0.991,0.92,48.9,49.8,47.9,49.8,47.9,1,1,,,,,"","(A08,B08,F07,G07,H07)",63.5,61.9,63.5,61.9,,,,,0.973,0.936,0.973,0.937,49.33,48.38,49.33,48.38,
"M09",Absolute Quantification,"ABS","14898",Ch2Unknown,"HbA",,65.3,ddPCR Supermix for Probes (no dUTP),,72,58,66.7,63.9,7920,138757,405,7493,7515,131264,0,146677,,,,,,,,0.997,1.028,0.964,1.028,0.966,49.9,50.7,49.1,50.7,49.1,1,1,,,,,"","(A09,B09,C09,E08,F08,G08,H08)",68.5,61.3,66,64.6,,,,,1.013,0.979,1.013,0.981,50.33,49.53,50.33,49.53,
"M10",Absolute Quantification,"ABS","16263",Ch2Unknown,"HbA",,32.1,ddPCR Supermix for Probes (no dUTP),,33.5,30.4,33.1,31.1,3817,137945,101,3633,3716,134312,0.00403,141762,,,,,,,,0.978,1.022,0.93,1.022,0.934,49.4,50.6,48.3,50.6,48.3,1,1,,,,,"","(A10,B10,D09,E09,F09,G09,H09)",32.7,31.2,32.6,31.6,,,,,1,0.951,1,0.955,50,48.9,50,48.9,
"M11",Absolute Quantification,"ABS","20RG-310G0147",Ch2Unknown,"HbA",,151.6,ddPCR Supermix for Probes (no dUTP),,163,141,155,148.2,7672,55780,942,6674,6730,49106,0.507,63452,,,,,,,,0.992,1.024,0.96,1.024,0.961,49.8,50.6,49,50.6,49,1,1,,,,,"","(B03,C03,D03)",158,146,153.3,149.9,,,,,1.008,0.976,1.008,0.976,50.21,49.4,50.21,49.4,
"M12",Absolute Quantification,"ABS","13745",Ch2Unknown,"HbA",,28.1,ddPCR Supermix for Probes (no dUTP),,29.6,26.6,29.1,27.1,3195,132232,77,3211,3118,129021,0,135427,,,,,,,,1.03,1.1,0.95,1.08,0.98,50.7,52.6,48.9,51.9,49.5,1,1,,,,,"","(C05,D05,E05,F05,G05,H05)",28.9,27.3,28.59,27.59,,,,,1.066,0.989,1.055,1.004,51.7,49.8,51.3,50.1,
"M13",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA",,0.009,ddPCR Supermix for Probes (no dUTP),,0.045,-0.009,0.045,0,1,125923,1,0,0,125923,0.00934,125924,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,,,,,"","(C08,D08,E03,F03,G03,H03)",0.023,0,0.023,0.003,,,,,,,2.6,0,,,89,11,
"M14",Absolute Quantification,"ABS","19RG-220G0193",Ch2Unknown,"HbA",,309,ddPCR Supermix for Probes (no dUTP),,338,277,314,304,13479,44918,1,0,13478,44918,0.0201,58397,,,,,,,,7E-05,,,0.00022,0,0.007,,,0.022,0,1,1,,,,,"","(D02,E02,F02)",323,292,311.4,306.1,,,,,,,0.00014,0,,,0.014,0,
"A01",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Multi",127,ddPCR Supermix for Probes (no dUTP),2540,,,132,122,2195,19269,238,1957,1993,17276,0.671,21464,,,,,,,,0.98,,,1.04,0.93,49.6,,,51,48.1,1,1,0,6806.2,1119.2,1700.8,"",,,,129.6,124.2,,,,,,,1.013,0.953,,,50.3,48.8,
"B01",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Multi",134,ddPCR Supermix for Probes (no dUTP),2680,,,140,129,2156,17807,232,1924,1871,15936,0.36,19963,,,,,,,,1.03,,,1.09,0.96,50.7,,,52.2,49.2,1,1,0,7011.5,1122.8,1758.8,"",,,,137.4,131.6,,,,,,,1.058,0.995,,,51.4,49.9,
"C01",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Multi",122,ddPCR Supermix for Probes (no dUTP),2440,,,127,116,1930,17698,195,1735,1706,15992,0.594,19628,,,,,,,,1.02,,,1.08,0.95,50.4,,,52,48.8,1,1,0,6757.3,1094.6,1651.4,"",,,,124.5,119,,,,,,,1.049,0.983,,,51.2,49.6,
"D01",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Multi",124,ddPCR Supermix for Probes (no dUTP),2480,,,129,119,2029,18269,196,1833,1850,16419,0,20298,,,,,,,,0.99,,,1.05,0.93,49.8,,,51.3,48.2,1,1,0,6937.5,1116.6,1698.4,"",,,,126.7,121.2,,,,,,,1.022,0.96,,,50.6,49,
"E01",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Multi",122,ddPCR Supermix for Probes (no dUTP),2440,,,127,117,2138,19557,218,1920,1970,17587,0.159,21695,,,,,,,,0.98,,,1.03,0.92,49.4,,,50.9,47.9,1,1,0,6834.7,1117.2,1680.6,"",,,,124.7,119.4,,,,,,,1.006,0.946,,,50.2,48.6,
"F01",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Multi",120,ddPCR Supermix for Probes (no dUTP),2400,,,125,114,2022,18895,195,1827,1803,17092,0.128,20917,,,,,,,,1.01,,,1.08,0.95,50.3,,,51.9,48.8,1,1,0,6828.4,1110.4,1663.2,"",,,,122.3,116.9,,,,,,,1.045,0.981,,,51.1,49.5,
"G01",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Multi",124,ddPCR Supermix for Probes (no dUTP),2480,,,129,119,2087,18777,192,1895,1888,16889,0,20864,,,,,,,,1,,,1.06,0.94,50.1,,,51.6,48.6,1,1,0,6958.8,1111.5,1696.4,"",,,,126.7,121.3,,,,,,,1.035,0.972,,,50.9,49.3,
"H01",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Multi",123,ddPCR Supermix for Probes (no dUTP),2460,,,128,118,2225,20127,229,1996,1964,18163,0.693,22352,,,,,,,,1.02,,,1.08,0.96,50.4,,,51.9,48.9,1,1,0,6708.6,1160.9,1713.1,"",,,,126,120.7,,,,,,,1.046,0.985,,,51.1,49.6,
"A02",Absolute Quantification,"ABS","19RG-220G0191",Ch1Unknown,"HbS","OK",316,ddPCR Supermix for Probes (no dUTP),6320,,,325,307,5115,16608,0,5115,0,16608,0,21723,,,,,,,,,,,,,,,,,,1,1,2065,7071.2,1035,2456.3,"",,,,320.3,311.4,,,,,,,,,,,,,
"A03",Absolute Quantification,"ABS","20RG-310G0152",Ch1Unknown,"HbS","Manual",153,ddPCR Supermix for Probes (no dUTP),3060,,,159,147,2791,20104,407,2384,2460,17644,3.84,22895,,,,,,,,0.97,,,1.02,0.92,49.3,,,50.6,48,1,1,2408,6528.3,1148,1803.9,"",,,,155.8,150,,,,,,,0.998,0.946,,,49.9,48.6,
"A04",Absolute Quantification,"ABS","30130",Ch1Unknown,"HbS","Manual",9.3,ddPCR Supermix for Probes (no dUTP),186,,,10.7,8,183,22995,1,182,163,22832,0,23178,,,,,,,,1.12,,,1.35,0.88,53,,,58,47,1,1,2139,5121,1037.6,1069.9,"",,,,10,8.6,,,,,,,1.24,1,,,55.4,50.1,
"A05",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",17.9,ddPCR Supermix for Probes (no dUTP),358,,,19.8,16,347,22638,7,340,328,22310,0.102,22985,,,,,,,,1.04,,,1.19,0.88,50.9,,,54.6,47.1,1,1,2139,4918.8,1137.9,1194.9,"",,,,18.9,16.9,,,,,,,1.12,0.96,,,52.8,49,
"A06",Absolute Quantification,"ABS","14639",Ch1Unknown,"HbS","Manual",23,ddPCR Supermix for Probes (no dUTP),460,,,25.1,20.9,451,22870,3,448,431,22439,0,23321,,,,,,,,1.04,,,1.18,0.9,51,,,54.3,47.7,1,1,2139,4470.7,1094.4,1159.7,"",,,,24.1,21.9,,,,,,,1.11,0.97,,,52.7,49.3,
"A07",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",28.4,ddPCR Supermix for Probes (no dUTP),568,,,31,25.9,470,19214,20,450,442,18772,0.562,19684,,,,,,,,1.02,,,1.15,0.89,50.4,,,53.6,47.2,1,1,2139,4332.3,1055.6,1133.8,"",,,,29.7,27.1,,,,,,,1.08,0.95,,,52.1,48.8,
"A08",Absolute Quantification,"ABS","14812",Ch1Unknown,"HbS","Manual",61.5,ddPCR Supermix for Probes (no dUTP),1230,,,65.1,57.8,1105,20603,55,1050,1072,19531,0,21708,,,,,,,,0.98,,,1.06,0.9,49.5,,,51.6,47.4,1,1,2139,4469.5,1097.4,1269.1,"",,,,63.3,59.6,,,,,,,1.021,0.938,,,50.6,48.4,
"A09",Absolute Quantification,"ABS","14898",Ch1Unknown,"HbS","Manual",67.3,ddPCR Supermix for Probes (no dUTP),1346,,,71.1,63.5,1186,20149,57,1129,1076,19073,0,21335,,,,,,,,1.05,,,1.13,0.96,51.2,,,53.2,49.1,1,1,2139,4398.5,1063.9,1249.3,"",,,,69.2,65.3,,,,,,,1.092,1.005,,,52.2,50.1,
"A10",Absolute Quantification,"ABS","16263",Ch1Unknown,"HbS","Manual",31.2,ddPCR Supermix for Probes (no dUTP),624,,,33.9,28.4,492,18329,11,481,467,17862,0,18821,,,,,,,,1.03,,,1.16,0.9,50.7,,,53.9,47.6,1,1,2139,4133.8,1068.1,1148.2,"",,,,32.6,29.8,,,,,,,1.1,0.96,,,52.3,49.1,
"B02",Absolute Quantification,"ABS","19RG-220G0191",Ch1Unknown,"HbS","OK",322,ddPCR Supermix for Probes (no dUTP),6440,,,330,313,5170,16450,0,5170,0,16450,0,21620,,,,,,,,,,,,,,,,,,1,1,2154,7051.7,1016.4,2459.6,"",,,,326,317,,,,,,,,,,,,,
"B03",Absolute Quantification,"ABS","20RG-310G0147",Ch1Unknown,"HbS","Manual",142,ddPCR Supermix for Probes (no dUTP),2840,,,148,137,2540,19792,297,2243,2220,17572,0.718,22332,,,,,,,,1.01,,,1.07,0.95,50.2,,,51.6,48.9,1,1,1266,1603.2,1149.8,1201.4,"",,,,144.9,139.2,,,,,,,1.038,0.981,,,50.9,49.5,
"B04",Absolute Quantification,"ABS","30130",Ch1Unknown,"HbS","Manual",9,ddPCR Supermix for Probes (no dUTP),180,,,10.3,7.6,172,22493,1,171,165,22328,0,22665,,,,,,,,1.04,,,1.26,0.82,51,,,56,46,1,1,2139,4970.7,1059.2,1088.9,"",,,,9.6,8.3,,,,,,,1.15,0.92,,,53.6,48.2,
"B05",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",17.2,ddPCR Supermix for Probes (no dUTP),344,,,19,15.4,343,23289,7,336,376,22913,0.074,23632,,,,,,,,0.89,,,1.03,0.76,47.2,,,50.9,43.6,1,1,2139,4705.7,1117.5,1169.5,"",,,,18.1,16.3,,,,,,,0.96,0.83,,,49.1,45.4,
"B06",Absolute Quantification,"ABS","14639",Ch1Unknown,"HbS","Manual",24.8,ddPCR Supermix for Probes (no dUTP),496,,,27.1,22.6,483,22633,7,476,426,22207,0,23116,,,,,,,,1.12,,,1.26,0.97,52.8,,,56,49.5,1,1,2139,4320.2,1109.8,1176.9,"",,,,26,23.7,,,,,,,1.19,1.04,,,54.4,51.1,
"B07",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",26.6,ddPCR Supermix for Probes (no dUTP),532,,,28.9,24.2,492,21535,14,478,497,21038,0.145,22027,,,,,,,,0.96,,,1.08,0.84,49,,,52.1,45.9,1,1,2139,4365.3,1076.5,1150,"",,,,27.8,25.4,,,,,,,1.02,0.9,,,50.6,47.5,
"B08",Absolute Quantification,"ABS","14812",Ch1Unknown,"HbS","Manual",60.6,ddPCR Supermix for Probes (no dUTP),1212,,,64.2,57.1,1117,21122,60,1057,1104,20018,0.0903,22239,,,,,,,,0.96,,,1.04,0.88,48.9,,,51,46.9,1,1,2139,4369.2,1095.7,1260.1,"",,,,62.4,58.8,,,,,,,0.999,0.918,,,50,47.9,
"B09",Absolute Quantification,"ABS","14898",Ch1Unknown,"HbS","Manual",63.9,ddPCR Supermix for Probes (no dUTP),1278,,,67.5,60.2,1184,21222,70,1114,1176,20046,0.244,22406,,,,,,,,0.95,,,1.02,0.87,48.7,,,50.7,46.7,1,1,2139,4306.8,1065.2,1236.5,"",,,,65.7,62,,,,,,,0.987,0.91,,,49.7,47.7,
"B10",Absolute Quantification,"ABS","16263",Ch1Unknown,"HbS","Manual",28.5,ddPCR Supermix for Probes (no dUTP),570,,,31.3,25.6,387,15809,15,372,371,15438,0.44,16196,,,,,,,,1,,,1.14,0.86,50.1,,,53.6,46.5,1,1,2560,4893.6,1345.4,1430.2,"",,,,29.9,27,,,,,,,1.07,0.93,,,51.9,48.3,
"C02",Absolute Quantification,"ABS","19RG-220G0191",Ch1Unknown,"HbS","OK",313,ddPCR Supermix for Probes (no dUTP),6260,,,322,304,4838,15862,0,4838,0,15862,0,20700,,,,,,,,,,,,,,,,,,1,1,1974,7028.1,1059.6,2454.5,"",,,,317.7,308.7,,,,,,,,,,,,,
"C03",Absolute Quantification,"ABS","20RG-310G0147",Ch1Unknown,"HbS","Manual",157,ddPCR Supermix for Probes (no dUTP),3140,,,163,151,2604,18219,319,2285,2317,15902,0,20823,,,,,,,,0.99,,,1.04,0.93,49.7,,,51,48.3,1,1,1234,1601.7,1127.9,1187.1,"",,,,160.3,154.1,,,,,,,1.014,0.96,,,50.4,49,
"C04",Absolute Quantification,"ABS","30130",Ch1Unknown,"HbS","Manual",9.1,ddPCR Supermix for Probes (no dUTP),182,,,10.4,7.7,176,22725,4,172,169,22556,0.139,22901,,,,,,,,1.02,,,1.23,0.8,50,,,56,45,1,1,2139,5045.1,1135,1165.1,"",,,,9.8,8.4,,,,,,,1.13,0.91,,,53.1,47.8,
"C05",Absolute Quantification,"ABS","13745",Ch1Unknown,"HbS","Manual",28,ddPCR Supermix for Probes (no dUTP),560,,,30.4,25.6,522,21703,6,516,546,21157,0,22225,,,,,,,,0.95,,,1.06,0.83,48.6,,,51.6,45.6,1,1,2139,4603.3,1065.1,1148.2,"",,,,29.2,26.7,,,,,,,1,0.89,,,50.1,47.1,
"C06",Absolute Quantification,"ABS","14639",Ch1Unknown,"HbS","Manual",21.1,ddPCR Supermix for Probes (no dUTP),422,,,23.2,19,398,22012,6,392,468,21544,0,22410,,,,,,,,0.84,,,0.95,0.73,45.6,,,48.9,42.3,1,1,2139,4442.7,1080.5,1140.2,"",,,,22.1,20,,,,,,,0.9,0.78,,,47.3,43.9,
"C07",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",27.1,ddPCR Supermix for Probes (no dUTP),542,,,29.6,24.7,461,19754,17,444,384,19370,0.477,20215,,,,,,,,1.15,,,1.31,1,53.5,,,56.8,50.2,1,1,2139,4386.2,1083.2,1158.6,"",,,,28.4,25.9,,,,,,,1.23,1.07,,,55.2,51.8,
"C08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21087,0,0,0,21087,0,21087,,,,,,,,,,,,,,,,,,1,1,2139,0,1047.1,1047.1,"",,,,0.076,0,,,,,,,,,,,,,
"C09",Absolute Quantification,"ABS","14898",Ch1Unknown,"HbS","Manual",45.5,ddPCR Supermix for Probes (no dUTP),910,,,48.9,42.1,688,17459,25,663,644,16815,0,18147,,,,,,,,1.03,,,1.14,0.92,50.7,,,53.4,48.1,1,1,2560,4961.9,1365.8,1502.1,"",,,,47.2,43.7,,,,,,,1.08,0.97,,,52.1,49.4,
"D02",Absolute Quantification,"ABS","19RG-220G0193",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20461,0,0,5039,15422,0,20461,,,,,,,,,,,,,,,,,,1,1,3250,0,1214.6,1214.6,"",,,,0.079,0,,,,,,,,,,,,,
"D03",Absolute Quantification,"ABS","20RG-310G0147",Ch1Unknown,"HbS","Manual",153,ddPCR Supermix for Probes (no dUTP),3060,,,159,147,2472,17825,326,2146,2193,15632,1.45,20297,,,,,,,,0.98,,,1.03,0.93,49.5,,,50.9,48.1,1,1,1231,1597.8,1122.6,1180.5,"",,,,155.9,149.7,,,,,,,1.008,0.952,,,50.2,48.8,
