Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M03",Absolute Quantification,"ABS","30206",Ch2Unknown,"HbA",,9.61,ddPCR Supermix for Probes (no dUTP),,10.3,8.8,9.96,9.25,2857,348442,28,2846,2829,345596,0.0158,351299,,,,,,,,1.01,1.06,0.94,1.06,0.95,50.1,51.5,48.8,51.4,48.9,1,1,,,,,"","(A05,A06,B05,B06,C05,C06,D05,D06,E04,E05,F04,F05,G04,G05,H04,H05)",9.96,9.18,9.79,9.43,,,,,1.033,0.963,1.033,0.979,50.8,49.4,50.8,49.5,
"M04",Absolute Quantification,"ABS","21RG-120G0097",Ch2Unknown,"HbA",,100.7,ddPCR Supermix for Probes (no dUTP),,107,95,103.4,97.9,5275,59058,446,4835,4829,54223,0.282,64333,,,,,,,,1.001,1.039,0.962,1.039,0.963,50,51,49.1,51,49.1,1,1,,,,,"","(A07,B07,H06)",103.6,97.5,102,99.3,,,,,1.021,0.981,1.021,0.982,50.52,49.54,50.52,49.54,
"M05",Absolute Quantification,"ABS","30068",Ch2Unknown,"HbA",,23.2,ddPCR Supermix for Probes (no dUTP),,23.9,22.6,23.8,22.7,5991,300191,119,6342,5872,293849,0,306182,,,,,,,,1.079,1.119,1.028,1.117,1.041,51.9,53,50.8,52.8,51,1,1,,,,,"","(A08,B08,C07,C08,D07,D08,E07,E08,F07,F08,G07,G08,H07,H08)",23.58,22.93,23.55,22.95,,,,,1.099,1.05,1.099,1.06,52.4,51.4,52.35,51.46,
"M06",Absolute Quantification,"ABS","21RG-120G0099",Ch2Unknown,"HbA",,137.5,ddPCR Supermix for Probes (no dUTP),,140.8,134.3,140.8,134.3,6955,56077,719,6300,6236,49777,0,63032,,,,,,,,1.01,1.044,0.974,1.043,0.976,50.2,51.1,49.4,51.1,49.4,1,1,,,,,"","(A09,B09,C09)",139.2,135.9,139.2,135.9,,,,,1.027,0.991,1.027,0.993,50.69,49.81,50.67,49.82,
"M07",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA",,0.009,ddPCR Supermix for Probes (no dUTP),,0.043,-0.009,0.043,0,1,130373,0,0,1,130373,0,130374,,,,,,,,0,,,0,0,0,,,150,0,1,1,,,,,"","(A10,B10,C10,D10,G09,H09)",0.022,0,0.022,0.002,,,,,,,0,0,,,68,0,
"M08",Absolute Quantification,"ABS","21RG-103G0122",Ch2Unknown,"HbA",,108.1,ddPCR Supermix for Probes (no dUTP),,112.6,103.9,110.9,105.3,5762,59884,509,5049,5253,54835,0.454,65646,,,,,,,,0.963,1.02,0.91,0.998,0.927,49.1,50.5,47.6,50,48.1,1,1,,,,,"","(B04,C04,D04)",110.4,106,109.5,106.7,,,,,0.99,0.934,0.981,0.945,49.8,48.3,49.53,48.59,
"M09",Absolute Quantification,"ABS","21RG-120G0103",Ch2Unknown,"HbA",,113.8,ddPCR Supermix for Probes (no dUTP),,116.7,110.8,116.7,110.8,5839,57514,546,5307,5293,52207,0.148,63353,,,,,,,,1.003,1.039,0.964,1.039,0.966,50.1,51,49.1,51,49.2,1,1,,,,,"","(D09,E09,F09)",115.2,112.3,115.2,112.3,,,,,1.021,0.982,1.021,0.984,50.54,49.58,50.53,49.6,
"M10",Absolute Quantification,"ABS","21RG-120G0092",Ch2Unknown,"HbA",,121.3,ddPCR Supermix for Probes (no dUTP),,124.8,117.8,124.4,118.3,6083,55998,611,5456,5472,50542,0.385,62081,,,,,,,,0.997,1.041,0.952,1.033,0.962,49.9,51,48.8,50.8,49,1,1,,,,,"","(E06,F06,G06)",123.1,119.5,122.9,119.8,,,,,1.019,0.974,1.015,0.979,50.5,49.4,50.38,49.48,
"A01",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",23.3,ddPCR Supermix for Probes (no dUTP),466,,,25.5,21,418,20937,9,409,440,20497,0.0121,21355,,,,,,,,0.93,,,1.05,0.81,48.2,,,51.5,44.9,1,1,0,3043.7,484.53,534.63,"",,,,24.4,22.1,,,,,,,0.99,0.87,,,49.9,46.5,
"B01",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",23,ddPCR Supermix for Probes (no dUTP),460,,,25.2,20.8,407,20610,9,398,379,20231,0.0864,21017,,,,,,,,1.05,,,1.2,0.9,51.2,,,54.7,47.7,1,1,0,3056.6,484.33,534.14,"",,,,24.1,21.9,,,,,,,1.12,0.97,,,53,49.4,
"C01",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",21.4,ddPCR Supermix for Probes (no dUTP),428,,,23.6,19.2,369,20093,7,362,451,19642,0,20462,,,,,,,,0.8,,,0.91,0.69,44.6,,,48,41.2,1,1,0,3045.4,497.85,543.8,"",,,,22.5,20.3,,,,,,,0.86,0.75,,,46.3,42.8,
"D01",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",23.5,ddPCR Supermix for Probes (no dUTP),470,,,25.8,21.2,408,20197,12,396,437,19760,0.185,20605,,,,,,,,0.91,,,1.03,0.79,47.6,,,50.9,44.2,1,1,0,3081.9,491.14,542.44,"",,,,24.7,22.4,,,,,,,0.97,0.85,,,49.3,45.9,
"E01",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",22.9,ddPCR Supermix for Probes (no dUTP),458,,,25.1,20.7,409,20831,7,402,419,20412,0,21240,,,,,,,,0.96,,,1.09,0.83,49,,,52.4,45.6,1,1,0,3088.4,487.08,537.17,"",,,,24,21.7,,,,,,,1.03,0.89,,,50.7,47.2,
"F01",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",24.5,ddPCR Supermix for Probes (no dUTP),490,,,26.9,22.2,431,20443,10,421,404,20039,0.0852,20874,,,,,,,,1.04,,,1.18,0.9,51,,,54.4,47.6,1,1,0,3086.2,488.49,542.13,"",,,,25.7,23.4,,,,,,,1.11,0.97,,,52.7,49.3,
"G01",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",26.4,ddPCR Supermix for Probes (no dUTP),528,,,28.8,24.1,480,21142,8,472,446,20696,0,21622,,,,,,,,1.06,,,1.19,0.92,51.4,,,54.6,48.2,1,1,0,3089.7,490.22,547.93,"",,,,27.6,25.2,,,,,,,1.13,0.99,,,53,49.8,
"H01",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",22.2,ddPCR Supermix for Probes (no dUTP),444,,,24.4,20.1,416,21823,6,410,395,21428,0,22239,,,,,,,,1.04,,,1.18,0.9,50.9,,,54.4,47.5,1,1,0,3059.6,480.21,528.46,"",,,,23.3,21.1,,,,,,,1.11,0.97,,,52.7,49.2,
"A02",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",23.5,ddPCR Supermix for Probes (no dUTP),470,,,25.7,21.2,427,21201,4,423,422,20779,0,21628,,,,,,,,1,,,1.14,0.87,50.1,,,53.4,46.7,1,1,0,2995.4,492.7,542.11,"",,,,24.6,22.3,,,,,,,1.07,0.93,,,51.8,48.3,
"A03",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",26.1,ddPCR Supermix for Probes (no dUTP),522,,,28.5,23.7,446,19898,7,439,443,19455,0,20344,,,,,,,,0.99,,,1.12,0.86,49.8,,,53,46.5,1,1,0,2980.9,514.7,568.76,"",,,,27.3,24.8,,,,,,,1.06,0.92,,,51.4,48.1,
"A04",Absolute Quantification,"ABS","21RG-103G0120",Ch1Unknown,"HbS","Manual",130,ddPCR Supermix for Probes (no dUTP),2600,,,135,124,2437,20922,270,2167,2210,18712,0.709,23359,,,,,,,,0.98,,,1.04,0.93,49.5,,,50.9,48.1,1,1,1900,4202.5,612.67,987.19,"",,,,132.3,127,,,,,,,1.01,0.954,,,50.3,48.8,
"A05",Absolute Quantification,"ABS","30206",Ch1Unknown,"HbS","Manual",9.8,ddPCR Supermix for Probes (no dUTP),196,,,11.3,8.4,185,22031,1,184,189,21842,0,22216,,,,,,,,0.97,,,1.17,0.78,49,,,54,44,1,1,0,2975.4,600.82,620.59,"",,,,10.6,9.1,,,,,,,1.07,0.87,,,51.9,46.7,
"A06",Absolute Quantification,"ABS","30206",Ch1Unknown,"HbS","Manual",10,ddPCR Supermix for Probes (no dUTP),200,,,11.3,8.6,201,23645,3,198,182,23463,0.0722,23846,,,,,,,,1.09,,,1.3,0.87,52.1,,,57.1,47.1,1,1,0,2873.9,605.03,624.15,"",,,,10.7,9.3,,,,,,,1.2,0.98,,,54.6,49.5,
"A07",Absolute Quantification,"ABS","21RG-120G0097",Ch1Unknown,"HbS","Manual",103.1,ddPCR Supermix for Probes (no dUTP),2062,,,107.9,98.3,1807,19731,150,1657,1694,18037,0,21538,,,,,,,,0.98,,,1.04,0.92,49.5,,,51.1,47.8,1,1,1900,4359.2,622.65,936.14,"",,,,105.5,100.7,,,,,,,1.011,0.947,,,50.3,48.6,
"A08",Absolute Quantification,"ABS","30068",Ch1Unknown,"HbS","Manual",24.2,ddPCR Supermix for Probes (no dUTP),484,,,26.5,21.9,427,20550,6,421,408,20142,0,20977,,,,,,,,1.03,,,1.17,0.89,50.8,,,54.2,47.4,1,1,0,2736.8,596.64,640.2,"",,,,25.4,23,,,,,,,1.1,0.96,,,52.5,49.1,
"A09",Absolute Quantification,"ABS","21RG-120G0099",Ch1Unknown,"HbS","Manual",134,ddPCR Supermix for Probes (no dUTP),2680,,,140,129,2389,19762,258,2131,2176,17586,0,22151,,,,,,,,0.98,,,1.04,0.93,49.5,,,50.9,48.1,1,1,1900,4378.7,619.44,1024.9,"",,,,137,131.5,,,,,,,1.009,0.952,,,50.2,48.8,
"A10",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22664,0,0,0,22664,0,22664,,,,,,,,,,,,,,,,,,1,1,1900,0,511.35,511.35,"",,,,0.071,0,,,,,,,,,,,,,
"B02",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",24.5,ddPCR Supermix for Probes (no dUTP),490,,,26.7,22.2,458,21784,6,452,443,21341,0,22242,,,,,,,,1.02,,,1.15,0.89,50.5,,,53.8,47.2,1,1,0,2965.7,483.73,534.84,"",,,,25.6,23.3,,,,,,,1.09,0.95,,,52.2,48.8,
"B03",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",24.9,ddPCR Supermix for Probes (no dUTP),498,,,27.2,22.6,464,21685,15,449,494,21191,0.241,22149,,,,,,,,0.91,,,1.03,0.8,47.7,,,50.8,44.5,1,1,0,2975.7,502.54,554.35,"",,,,26.1,23.8,,,,,,,0.97,0.85,,,49.3,46.1,
"B04",Absolute Quantification,"ABS","21RG-103G0122",Ch1Unknown,"HbS","Manual",104.6,ddPCR Supermix for Probes (no dUTP),2092,,,109.2,100,2006,21575,178,1828,1816,19759,0.499,23581,,,,,,,,1.01,,,1.07,0.94,50.2,,,51.7,48.6,1,1,1900,4173.2,602.83,906.55,"",,,,106.9,102.3,,,,,,,1.038,0.974,,,50.9,49.4,
"B05",Absolute Quantification,"ABS","30206",Ch1Unknown,"HbS","Manual",10.7,ddPCR Supermix for Probes (no dUTP),214,,,12.2,9.2,196,21427,0,196,173,21254,0,21623,,,,,,,,1.13,,,1.37,0.9,53,,,58,48,1,1,0,2886.1,614.28,634.87,"",,,,11.5,9.9,,,,,,,1.25,1.02,,,55.7,50.5,
"B06",Absolute Quantification,"ABS","30206",Ch1Unknown,"HbS","Manual",8.8,ddPCR Supermix for Probes (no dUTP),176,,,10.1,7.5,172,22988,3,169,195,22793,0.079,23160,,,,,,,,0.87,,,1.05,0.69,46,,,52,41,1,1,0,2785,587.42,603.74,"",,,,9.4,8.1,,,,,,,0.96,0.78,,,49.1,43.9,
"B07",Absolute Quantification,"ABS","21RG-120G0097",Ch1Unknown,"HbS","Manual",98.6,ddPCR Supermix for Probes (no dUTP),1972,,,103.4,93.9,1660,18981,130,1530,1468,17513,0.0998,20641,,,,,,,,1.04,,,1.11,0.97,51,,,52.7,49.3,1,1,1900,4354.9,615.84,916.54,"",,,,101.1,96.2,,,,,,,1.077,1.004,,,51.9,50.1,
"B08",Absolute Quantification,"ABS","30068",Ch1Unknown,"HbS","Manual",25,ddPCR Supermix for Probes (no dUTP),500,,,27.3,22.7,454,21148,8,446,373,20775,0,21602,,,,,,,,1.19,,,1.36,1.03,54.4,,,57.8,51,1,1,0,2632.5,587.79,630.76,"",,,,26.2,23.8,,,,,,,1.28,1.11,,,56.1,52.7,
"B09",Absolute Quantification,"ABS","21RG-120G0099",Ch1Unknown,"HbS","Manual",141,ddPCR Supermix for Probes (no dUTP),2820,,,147,136,2475,19430,249,2226,2201,17229,0,21905,,,,,,,,1.01,,,1.07,0.95,50.3,,,51.7,48.9,1,1,1900,4325,622.26,1040.6,"",,,,143.9,138.2,,,,,,,1.04,0.982,,,51,49.6,
"B10",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21613,0,0,1,21612,0,21613,,,,,,,,,,,,,,,,,,1,1,1900,0,506.7,506.7,"",,,,0.075,0,,,,,,,,,,,,,
"C02",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",23.7,ddPCR Supermix for Probes (no dUTP),474,,,26,21.5,425,20844,8,417,427,20417,0,21269,,,,,,,,0.98,,,1.11,0.85,49.4,,,52.8,46.1,1,1,0,2946.5,488.59,537.71,"",,,,24.9,22.6,,,,,,,1.04,0.91,,,51.1,47.7,
"C03",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",24.7,ddPCR Supermix for Probes (no dUTP),494,,,27,22.4,440,20750,10,430,419,20331,0.0632,21190,,,,,,,,1.03,,,1.16,0.89,50.6,,,54,47.3,1,1,0,2903,499.6,549.51,"",,,,25.9,23.5,,,,,,,1.1,0.96,,,52.3,48.9,
"C04",Absolute Quantification,"ABS","21RG-103G0122",Ch1Unknown,"HbS","Manual",101.5,ddPCR Supermix for Probes (no dUTP),2030,,,106.2,96.8,1784,19804,175,1609,1774,18030,0.91,21588,,,,,,,,0.91,,,0.97,0.85,47.7,,,49.3,46.1,1,1,1900,4188,610.44,906.08,"",,,,103.9,99.1,,,,,,,0.941,0.882,,,48.5,46.9,
"C05",Absolute Quantification,"ABS","30206",Ch1Unknown,"HbS","Manual",11.4,ddPCR Supermix for Probes (no dUTP),228,,,13,9.9,205,20962,4,201,180,20782,0.126,21167,,,,,,,,1.11,,,1.34,0.89,52.7,,,57.7,47.8,1,1,0,2879.9,601.45,623.51,"",,,,12.2,10.7,,,,,,,1.23,1,,,55.2,50.2,
"C06",Absolute Quantification,"ABS","30206",Ch1Unknown,"HbS","Manual",9.8,ddPCR Supermix for Probes (no dUTP),196,,,11.2,8.5,197,23470,2,195,193,23277,0.019,23667,,,,,,,,1.01,,,1.21,0.81,50.3,,,55.2,45.3,1,1,0,2853.9,589.28,608.13,"",,,,10.5,9.1,,,,,,,1.11,0.91,,,52.8,47.7,
"C07",Absolute Quantification,"ABS","30068",Ch1Unknown,"HbS","Manual",25.1,ddPCR Supermix for Probes (no dUTP),502,,,27.4,22.8,452,20938,8,444,382,20556,0,21390,,,,,,,,1.16,,,1.32,1,53.7,,,57.1,50.4,1,1,0,2704.8,592.41,637.05,"",,,,26.3,23.9,,,,,,,1.24,1.08,,,55.4,52,
"C08",Absolute Quantification,"ABS","30068",Ch1Unknown,"HbS","Manual",23,ddPCR Supermix for Probes (no dUTP),460,,,25.1,20.8,442,22425,9,433,466,21959,0,22867,,,,,,,,0.93,,,1.05,0.81,48.2,,,51.4,44.9,1,1,0,2663.6,588.1,628.21,"",,,,24.1,21.9,,,,,,,0.99,0.87,,,49.8,46.5,
"C09",Absolute Quantification,"ABS","21RG-120G0099",Ch1Unknown,"HbS","Manual",142,ddPCR Supermix for Probes (no dUTP),2840,,,148,136,2155,16821,212,1943,1859,14962,0,18976,,,,,,,,1.04,,,1.11,0.98,51.1,,,52.6,49.5,1,1,1900,4292.2,625.3,1041.7,"",,,,144.9,138.8,,,,,,,1.075,1.011,,,51.8,50.3,
"C10",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19856,0,0,0,19856,0,19856,,,,,,,,,,,,,,,,,,1,1,1900,0,507.89,507.89,"",,,,0.081,0,,,,,,,,,,,,,
"D02",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",25.4,ddPCR Supermix for Probes (no dUTP),508,,,27.7,23,443,20318,9,434,456,19862,0,20761,,,,,,,,0.95,,,1.08,0.83,48.8,,,52,45.5,1,1,0,2976.8,501.64,554.46,"",,,,26.6,24.2,,,,,,,1.02,0.89,,,50.4,47.1,
"D03",Absolute Quantification,"ABS","20238",Ch1Unknown,"HbS","Manual",24.3,ddPCR Supermix for Probes (no dUTP),486,,,26.6,22,428,20520,8,420,412,20108,0,20948,,,,,,,,1.02,,,1.16,0.88,50.5,,,53.8,47.1,1,1,0,2959,508.8,558.86,"",,,,25.5,23.1,,,,,,,1.09,0.95,,,52.2,48.8,
"D04",Absolute Quantification,"ABS","21RG-103G0122",Ch1Unknown,"HbS","Manual",106.2,ddPCR Supermix for Probes (no dUTP),2124,,,111.2,101.3,1768,18709,156,1612,1663,17046,0,20477,,,,,,,,0.97,,,1.03,0.91,49.3,,,50.9,47.6,1,1,1900,4296.9,611.08,929.31,"",,,,108.8,103.7,,,,,,,1.003,0.938,,,50.1,48.4,
"D05",Absolute Quantification,"ABS","30206",Ch1Unknown,"HbS","Manual",9.8,ddPCR Supermix for Probes (no dUTP),196,,,11.2,8.4,181,21670,1,180,198,21472,0,21851,,,,,,,,0.91,,,1.09,0.73,48,,,53,43,1,1,0,2920.4,595.92,615.17,"",,,,10.5,9.1,,,,,,,1,0.82,,,50.2,45.1,
"D06",Absolute Quantification,"ABS","30206",Ch1Unknown,"HbS","OK",3.6,ddPCR Supermix for Probes (no dUTP),72,,,4.6,2.7,59,19334,1,58,69,19265,0.0481,19393,,,,,,,,0.84,,,1.14,0.55,46,,,54,37,1,1,498,1914.9,92.481,98.025,"",,,,4.07,3.14,,,,,,,0.99,0.69,,,50.1,41.4,
"D07",Absolute Quantification,"ABS","30068",Ch1Unknown,"HbS","Manual",26.4,ddPCR Supermix for Probes (no dUTP),528,,,28.7,24,472,20833,5,467,419,20414,0,21305,,,,,,,,1.11,,,1.26,0.97,52.7,,,56,49.4,1,1,0,2741.5,606.1,653.4,"",,,,27.6,25.1,,,,,,,1.19,1.04,,,54.4,51,
"D08",Absolute Quantification,"ABS","30068",Ch1Unknown,"HbS","Manual",25.7,ddPCR Supermix for Probes (no dUTP),514,,,28,23.4,474,21442,9,465,423,21019,0,21916,,,,,,,,1.1,,,1.24,0.96,52.3,,,55.6,49.1,1,1,0,2676,597.02,641.98,"",,,,26.9,24.5,,,,,,,1.17,1.03,,,54,50.7,
"D09",Absolute Quantification,"ABS","21RG-120G0103",Ch1Unknown,"HbS","Manual",117,ddPCR Supermix for Probes (no dUTP),2340,,,122,112,2014,19328,191,1823,1748,17580,0.537,21342,,,,,,,,1.04,,,1.11,0.98,51,,,52.6,49.4,1,1,1900,4335.5,606.6,958.49,"",,,,119.2,114,,,,,,,1.074,1.008,,,51.8,50.2,
"D10",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,22979,0,0,0,22979,0,22979,,,,,,,,,,,,,,,,,,1,1,1900,0,512.81,512.81,"",,,,0.07,0,,,,,,,,,,,,,
