Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M05",Absolute Quantification,"ABS","30139",Ch2Unknown,"ZFX",,9.6,ddPCR Supermix for Probes (no dUTP),,10.3,8.8,10.3,8.8,625,76303,5,502,620,75801,0.0137,76928,,,,,,,,0.81,0.91,0.71,0.91,0.72,44.8,47.7,41.9,47.7,41.9,1,1,,,,,"","(E05,F05,G05,H05)",9.98,9.21,9.98,9.21,,,,,0.859,0.76,0.859,0.762,46.2,43.3,46.2,43.3,
"M06",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX",,0,ddPCR Supermix for Probes (no dUTP),,0.096,0,0.096,0,0,36887,0,0,0,36887,0,36887,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(G06,H06)",0.044,0,0.044,0,,,,,,,0,0,,,0,0,
"A01",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",9.3,ddPCR Supermix for Probes (no dUTP),186,,,10.7,7.8,160,20259,4,156,162,20097,0.158,20419,,,,,,,,0.96,,,1.17,0.75,49,,,55,44,1,1,2242,4222.8,1152.3,1176.3,"",,,,10,8.5,,,,,,,1.07,0.86,,,51.8,46.3,
"B01",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",8.3,ddPCR Supermix for Probes (no dUTP),166,,,9.7,6.9,141,19925,1,140,170,19755,0,20066,,,,,,,,0.82,,,1.01,0.64,45,,,51,40,1,1,2242,4225.2,1162.4,1184,"",,,,9,7.6,,,,,,,0.92,0.73,,,48,42.4,
"C01",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",10.9,ddPCR Supermix for Probes (no dUTP),218,,,12.5,9.3,185,19867,0,185,162,19705,0,20052,,,,,,,,1.14,,,1.38,0.9,53,,,59,48,1,1,2242,4333.3,1174.6,1203.8,"",,,,11.7,10.1,,,,,,,1.27,1.02,,,56,50.7,
"D01",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",10.8,ddPCR Supermix for Probes (no dUTP),216,,,12.5,9.2,167,18080,0,167,146,17934,0,18247,,,,,,,,1.14,,,1.4,0.89,53,,,59,48,1,1,2242,4277.9,1172.7,1201.1,"",,,,11.7,10,,,,,,,1.27,1.01,,,56.2,50.5,
"E01",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",9,ddPCR Supermix for Probes (no dUTP),180,,,10.4,7.6,156,20267,0,156,167,20100,0,20423,,,,,,,,0.93,,,1.14,0.73,48,,,54,43,1,1,2242,4239.8,1177.4,1200.8,"",,,,9.7,8.3,,,,,,,1.04,0.83,,,51.1,45.5,
"F01",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",8.8,ddPCR Supermix for Probes (no dUTP),176,,,10.2,7.4,151,20174,0,151,149,20025,0,20325,,,,,,,,1.01,,,1.24,0.78,50,,,56,45,1,1,2242,4300.4,1185.4,1208.6,"",,,,9.5,8.1,,,,,,,1.13,0.9,,,53.2,47.4,
"G01",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",8,ddPCR Supermix for Probes (no dUTP),160,,,9.3,6.6,135,19894,1,134,164,19730,0,20029,,,,,,,,0.82,,,1,0.63,45,,,51,39,1,1,2242,4225.3,1178.5,1199,"",,,,8.6,7.3,,,,,,,0.91,0.72,,,47.9,42.1,
"H01",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",8.8,ddPCR Supermix for Probes (no dUTP),176,,,10.2,7.4,155,20563,2,153,167,20396,0.0424,20718,,,,,,,,0.92,,,1.12,0.72,48,,,53,42,1,1,2242,4261.6,1191.1,1214.1,"",,,,9.5,8.1,,,,,,,1.02,0.81,,,50.6,45.1,
"A02",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",8.9,ddPCR Supermix for Probes (no dUTP),178,,,10.3,7.5,158,20717,3,155,201,20516,0.0835,20875,,,,,,,,0.77,,,0.93,0.61,44,,,49,39,1,1,2242,4197.5,1163.2,1186.1,"",,,,9.6,8.2,,,,,,,0.86,0.69,,,46.2,41,
"A03",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",12.6,ddPCR Supermix for Probes (no dUTP),252,,,14.2,10.9,218,20297,3,215,175,20122,0.0648,20515,,,,,,,,1.23,,,1.47,0.98,55.1,,,60,50.2,1,1,2242,4813.6,1161,1199.8,"",,,,13.4,11.7,,,,,,,1.35,1.1,,,57.6,52.6,
"A04",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",11.9,ddPCR Supermix for Probes (no dUTP),238,,,13.5,10.3,209,20609,1,208,180,20429,0,20818,,,,,,,,1.16,,,1.39,0.93,53.6,,,58.6,48.7,1,1,2242,4869.8,1147.4,1184.8,"",,,,12.7,11,,,,,,,1.27,1.04,,,56.1,51.1,
"A05",Absolute Quantification,"ABS","19RG-220G0193",Ch1Unknown,"HbS","Manual",0.06,ddPCR Supermix for Probes (no dUTP),1.2,,,0.28,0,1,20081,1,0,3897,16184,0.0586,20082,,,,,,,,0.00023,,,0.00078,0,0.023,,,0.078,0,1,1,2242,2918.4,1194.4,1194.4,"",,,,0.15,0.02,,,,,,,0.00049,0,,,0.049,0,
"A06",Absolute Quantification,"ABS","14992",Ch1Unknown,"ZFY","Multi",1.4,ddPCR Supermix for Probes (no dUTP),28,,,2.1,1,25,20282,1,24,504,19778,0.0225,20307,,,,,,,,0.049,,,0.069,0.029,4.7,,,6.5,2.9,1,1,0,9953.7,2087.4,2097.1,"",,,,1.76,1.18,,,,,,,0.059,0.039,,,5.6,3.8,
"B02",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",10,ddPCR Supermix for Probes (no dUTP),200,,,11.6,8.5,159,18590,2,157,168,18422,0.0357,18749,,,,,,,,0.94,,,1.14,0.73,48,,,54,43,1,1,2242,4277.3,1190.4,1216.6,"",,,,10.8,9.2,,,,,,,1.04,0.83,,,51.1,45.6,
"B03",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",11.5,ddPCR Supermix for Probes (no dUTP),230,,,13,9.9,198,20243,4,194,191,20052,0.124,20441,,,,,,,,1.02,,,1.22,0.81,50.4,,,55.3,45.4,1,1,2242,4936.1,1153.7,1190.3,"",,,,12.3,10.6,,,,,,,1.12,0.91,,,52.9,47.9,
"B04",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",12.7,ddPCR Supermix for Probes (no dUTP),254,,,14.4,11,212,19496,1,211,165,19331,0,19708,,,,,,,,1.28,,,1.54,1.02,56,,,61,51,1,1,2242,4956.9,1169.1,1209.9,"",,,,13.6,11.9,,,,,,,1.41,1.15,,,58.7,53.6,
"B05",Absolute Quantification,"ABS","19RG-220G0191",Ch1Unknown,"HbS","Manual",276,ddPCR Supermix for Probes (no dUTP),5520,,,284,268,4171,15772,0,4171,1,15771,0,19943,,,,,,,,5000,,,16000,0,99.98,,,100.03,99.93,1,1,2242,6040.1,1096.5,2130.4,"",,,,280.3,271.8,,,,,,,9900,0,,,100.002,99.955,
"B06",Absolute Quantification,"ABS","14992",Ch1Unknown,"ZFY","Multi",0.89,ddPCR Supermix for Probes (no dUTP),17.8,,,1.4,0.52,16,21183,0,16,443,20740,0,21199,,,,,,,,0.036,,,0.054,0.018,3.5,,,5.1,1.8,1,1,0,9964.8,2091.9,2097.8,"",,,,1.13,0.68,,,,,,,0.045,0.027,,,4.3,2.6,
"C02",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",9,ddPCR Supermix for Probes (no dUTP),180,,,10.4,7.6,156,20266,2,154,154,20112,0.0473,20422,,,,,,,,1,,,1.22,0.78,50,,,56,44,1,1,2242,4215.1,1174.1,1197.4,"",,,,9.7,8.3,,,,,,,1.11,0.89,,,52.8,47.2,
"C03",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",13.5,ddPCR Supermix for Probes (no dUTP),270,,,15.2,11.7,232,20135,2,230,183,19952,0,20367,,,,,,,,1.26,,,1.5,1.01,55.7,,,60.4,50.9,1,1,2242,4943,1150.6,1193.8,"",,,,14.4,12.6,,,,,,,1.38,1.13,,,58.1,53.2,
"C04",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",12.4,ddPCR Supermix for Probes (no dUTP),248,,,14.1,10.7,213,20113,2,211,187,19926,0.00115,20326,,,,,,,,1.13,,,1.35,0.91,53,,,57.9,48.1,1,1,2242,4972.3,1154.5,1194.5,"",,,,13.2,11.5,,,,,,,1.24,1.01,,,55.5,50.5,
"C05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20414,0,0,0,20414,0,20414,,,,,,,,,,,,,,,,,,1,1,2242,0,1079.6,1079.6,"",,,,0.079,0,,,,,,,,,,,,,
"C06",Absolute Quantification,"ABS","14992",Ch1Unknown,"ZFY","Multi",0.89,ddPCR Supermix for Probes (no dUTP),17.8,,,1.43,0.51,15,19787,0,15,439,19348,0,19802,,,,,,,,0.034,,,0.051,0.016,3.3,,,4.9,1.6,1,1,0,10102,2116.8,2122.9,"",,,,1.14,0.68,,,,,,,0.043,0.025,,,4.1,2.4,
"D02",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",7.6,ddPCR Supermix for Probes (no dUTP),152,,,9,6.3,122,18730,0,122,144,18586,0,18852,,,,,,,,0.85,,,1.05,0.64,46,,,52,40,1,1,2242,4255.4,1187.9,1207.8,"",,,,8.3,6.9,,,,,,,0.95,0.74,,,48.9,42.8,
"D03",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",14.2,ddPCR Supermix for Probes (no dUTP),284,,,16.1,12.3,214,17612,3,211,151,17461,0.0776,17826,,,,,,,,1.39,,,1.68,1.1,58,,,63,53,1,1,2242,4953.4,1176.9,1222.2,"",,,,15.2,13.2,,,,,,,1.54,1.24,,,60.8,55.6,
"D05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.19,0,0,18865,0,0,0,18865,0,18865,,,,,,,,,,,,,,,,,,1,1,2242,0,1099.4,1099.4,"",,,,0.085,0,,,,,,,,,,,,,
"D06",Absolute Quantification,"ABS","14992",Ch1Unknown,"ZFY","Multi",1.3,ddPCR Supermix for Probes (no dUTP),26,,,1.9,0.8,21,19706,1,20,443,19263,0.0322,19727,,,,,,,,0.047,,,0.067,0.026,4.5,,,6.4,2.6,1,1,0,10001,2113.7,2122.1,"",,,,1.55,1,,,,,,,0.057,0.036,,,5.4,3.5,
"E02",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",9.1,ddPCR Supermix for Probes (no dUTP),182,,,10.6,7.6,149,19208,0,149,162,19046,0,19357,,,,,,,,0.92,,,1.12,0.71,48,,,53,42,1,1,2242,4197.4,1182.2,1205.4,"",,,,9.8,8.3,,,,,,,1.02,0.82,,,50.7,45.1,
"E03",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",13.2,ddPCR Supermix for Probes (no dUTP),264,,,14.9,11.4,218,19327,2,216,188,19139,0,19545,,,,,,,,1.15,,,1.37,0.92,53.4,,,58.3,48.6,1,1,2242,4975.2,1153.6,1196.3,"",,,,14.1,12.3,,,,,,,1.26,1.03,,,55.9,51,
"E04",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",13.2,ddPCR Supermix for Probes (no dUTP),264,,,14.9,11.5,230,20397,3,227,219,20178,0.0306,20627,,,,,,,,1.04,,,1.23,0.85,50.9,,,55.5,46.3,1,1,2242,4961,1154,1196.4,"",,,,14.1,12.3,,,,,,,1.13,0.94,,,53.2,48.5,
"E05",Absolute Quantification,"ABS","30139",Ch1Unknown,"ZFY","Multi",8.5,ddPCR Supermix for Probes (no dUTP),170,,,9.9,7.1,141,19386,0,141,165,19221,0,19527,,,,,,,,0.85,,,1.05,0.66,46,,,52,40,1,1,0,9724.2,2109.4,2164.4,"",,,,9.2,7.8,,,,,,,0.95,0.76,,,48.9,43.2,
"E06",Absolute Quantification,"ABS","C111 female",Ch1Unknown,"ZFY","Multi",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19876,0,0,5914,13962,0,19876,,,,,,,,,,,,,,,,,,1,1,0,0,2185.4,2185.4,"",,,,0.081,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",9.2,ddPCR Supermix for Probes (no dUTP),184,,,10.6,7.7,153,19580,1,152,122,19458,0.0028,19733,,,,,,,,1.24,,,1.54,0.95,55,,,61,50,1,1,2242,4256.8,1183.6,1207.5,"",,,,9.9,8.4,,,,,,,1.4,1.09,,,58.4,52.5,
"F03",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",13.2,ddPCR Supermix for Probes (no dUTP),264,,,14.9,11.5,226,20075,3,223,186,19889,0.053,20301,,,,,,,,1.2,,,1.43,0.97,54.5,,,59.3,49.7,1,1,2242,4918.4,1199.8,1241.2,"",,,,14,12.3,,,,,,,1.31,1.08,,,56.9,52,
"F04",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",11.1,ddPCR Supermix for Probes (no dUTP),222,,,12.7,9.5,182,19179,1,181,190,18989,0,19361,,,,,,,,0.95,,,1.15,0.76,49,,,54,44,1,1,2242,4955.2,1162.6,1198.2,"",,,,11.9,10.3,,,,,,,1.05,0.85,,,51.4,46.2,
"F05",Absolute Quantification,"ABS","30139",Ch1Unknown,"ZFY","Multi",8,ddPCR Supermix for Probes (no dUTP),160,,,9.3,6.6,130,19113,0,130,162,18951,0,19243,,,,,,,,0.8,,,0.99,0.62,44,,,50,39,1,1,0,9760.8,2102.6,2154.3,"",,,,8.7,7.3,,,,,,,0.9,0.71,,,47.4,41.6,
"F06",Absolute Quantification,"ABS","C12 male",Ch1Unknown,"ZFY","Multi",192,ddPCR Supermix for Probes (no dUTP),3840,,,199,185,2800,15831,431,2369,2496,13335,0,18631,,,,,,,,0.953,,,1.002,0.903,48.8,,,50.1,47.5,1,1,0,10026,2189,3366.7,"",,,,195.2,188,,,,,,,0.978,0.928,,,49.5,48.1,
"G02",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",9.4,ddPCR Supermix for Probes (no dUTP),188,,,10.8,8,170,21211,0,170,162,21049,0,21381,,,,,,,,1.05,,,1.28,0.82,51,,,57,46,1,1,2242,4139.7,1170.9,1194.5,"",,,,10.1,8.7,,,,,,,1.16,0.93,,,54,48.5,
"G03",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",11.7,ddPCR Supermix for Probes (no dUTP),234,,,13.3,10,194,19469,1,193,175,19294,0,19663,,,,,,,,1.1,,,1.33,0.88,52,,,58,47,1,1,2242,4890.2,1147.9,1184.9,"",,,,12.5,10.8,,,,,,,1.22,0.99,,,55,49.8,
"G04",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",10,ddPCR Supermix for Probes (no dUTP),200,,,11.5,8.5,173,20179,3,170,178,20001,0.086,20352,,,,,,,,0.96,,,1.15,0.76,49,,,54,44,1,1,2242,4893.5,1144.9,1176.7,"",,,,10.8,9.3,,,,,,,1.06,0.85,,,51.5,46.2,
"G05",Absolute Quantification,"ABS","30139",Ch1Unknown,"ZFY","Multi",8.2,ddPCR Supermix for Probes (no dUTP),164,,,9.5,6.8,132,18974,4,128,156,18818,0.181,19106,,,,,,,,0.82,,,1.01,0.63,45,,,51,39,1,1,0,9693.2,2101.8,2154.2,"",,,,8.9,7.4,,,,,,,0.92,0.73,,,48.1,42.3,
"G06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Multi",0,ddPCR Supermix for Probes (no dUTP),0,,,0.19,0,0,18678,0,0,0,18678,0,18678,,,,,,,,,,,,,,,,,,1,1,0,0,2046.6,2046.6,"",,,,0.086,0,,,,,,,,,,,,,
"H02",Absolute Quantification,"ABS","30139",Ch1Unknown,"HbS","Manual",9.3,ddPCR Supermix for Probes (no dUTP),186,,,10.8,7.9,159,19958,1,158,166,19792,0,20117,,,,,,,,0.95,,,1.16,0.75,49,,,54,43,1,1,2242,4108.8,1186,1209.1,"",,,,10.1,8.6,,,,,,,1.06,0.85,,,51.5,46,
"H03",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",13.3,ddPCR Supermix for Probes (no dUTP),266,,,15.1,11.6,228,20002,3,225,195,19807,0.0456,20230,,,,,,,,1.15,,,1.37,0.93,53.5,,,58.3,48.8,1,1,2242,4973.5,1164.9,1207.8,"",,,,14.2,12.5,,,,,,,1.26,1.04,,,56,51.1,
"H04",Absolute Quantification,"ABS","14992",Ch1Unknown,"HbS","Manual",12.4,ddPCR Supermix for Probes (no dUTP),248,,,14,10.7,208,19707,2,206,180,19527,0.00597,19915,,,,,,,,1.14,,,1.37,0.92,53.3,,,58.3,48.4,1,1,2242,4892.2,1155.4,1194.4,"",,,,13.2,11.5,,,,,,,1.26,1.03,,,55.9,50.8,
"H05",Absolute Quantification,"ABS","30139",Ch1Unknown,"ZFY","Multi",6.4,ddPCR Supermix for Probes (no dUTP),128,,,7.7,5.2,104,18948,1,103,137,18811,0.0154,19052,,,,,,,,0.75,,,0.94,0.56,43,,,49,37,1,1,0,9705.2,2099.4,2140.9,"",,,,7.1,5.8,,,,,,,0.85,0.66,,,46.1,39.8,
"H06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Multi",0,ddPCR Supermix for Probes (no dUTP),0,,,0.19,0,0,18209,0,0,0,18209,0,18209,,,,,,,,,,,,,,,,,,1,1,0,0,2074.6,2074.6,"",,,,0.088,0,,,,,,,,,,,,,
"A01",Absolute Quantification,"ABS","30139",Ch2Unknown,"HbA","Manual",9.6,ddPCR Supermix for Probes (no dUTP),192,,,11.1,8.1,166,20253,4,156,162,20097,0.158,20419,,,,,,,,0.96,,,1.17,0.75,49,,,55,44,1,1,1552,2540.9,944.24,957.22,"",,,,10.3,8.9,,,,,,,1.07,0.86,,,51.8,46.3,
"B01",Absolute Quantification,"ABS","30139",Ch2Unknown,"HbA","Manual",10.1,ddPCR Supermix for Probes (no dUTP),202,,,11.6,8.6,171,19895,1,140,170,19755,0,20066,,,,,,,,0.82,,,1.01,0.64,45,,,51,40,1,1,1552,2539.2,955.01,968.51,"",,,,10.8,9.3,,,,,,,0.92,0.73,,,48,42.4,
"C01",Absolute Quantification,"ABS","30139",Ch2Unknown,"HbA","Manual",9.5,ddPCR Supermix for Probes (no dUTP),190,,,11,8.1,162,19890,0,185,162,19705,0,20052,,,,,,,,1.14,,,1.38,0.9,53,,,59,48,1,1,1552,2564,965.11,978.02,"",,,,10.3,8.8,,,,,,,1.27,1.02,,,56,50.7,
"D01",Absolute Quantification,"ABS","30139",Ch2Unknown,"HbA","Manual",9.5,ddPCR Supermix for Probes (no dUTP),190,,,11,7.9,146,18101,0,167,146,17934,0,18247,,,,,,,,1.14,,,1.4,0.89,53,,,59,48,1,1,1552,2573.5,961.41,974.31,"",,,,10.2,8.7,,,,,,,1.27,1.01,,,56.2,50.5,
"E01",Absolute Quantification,"ABS","30139",Ch2Unknown,"HbA","Manual",9.7,ddPCR Supermix for Probes (no dUTP),194,,,11.1,8.2,167,20256,0,156,167,20100,0,20423,,,,,,,,0.93,,,1.14,0.73,48,,,54,43,1,1,1552,2567.7,966.5,979.6,"",,,,10.4,8.9,,,,,,,1.04,0.83,,,51.1,45.5,
"F01",Absolute Quantification,"ABS","30139",Ch2Unknown,"HbA","Manual",8.7,ddPCR Supermix for Probes (no dUTP),174,,,10,7.3,149,20176,0,151,149,20025,0,20325,,,,,,,,1.01,,,1.24,0.78,50,,,56,45,1,1,1552,2603,971.5,983.46,"",,,,9.4,7.9,,,,,,,1.13,0.9,,,53.2,47.4,
"G01",Absolute Quantification,"ABS","30139",Ch2Unknown,"HbA","Manual",9.7,ddPCR Supermix for Probes (no dUTP),194,,,11.2,8.2,165,19864,1,134,164,19730,0,20029,,,,,,,,0.82,,,1,0.63,45,,,51,39,1,1,1552,2558.7,962.87,976.02,"",,,,10.5,9,,,,,,,0.91,0.72,,,47.9,42.1,
"H01",Absolute Quantification,"ABS","30139",Ch2Unknown,"HbA","Manual",9.6,ddPCR Supermix for Probes (no dUTP),192,,,11.1,8.2,169,20549,2,153,167,20396,0.0424,20718,,,,,,,,0.92,,,1.12,0.72,48,,,53,42,1,1,1552,2577.7,975.78,988.85,"",,,,10.4,8.9,,,,,,,1.02,0.81,,,50.6,45.1,
"A02",Absolute Quantification,"ABS","30139",Ch2Unknown,"HbA","Manual",11.6,ddPCR Supermix for Probes (no dUTP),232,,,13.1,10,204,20671,3,155,201,20516,0.0835,20875,,,,,,,,0.77,,,0.93,0.61,44,,,49,39,1,1,1552,2503,946.26,961.47,"",,,,12.4,10.7,,,,,,,0.86,0.69,,,46.2,41,
