Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M11",Absolute Quantification,"ABS","C12 male",Ch1Unknown,"ZFY",,16.6,ddPCR Supermix for Probes (no dUTP),,17.9,15.2,17.9,15.2,584,41116,8,576,566,40550,0,41700,,,,,,,,1.02,1.13,0.9,1.13,0.9,50.4,53.3,47.6,53.3,47.6,1,1,,,,,"","(E11,F11)",17.3,15.9,17.3,15.9,,,,,1.08,0.95,1.08,0.96,51.9,49,51.9,49,
"M12",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY",,0.018,ddPCR Supermix for Probes (no dUTP),,0.09,-0.02,0.087,0.001,1,64592,1,0,1,64591,0.0182,64593,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,,,,,"","(G11,H09,H11)",0.045,0,0.045,0.005,,,,,,,1.2,0,,,63,4,
"M01",Absolute Quantification,"ABS","14744",Ch2Unknown,"HbA",,6.01,ddPCR Supermix for Probes (no dUTP),,6.29,5.73,6.29,5.73,1766,344916,10,1619,1756,343297,0.00583,346682,,,,,,,,0.92,0.98,0.84,0.98,0.86,48,49.7,46.3,49.7,46.3,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01,A02,B02,C02,D02,E02,F02,G02,H02)",6.15,5.87,6.15,5.87,,,,,0.954,0.872,0.954,0.891,48.8,47.1,48.8,47.1,
"M02",Absolute Quantification,"ABS","17127",Ch2Unknown,"HbA",,5.6,ddPCR Supermix for Probes (no dUTP),,6.3,5,6.1,5,418,88143,4,349,414,87794,0.0313,88561,,,,,,,,0.84,0.96,0.72,0.96,0.72,45.8,49.3,42.2,49.3,42.3,1,1,,,,,"","(A04,D04,E04,G04)",6,5.29,5.84,5.29,,,,,0.91,0.78,0.91,0.78,47.6,44,47.6,44,
"M03",Absolute Quantification,"ABS","18788",Ch2Unknown,"HbA",,8.9,ddPCR Supermix for Probes (no dUTP),,9.25,8.55,9.25,8.55,2476,326228,19,3021,2457,323207,0,328704,,,,,,,,1.23,1.29,1.15,1.29,1.16,55.1,56.5,53.8,56.4,53.8,1,1,,,,,"","(A05,A06,B05,B06,C05,C06,D05,D06,E05,E06,F05,F06,G05,G06,H05,H06)",9.07,8.72,9.07,8.72,,,,,1.262,1.182,1.262,1.196,55.8,54.5,55.8,54.5,
"M04",Absolute Quantification,"ABS","13977",Ch2Unknown,"HbA",,18.4,ddPCR Supermix for Probes (no dUTP),,19.1,17.7,18.9,17.9,5200,329959,79,5143,5121,324816,0,335159,,,,,,,,1.004,1.06,0.95,1.043,0.966,50.1,51.4,48.8,51.1,49.1,1,1,,,,,"","(A07,A08,B07,B08,C07,C08,D07,D08,E07,E08,F07,F08,G07,G08,H07,H08)",18.73,18.04,18.65,18.14,,,,,1.029,0.973,1.024,0.985,50.8,49.5,50.6,49.62,
"M05",Absolute Quantification,"ABS","19RG-220G0190",Ch2Unknown,"HbA",,25.1,ddPCR Supermix for Probes (no dUTP),,26.8,23.4,26.8,23.4,844,39116,26,873,818,38243,0.216,39960,,,,,,,,1.07,1.17,0.97,1.17,0.97,51.6,53.9,49.2,53.9,49.2,1,1,,,,,"","(A09,B09)",26,24.3,26,24.3,,,,,1.12,1.01,1.12,1.01,52.8,50.4,52.8,50.4,
"M06",Absolute Quantification,"ABS","17127",Ch2Unknown,"ZFX",,13.8,ddPCR Supermix for Probes (no dUTP),,14.6,12.9,14.6,12.9,976,83007,1,34,975,82973,0.00841,83983,,,,,,,,0.036,0.048,0.022,0.048,0.024,3.4,4.6,2.2,4.6,2.3,1,1,,,,,"","(A10,B10,C10,D10)",14.19,13.31,14.19,13.31,,,,,0.042,0.028,0.042,0.03,4,2.7,4,2.9,
"M07",Absolute Quantification,"ABS","13977",Ch2Unknown,"ZFX",,42.7,ddPCR Supermix for Probes (no dUTP),,44.2,41.1,44.2,41.1,3029,82019,5,82,3024,81937,0.0273,85048,,,,,,,,0.028,0.035,0.02,0.034,0.022,2.7,3.4,1.9,3.3,2.2,1,1,,,,,"","(A11,B11,C11,D11)",43.4,41.9,43.4,41.9,,,,,0.0313,0.0233,0.0313,0.0252,3.03,2.28,3.03,2.46,
"M08",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA",,0,ddPCR Supermix for Probes (no dUTP),,0.081,0,0.081,0,0,43399,0,0,0,43399,0,43399,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(C09,D09)",0.037,0,0.037,0,,,,,,,0,0,,,0,0,
"M09",Absolute Quantification,"ABS","14744",Ch2Unknown,"ZFX",,13.9,ddPCR Supermix for Probes (no dUTP),,14.9,12.9,14.9,12.9,765,64321,1,16,764,64305,0.0146,65086,,,,,,,,0.022,0.033,0.01,0.033,0.011,2.2,3.2,1,3.2,1.1,1,1,,,,,"","(E09,F09,G09)",14.4,13.4,14.4,13.4,,,,,0.028,0.015,0.028,0.017,2.7,1.5,2.7,1.6,
"M10",Absolute Quantification,"ABS","18788",Ch2Unknown,"ZFX",,20.3,ddPCR Supermix for Probes (no dUTP),,21.4,19.2,21.3,19.3,1512,86971,1,69,1511,86902,0,88483,,,,,,,,0.046,0.057,0.034,0.057,0.035,4.4,5.4,3.3,5.4,3.4,1,1,,,,,"","(E10,F10,G10,H10)",20.8,19.7,20.8,19.8,,,,,0.052,0.04,0.052,0.04,4.9,3.8,4.9,3.9,
"M11",Absolute Quantification,"ABS","C12 male",Ch2Unknown,"ZFX",,16.3,ddPCR Supermix for Probes (no dUTP),,18.8,13.9,17.6,15,574,41126,8,576,566,40550,0,41700,,,,,,,,1.02,1.13,0.9,1.13,0.9,50.4,53.3,47.6,53.3,47.6,1,1,,,,,"","(E11,F11)",17.6,15.1,17,15.6,,,,,1.08,0.95,1.08,0.96,51.9,49,51.9,49,
"M12",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX",,0.04,ddPCR Supermix for Probes (no dUTP),,0.12,0,0.12,0.01,2,64591,1,0,1,64591,0.0182,64593,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,,,,,"","(G11,H09,H11)",0.07,0.016,0.07,0.016,,,,,,,1.2,0,,,63,4,
"A01",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",5.8,ddPCR Supermix for Probes (no dUTP),116,,,6.8,4.7,111,22574,1,110,131,22443,0.0186,22685,,,,,,,,0.84,,,1.05,0.63,46,,,52,39,1,1,2100,4496.6,950.57,967.92,"",,,,6.3,5.2,,,,,,,0.95,0.73,,,48.9,42.5,
"B01",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",5.4,ddPCR Supermix for Probes (no dUTP),108,,,6.4,4.3,102,22201,0,102,114,22087,0,22303,,,,,,,,0.89,,,1.13,0.66,47,,,54,41,1,1,2100,4560.8,945.25,961.79,"",,,,5.9,4.9,,,,,,,1.02,0.77,,,50.6,43.8,
"C01",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",5,ddPCR Supermix for Probes (no dUTP),100,,,6.2,4.1,87,20228,0,87,104,20124,0,20315,,,,,,,,0.84,,,1.07,0.6,46,,,53,38,1,1,2100,4600,958.87,974.46,"",,,,5.6,4.5,,,,,,,0.96,0.71,,,49.1,41.9,
"D01",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",6.8,ddPCR Supermix for Probes (no dUTP),136,,,8,5.5,121,21024,2,119,110,20914,0.0765,21145,,,,,,,,1.08,,,1.36,0.8,52,,,58,46,1,1,2100,4610.3,941.36,962.36,"",,,,7.4,6.1,,,,,,,1.22,0.94,,,55.2,48.7,
"E01",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",5.8,ddPCR Supermix for Probes (no dUTP),116,,,7,4.7,105,21116,1,104,127,20989,0.0206,21221,,,,,,,,0.82,,,1.03,0.61,45,,,51,39,1,1,2100,4529.6,950.08,967.79,"",,,,6.4,5.3,,,,,,,0.93,0.71,,,48.3,41.8,
"F01",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",5.3,ddPCR Supermix for Probes (no dUTP),106,,,6.4,4.3,102,22432,0,102,97,22335,0,22534,,,,,,,,1.05,,,1.34,0.76,51,,,58,44,1,1,2100,4529.7,933.39,949.67,"",,,,5.9,4.8,,,,,,,1.2,0.9,,,54.8,47.7,
"G01",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",4.8,ddPCR Supermix for Probes (no dUTP),96,,,5.8,3.9,93,22799,0,93,105,22694,0,22892,,,,,,,,0.89,,,1.13,0.64,47,,,54,40,1,1,2100,4444,924.5,938.8,"",,,,5.3,4.31,,,,,,,1.01,0.76,,,50.5,43.4,
"H01",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",4.6,ddPCR Supermix for Probes (no dUTP),92,,,5.6,3.6,81,20846,0,81,107,20739,0,20927,,,,,,,,0.76,,,0.98,0.54,43,,,50,36,1,1,2100,4418.4,928.5,942.01,"",,,,5.1,4.1,,,,,,,0.87,0.65,,,46.7,39.5,
"A02",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",6.2,ddPCR Supermix for Probes (no dUTP),124,,,7.3,5,113,21519,0,113,104,21415,0,21632,,,,,,,,1.09,,,1.38,0.8,52,,,59,45,1,1,2100,4395.3,950.94,968.93,"",,,,6.7,5.6,,,,,,,1.23,0.94,,,55.5,48.7,
"A04",Absolute Quantification,"ABS","17127",Ch1Unknown,"HbS","Manual",3.6,ddPCR Supermix for Probes (no dUTP),72,,,4.4,2.9,87,28539,3,84,111,28428,0.11,28626,,,,,,,,0.76,,,0.98,0.55,43,,,50,36,1,1,1462,2746.5,644.4,650.79,"",,,,3.98,3.21,,,,,,,0.87,0.65,,,46.8,39.8,
"A05",Absolute Quantification,"ABS","18788",Ch1Unknown,"HbS","Manual",10.8,ddPCR Supermix for Probes (no dUTP),216,,,12.3,9.3,200,21688,0,200,189,21499,0,21888,,,,,,,,1.06,,,1.27,0.85,51.4,,,56.4,46.5,1,1,2100,4207.7,964.6,994.23,"",,,,11.6,10,,,,,,,1.17,0.95,,,54,48.9,
"A06",Absolute Quantification,"ABS","18788",Ch1Unknown,"HbS","Manual",11,ddPCR Supermix for Probes (no dUTP),220,,,12.6,9.4,177,18804,2,175,135,18669,0.0455,18981,,,,,,,,1.29,,,1.58,1,56,,,62,51,1,1,2100,4244.1,945.89,976.64,"",,,,11.9,10.2,,,,,,,1.44,1.15,,,59.2,53.6,
"A07",Absolute Quantification,"ABS","13977",Ch1Unknown,"HbS","Manual",19.4,ddPCR Supermix for Probes (no dUTP),388,,,21.6,17.3,312,18730,5,307,268,18462,0.0336,19042,,,,,,,,1.14,,,1.33,0.96,53.4,,,57.4,49.3,1,1,2100,5421.8,972.1,1045,"",,,,20.5,18.3,,,,,,,1.24,1.05,,,55.4,51.3,
"A08",Absolute Quantification,"ABS","13977",Ch1Unknown,"HbS","Manual",19.3,ddPCR Supermix for Probes (no dUTP),386,,,21.4,17.2,319,19263,7,312,302,18961,0.122,19582,,,,,,,,1.03,,,1.19,0.87,50.8,,,54.7,46.9,1,1,2100,5309.2,957.28,1028.2,"",,,,20.4,18.2,,,,,,,1.12,0.95,,,52.8,48.8,
"A09",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Manual",27,ddPCR Supermix for Probes (no dUTP),540,,,29.6,24.5,423,18191,20,403,374,17817,0.73,18614,,,,,,,,1.07,,,1.22,0.93,51.8,,,55.2,48.4,1,1,2100,6312.9,925.86,1048.3,"",,,,28.4,25.7,,,,,,,1.15,1,,,53.5,50,
"A10",Absolute Quantification,"ABS","17127",Ch1Unknown,"ZFY","Manual",0.72,ddPCR Supermix for Probes (no dUTP),14.4,,,1.21,0.38,12,19617,0,12,240,19377,0,19629,,,,,,,,0.05,,,0.079,0.02,4.7,,,7.4,2.1,1,1,4000,10440,2179,2184.1,"",,,,0.95,0.53,,,,,,,0.064,0.035,,,6.1,3.4,
"A11",Absolute Quantification,"ABS","13977",Ch1Unknown,"ZFY","Manual",1.2,ddPCR Supermix for Probes (no dUTP),24,,,1.8,0.8,22,20844,2,20,740,20104,0.0713,20866,,,,,,,,0.029,,,0.042,0.017,2.8,,,4,1.7,1,1,4000,10680,2177.1,2186,"",,,,1.52,1,,,,,,,0.035,0.023,,,3.4,2.2,
"B02",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",5.3,ddPCR Supermix for Probes (no dUTP),106,,,6.5,4.3,97,21416,2,95,116,21300,0.0811,21513,,,,,,,,0.82,,,1.04,0.6,45,,,52,38,1,1,2100,4533.4,945.13,961.3,"",,,,5.9,4.8,,,,,,,0.93,0.71,,,48.5,41.7,
"B05",Absolute Quantification,"ABS","18788",Ch1Unknown,"HbS","Manual",10.2,ddPCR Supermix for Probes (no dUTP),204,,,11.7,8.7,181,20726,2,179,156,20570,0.0362,20907,,,,,,,,1.15,,,1.39,0.9,53,,,59,48,1,1,2100,4202.5,966.63,994.65,"",,,,11,9.5,,,,,,,1.27,1.02,,,56.1,50.7,
"B06",Absolute Quantification,"ABS","18788",Ch1Unknown,"HbS","Manual",10.6,ddPCR Supermix for Probes (no dUTP),212,,,12.1,9.1,186,20583,1,185,154,20429,0,20769,,,,,,,,1.2,,,1.46,0.94,55,,,60,49,1,1,2100,4229,957.83,987.13,"",,,,11.4,9.8,,,,,,,1.33,1.07,,,57.3,51.9,
"B07",Absolute Quantification,"ABS","13977",Ch1Unknown,"HbS","Manual",18.9,ddPCR Supermix for Probes (no dUTP),378,,,21,16.9,322,19860,4,318,325,19535,0,20182,,,,,,,,0.98,,,1.13,0.83,49.5,,,53.3,45.6,1,1,2100,5422.8,973.28,1044.3,"",,,,20,17.9,,,,,,,1.06,0.9,,,51.4,47.5,
"B08",Absolute Quantification,"ABS","13977",Ch1Unknown,"HbS","Manual",19.9,ddPCR Supermix for Probes (no dUTP),398,,,21.9,17.8,361,21177,3,358,325,20852,0,21538,,,,,,,,1.1,,,1.27,0.94,52.4,,,56.1,48.7,1,1,2100,5402.6,948.59,1023.2,"",,,,20.9,18.8,,,,,,,1.19,1.02,,,54.3,50.5,
"B09",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Manual",26.5,ddPCR Supermix for Probes (no dUTP),530,,,28.9,24.2,476,20870,6,470,444,20426,0,21346,,,,,,,,1.06,,,1.19,0.92,51.4,,,54.6,48.2,1,1,2100,6583.6,941.06,1066.9,"",,,,27.7,25.3,,,,,,,1.13,0.99,,,53.1,49.8,
"B10",Absolute Quantification,"ABS","17127",Ch1Unknown,"ZFY","Manual",0.43,ddPCR Supermix for Probes (no dUTP),8.6,,,0.81,0.2,8,21797,0,8,260,21537,0,21805,,,,,,,,0.031,,,0.053,0.009,3,,,5,0.9,1,1,4000,10514,2162.6,2165.7,"",,,,0.6,0.3,,,,,,,0.042,0.02,,,4,1.9,
"B11",Absolute Quantification,"ABS","13977",Ch1Unknown,"ZFY","Manual",1.08,ddPCR Supermix for Probes (no dUTP),21.6,,,1.63,0.67,20,21716,1,19,783,20933,0.0157,21736,,,,,,,,0.025,,,0.036,0.014,2.4,,,3.5,1.4,1,1,4000,10547,2165.5,2173.2,"",,,,1.34,0.86,,,,,,,0.031,0.019,,,3,1.9,
"C02",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",5,ddPCR Supermix for Probes (no dUTP),100,,,6.1,4,90,21187,1,89,103,21084,0.0313,21277,,,,,,,,0.87,,,1.11,0.62,46,,,53,39,1,1,2100,4400,937.48,952.13,"",,,,5.5,4.5,,,,,,,0.99,0.74,,,50,42.8,
"C05",Absolute Quantification,"ABS","18788",Ch1Unknown,"HbS","Manual",12.3,ddPCR Supermix for Probes (no dUTP),246,,,13.9,10.7,218,20727,2,216,164,20563,0.0156,20945,,,,,,,,1.31,,,1.58,1.05,56.8,,,61.8,51.8,1,1,2100,4358.7,967.25,1002.6,"",,,,13.1,11.5,,,,,,,1.45,1.18,,,59.3,54.3,
"C06",Absolute Quantification,"ABS","18788",Ch1Unknown,"HbS","Manual",11.5,ddPCR Supermix for Probes (no dUTP),230,,,13.1,9.9,199,20212,0,199,157,20055,0,20411,,,,,,,,1.27,,,1.53,1,56,,,61,51,1,1,2100,4387.7,958.92,992.35,"",,,,12.3,10.7,,,,,,,1.4,1.13,,,58.6,53.3,
"C07",Absolute Quantification,"ABS","13977",Ch1Unknown,"HbS","Manual",17.8,ddPCR Supermix for Probes (no dUTP),356,,,19.8,15.8,309,20243,4,305,323,19920,0,20552,,,,,,,,0.94,,,1.09,0.8,48.6,,,52.5,44.7,1,1,2100,5523.6,964.91,1033.5,"",,,,18.8,16.8,,,,,,,1.02,0.87,,,50.6,46.6,
"C08",Absolute Quantification,"ABS","13977",Ch1Unknown,"HbS","Manual",18.6,ddPCR Supermix for Probes (no dUTP),372,,,20.6,16.6,334,20919,10,324,321,20598,0.274,21253,,,,,,,,1.01,,,1.16,0.86,50.2,,,54,46.4,1,1,2100,5389.8,950.67,1020.4,"",,,,19.7,17.6,,,,,,,1.09,0.93,,,52.2,48.3,
"C09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21573,0,0,0,21573,0,21573,,,,,,,,,,,,,,,,,,1,1,2100,0,925.72,925.72,"",,,,0.075,0,,,,,,,,,,,,,
"C10",Absolute Quantification,"ABS","17127",Ch1Unknown,"ZFY","Manual",0.46,ddPCR Supermix for Probes (no dUTP),9.2,,,0.86,0.21,8,20404,1,7,235,20169,0.0529,20412,,,,,,,,0.034,,,0.058,0.009,3.3,,,5.5,1,1,1,4000,10326,2163.1,2166.3,"",,,,0.65,0.32,,,,,,,0.046,0.021,,,4.4,2.1,
"C11",Absolute Quantification,"ABS","13977",Ch1Unknown,"ZFY","Manual",0.82,ddPCR Supermix for Probes (no dUTP),16.4,,,1.32,0.47,15,21390,1,14,748,20642,0.0271,21405,,,,,,,,0.02,,,0.03,0.009,1.9,,,2.9,1,1,1,4000,10717,2182.3,2188.3,"",,,,1.06,0.63,,,,,,,0.025,0.015,,,2.42,1.44,
"D02",Absolute Quantification,"ABS","14744",Ch1Unknown,"HbS","Manual",5.5,ddPCR Supermix for Probes (no dUTP),110,,,6.6,4.4,102,21717,0,102,100,21617,0,21819,,,,,,,,1.02,,,1.3,0.74,50,,,57,44,1,1,2100,4557.7,950.72,967.59,"",,,,6.1,5,,,,,,,1.16,0.88,,,54,47,
"D04",Absolute Quantification,"ABS","17127",Ch1Unknown,"HbS","Manual",5.2,ddPCR Supermix for Probes (no dUTP),104,,,6.4,4.2,89,20042,0,89,107,19935,0,20131,,,,,,,,0.83,,,1.07,0.6,45,,,52,38,1,1,2234,4332.8,970.05,984.92,"",,,,5.8,4.7,,,,,,,0.95,0.71,,,48.9,41.8,
"D05",Absolute Quantification,"ABS","18788",Ch1Unknown,"HbS","Manual",10.9,ddPCR Supermix for Probes (no dUTP),218,,,12.5,9.4,192,20550,2,190,163,20387,0.0273,20742,,,,,,,,1.16,,,1.41,0.92,54,,,59,49,1,1,2100,4443.8,965.72,997.91,"",,,,11.7,10.2,,,,,,,1.29,1.04,,,56.4,51.2,
"D06",Absolute Quantification,"ABS","18788",Ch1Unknown,"HbS","Manual",10.8,ddPCR Supermix for Probes (no dUTP),216,,,12.3,9.2,188,20472,2,186,143,20329,0.0394,20660,,,,,,,,1.3,,,1.58,1.02,56,,,62,51,1,1,2100,4380.7,957.99,989.14,"",,,,11.5,10,,,,,,,1.44,1.15,,,59.2,53.8,
"D07",Absolute Quantification,"ABS","13977",Ch1Unknown,"HbS","Manual",18.6,ddPCR Supermix for Probes (no dUTP),372,,,20.7,16.5,312,19568,9,303,273,19295,0.279,19880,,,,,,,,1.11,,,1.29,0.93,52.5,,,56.6,48.5,1,1,2100,5444.9,957.9,1028.3,"",,,,19.7,17.6,,,,,,,1.2,1.02,,,54.6,50.5,
"D08",Absolute Quantification,"ABS","13977",Ch1Unknown,"HbS","Manual",18,ddPCR Supermix for Probes (no dUTP),360,,,20,16,310,20127,4,306,299,19828,0,20437,,,,,,,,1.02,,,1.19,0.86,50.6,,,54.5,46.6,1,1,2100,5430.3,959.52,1027.3,"",,,,19,17,,,,,,,1.11,0.94,,,52.6,48.6,
"D09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21826,0,0,0,21826,0,21826,,,,,,,,,,,,,,,,,,1,1,2100,0,925.65,925.65,"",,,,0.074,0,,,,,,,,,,,,,
"D10",Absolute Quantification,"ABS","17127",Ch1Unknown,"ZFY","Manual",0.37,ddPCR Supermix for Probes (no dUTP),7.4,,,0.72,0.16,7,22130,0,7,240,21890,0,22137,,,,,,,,0.029,,,0.051,0.007,2.8,,,4.9,0.7,1,1,4000,10433,2152.9,2155.5,"",,,,0.53,0.25,,,,,,,0.04,0.018,,,3.9,1.8,
