Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M05",Absolute Quantification,"ABS","C12 male",Ch2Unknown,"ZFX",,24.4,ddPCR Supermix for Probes (no dUTP),,40,9,26.1,22.7,804,38323,19,782,785,37541,0.0796,39127,,,,,,,,1,1.09,0.9,1.09,0.9,49.9,52.4,47.5,52.4,47.5,1,1,,,,,"","(A02,G03)",32,17,25.3,23.6,,,,,1.05,0.94,1.046,0.946,51.2,48.7,51.2,48.7,
"M06",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX",,0,ddPCR Supermix for Probes (no dUTP),,0.085,0,0.085,0,0,41247,0,1,0,41246,0,41247,,,,,,,,1000000,,,1000000,0,100,,,250,0,1,1,,,,,"","(B02,H03)",0.039,0,0.039,0,,,,,,,1000000,0,,,170,30,
"A01",Absolute Quantification,"ABS","16750",Ch1Unknown,"ZFY","Manual",0.65,ddPCR Supermix for Probes (no dUTP),13,,,1.12,0.34,11,19906,1,10,349,19557,0.0485,19917,,,,,,,,0.031,,,0.05,0.012,3,,,4.8,1.2,1,1,4006,10457,1968.8,1973.5,"",,,,0.87,0.47,,,,,,,0.041,0.022,,,3.9,2.1,
"B01",Absolute Quantification,"ABS","16750",Ch1Unknown,"ZFY","Manual",0.77,ddPCR Supermix for Probes (no dUTP),15.4,,,1.28,0.42,13,19776,1,12,273,19503,0.0495,19789,,,,,,,,0.047,,,0.074,0.021,4.5,,,6.9,2.1,1,1,4006,10243,2016.3,2021.7,"",,,,1.01,0.58,,,,,,,0.061,0.034,,,5.7,3.3,
"C01",Absolute Quantification,"ABS","18836",Ch1Unknown,"ZFY","Manual",0.82,ddPCR Supermix for Probes (no dUTP),16.4,,,1.33,0.46,14,20063,0,14,467,19596,0,20077,,,,,,,,0.03,,,0.046,0.014,2.9,,,4.4,1.4,1,1,4006,10707,2031.6,2037.6,"",,,,1.06,0.62,,,,,,,0.038,0.022,,,3.6,2.1,
"D01",Absolute Quantification,"ABS","18836",Ch1Unknown,"ZFY","Manual",0.35,ddPCR Supermix for Probes (no dUTP),7,,,0.71,0.14,6,20385,1,5,444,19941,0.0513,20391,,,,,,,,0.013,,,0.024,0.002,1.3,,,2.4,0.2,1,1,4006,9023.7,2053.9,2055.9,"",,,,0.51,0.22,,,,,,,0.019,0.008,,,1.9,0.8,
"E01",Absolute Quantification,"ABS","17367",Ch1Unknown,"ZFY","Manual",0.5,ddPCR Supermix for Probes (no dUTP),10,,,0.91,0.24,9,21081,0,9,347,20734,0,21090,,,,,,,,0.026,,,0.043,0.008,2.5,,,4.2,0.9,1,1,4006,10680,2043.2,2046.8,"",,,,0.69,0.35,,,,,,,0.034,0.017,,,3.3,1.7,
"F01",Absolute Quantification,"ABS","17367",Ch1Unknown,"ZFY","Manual",0.57,ddPCR Supermix for Probes (no dUTP),11.4,,,1,0.28,10,20813,0,10,354,20459,0,20823,,,,,,,,0.028,,,0.046,0.01,2.7,,,4.4,1,1,1,4006,10206,2066.9,2070.8,"",,,,0.76,0.4,,,,,,,0.037,0.019,,,3.6,1.9,
"G01",Absolute Quantification,"ABS","11339",Ch1Unknown,"ZFY","Manual",0.61,ddPCR Supermix for Probes (no dUTP),12.2,,,1.06,0.32,11,21080,0,11,280,20800,0,21091,,,,,,,,0.039,,,0.063,0.015,3.8,,,6,1.5,1,1,4006,10505,2003.7,2008.1,"",,,,0.82,0.45,,,,,,,0.051,0.027,,,4.9,2.6,
"H01",Absolute Quantification,"ABS","11339",Ch1Unknown,"ZFY","Manual",0.4,ddPCR Supermix for Probes (no dUTP),8,,,0.78,0.17,7,20615,0,7,253,20362,0,20622,,,,,,,,0.028,,,0.049,0.006,2.7,,,4.7,0.7,1,1,4006,10456,1988.5,1991.4,"",,,,0.57,0.27,,,,,,,0.038,0.017,,,3.7,1.7,
"A02",Absolute Quantification,"ABS","C12 male",Ch1Unknown,"ZFY","Manual",17.8,ddPCR Supermix for Probes (no dUTP),356,,,19.8,15.8,296,19404,6,290,274,19130,0.11,19700,,,,,,,,1.06,,,1.23,0.88,51.4,,,55.5,47.3,1,1,4006,10598,2004.6,2133.7,"",,,,18.8,16.8,,,,,,,1.15,0.97,,,53.5,49.3,
"B02",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20803,0,0,0,20803,0,20803,,,,,,,,,,,,,,,,,,1,1,4006,0,1991.1,1991.1,"",,,,0.077,0,,,,,,,,,,,,,
"G02",Absolute Quantification,"ABS","16750",Ch1Unknown,"ZFY","Manual",0.85,ddPCR Supermix for Probes (no dUTP),17,,,1.39,0.48,14,19278,1,13,603,18675,0.0354,19292,,,,,,,,0.023,,,0.035,0.011,2.2,,,3.4,1.1,1,1,4006,10040,1974,1979.9,"",,,,1.1,0.65,,,,,,,0.029,0.017,,,2.8,1.6,
"H02",Absolute Quantification,"ABS","16750",Ch1Unknown,"ZFY","Manual",0.66,ddPCR Supermix for Probes (no dUTP),13.2,,,1.11,0.35,12,21329,0,12,639,20690,0,21341,,,,,,,,0.019,,,0.029,0.008,1.8,,,2.9,0.8,1,1,4006,10590,2033.2,2038,"",,,,0.87,0.49,,,,,,,0.024,0.013,,,2.3,1.3,
"A03",Absolute Quantification,"ABS","18836",Ch1Unknown,"ZFY","Manual",1.4,ddPCR Supermix for Probes (no dUTP),28,,,2,0.9,25,20917,2,23,864,20053,0.0567,20942,,,,,,,,0.028,,,0.04,0.017,2.8,,,3.8,1.7,1,1,4006,10168,2008.7,2018.4,"",,,,1.7,1.14,,,,,,,0.034,0.023,,,3.3,2.2,
"B03",Absolute Quantification,"ABS","18836",Ch1Unknown,"ZFY","Manual",1.4,ddPCR Supermix for Probes (no dUTP),28,,,2,0.9,23,19618,1,22,777,18841,0.00555,19641,,,,,,,,0.029,,,0.041,0.017,2.8,,,4,1.7,1,1,4006,10422,2055,2064.8,"",,,,1.69,1.11,,,,,,,0.035,0.023,,,3.4,2.2,
"C03",Absolute Quantification,"ABS","17367",Ch1Unknown,"ZFY","Manual",0.93,ddPCR Supermix for Probes (no dUTP),18.6,,,1.47,0.55,16,20141,0,16,649,19492,0,20157,,,,,,,,0.024,,,0.036,0.012,2.4,,,3.5,1.2,1,1,4006,10049,2072.7,2079,"",,,,1.19,0.72,,,,,,,0.03,0.018,,,3,1.8,
"D03",Absolute Quantification,"ABS","17367",Ch1Unknown,"ZFY","Manual",1.03,ddPCR Supermix for Probes (no dUTP),20.6,,,1.59,0.62,18,20543,0,18,638,19905,0,20561,,,,,,,,0.028,,,0.041,0.015,2.7,,,3.9,1.5,1,1,4006,10702,2091.6,2099.2,"",,,,1.29,0.81,,,,,,,0.034,0.021,,,3.3,2.1,
"E03",Absolute Quantification,"ABS","11339",Ch1Unknown,"ZFY","Manual",1.3,ddPCR Supermix for Probes (no dUTP),26,,,1.9,0.8,23,20661,0,23,457,20204,0,20684,,,,,,,,0.05,,,0.071,0.029,4.7,,,6.7,2.8,1,1,4006,10326,2004.4,2013.6,"",,,,1.6,1.05,,,,,,,0.06,0.039,,,5.7,3.8,
"F03",Absolute Quantification,"ABS","11339",Ch1Unknown,"ZFY","Manual",1.3,ddPCR Supermix for Probes (no dUTP),26,,,1.9,0.8,22,20542,0,22,424,20118,0,20564,,,,,,,,0.051,,,0.074,0.029,4.9,,,6.9,2.9,1,1,4006,10463,1977.5,1986.5,"",,,,1.55,1.01,,,,,,,0.063,0.04,,,5.9,3.9,
"G03",Absolute Quantification,"ABS","C12 male",Ch1Unknown,"ZFY","Manual",31,ddPCR Supermix for Probes (no dUTP),620,,,33.7,28.3,505,18922,13,492,511,18411,0,19427,,,,,,,,0.96,,,1.08,0.85,49.1,,,52.1,46,1,1,4006,10308,1936.7,2154.4,"",,,,32.4,29.6,,,,,,,1.02,0.9,,,50.6,47.5,
"H03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.06,ddPCR Supermix for Probes (no dUTP),1.2,,,0.27,0,1,20443,0,1,0,20443,0,20444,,,,,,,,,,,,,,,,,,1,1,4006,7150.6,1966,1966.3,"",,,,0.14,0.02,,,,,,,,,,,,,
"A01",Absolute Quantification,"ABS","16750",Ch2Unknown,"ZFX","Manual",20.9,ddPCR Supermix for Probes (no dUTP),418,,,23,18.7,350,19567,1,10,349,19557,0.0485,19917,,,,,,,,0.031,,,0.05,0.012,3,,,4.8,1.2,1,1,1999,4944.1,1069.4,1137.5,"",,,,22,19.7,,,,,,,0.041,0.022,,,3.9,2.1,
"B01",Absolute Quantification,"ABS","16750",Ch2Unknown,"ZFX","Manual",16.4,ddPCR Supermix for Probes (no dUTP),328,,,18.3,14.5,274,19515,1,12,273,19503,0.0495,19789,,,,,,,,0.047,,,0.074,0.021,4.5,,,6.9,2.1,1,1,1999,5053.2,1101.1,1155.8,"",,,,17.4,15.4,,,,,,,0.061,0.034,,,5.7,3.3,
"C01",Absolute Quantification,"ABS","18836",Ch2Unknown,"ZFX","Manual",27.7,ddPCR Supermix for Probes (no dUTP),554,,,30.2,25.2,467,19610,0,14,467,19596,0,20077,,,,,,,,0.03,,,0.046,0.014,2.9,,,4.4,1.4,1,1,1999,5100.4,1103.6,1196.5,"",,,,29,26.4,,,,,,,0.038,0.022,,,3.6,2.1,
"D01",Absolute Quantification,"ABS","18836",Ch2Unknown,"ZFX","Manual",26,ddPCR Supermix for Probes (no dUTP),520,,,28.4,23.5,445,19946,1,5,444,19941,0.0513,20391,,,,,,,,0.013,,,0.024,0.002,1.3,,,2.4,0.2,1,1,1999,5147.2,1116.9,1204.9,"",,,,27.2,24.7,,,,,,,0.019,0.008,,,1.9,0.8,
"E01",Absolute Quantification,"ABS","17367",Ch2Unknown,"ZFX","Manual",19.5,ddPCR Supermix for Probes (no dUTP),390,,,21.6,17.5,347,20743,0,9,347,20734,0,21090,,,,,,,,0.026,,,0.043,0.008,2.5,,,4.2,0.9,1,1,1999,5051,1107.2,1172.1,"",,,,20.6,18.5,,,,,,,0.034,0.017,,,3.3,1.7,
"F01",Absolute Quantification,"ABS","17367",Ch2Unknown,"ZFX","Manual",20.2,ddPCR Supermix for Probes (no dUTP),404,,,22.3,18.1,354,20469,0,10,354,20459,0,20823,,,,,,,,0.028,,,0.046,0.01,2.7,,,4.4,1,1,1,1999,5097.5,1120.8,1188.4,"",,,,21.2,19.1,,,,,,,0.037,0.019,,,3.6,1.9,
"G01",Absolute Quantification,"ABS","11339",Ch2Unknown,"ZFX","Manual",15.7,ddPCR Supermix for Probes (no dUTP),314,,,17.6,13.9,280,20811,0,11,280,20800,0,21091,,,,,,,,0.039,,,0.063,0.015,3.8,,,6,1.5,1,1,1999,5069.5,1094.1,1146.9,"",,,,16.7,14.8,,,,,,,0.051,0.027,,,4.9,2.6,
"H01",Absolute Quantification,"ABS","11339",Ch2Unknown,"ZFX","Manual",14.5,ddPCR Supermix for Probes (no dUTP),290,,,16.3,12.7,253,20369,0,7,253,20362,0,20622,,,,,,,,0.028,,,0.049,0.006,2.7,,,4.7,0.7,1,1,1999,5021.6,1089.7,1137.9,"",,,,15.4,13.6,,,,,,,0.038,0.017,,,3.7,1.7,
"A02",Absolute Quantification,"ABS","C12 male",Ch2Unknown,"ZFX","Manual",16.8,ddPCR Supermix for Probes (no dUTP),336,,,18.8,14.9,280,19420,6,290,274,19130,0.11,19700,,,,,,,,1.06,,,1.23,0.88,51.4,,,55.5,47.3,1,1,1999,5098.7,1085,1142,"",,,,17.8,15.8,,,,,,,1.15,0.97,,,53.5,49.3,
"B02",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20803,0,0,0,20803,0,20803,,,,,,,,,,,,,,,,,,1,1,1999,0,1092.9,1092.9,"",,,,0.077,0,,,,,,,,,,,,,
"G02",Absolute Quantification,"ABS","16750",Ch2Unknown,"ZFX","Manual",37.4,ddPCR Supermix for Probes (no dUTP),748,,,40.4,34.4,604,18688,1,13,603,18675,0.0354,19292,,,,,,,,0.023,,,0.035,0.011,2.2,,,3.4,1.1,1,1,1999,4858.8,1050.4,1169.6,"",,,,38.9,35.9,,,,,,,0.029,0.017,,,2.8,1.6,
"H02",Absolute Quantification,"ABS","16750",Ch2Unknown,"ZFX","Manual",35.8,ddPCR Supermix for Probes (no dUTP),716,,,38.5,33,639,20702,0,12,639,20690,0,21341,,,,,,,,0.019,,,0.029,0.008,1.8,,,2.9,0.8,1,1,1999,4981.2,1089,1205.6,"",,,,37.2,34.4,,,,,,,0.024,0.013,,,2.3,1.3,
"A03",Absolute Quantification,"ABS","18836",Ch2Unknown,"ZFX","Manual",49.7,ddPCR Supermix for Probes (no dUTP),994,,,53,46.4,866,20076,2,23,864,20053,0.0567,20942,,,,,,,,0.028,,,0.04,0.017,2.8,,,3.8,1.7,1,1,1999,4857.7,1058.3,1215.4,"",,,,51.4,48,,,,,,,0.034,0.023,,,3.3,2.2,
"B03",Absolute Quantification,"ABS","18836",Ch2Unknown,"ZFX","Manual",47.5,ddPCR Supermix for Probes (no dUTP),950,,,50.9,44.2,778,18863,1,22,777,18841,0.00555,19641,,,,,,,,0.029,,,0.041,0.017,2.8,,,4,1.7,1,1,1999,4956.8,1085.3,1238.6,"",,,,49.3,45.8,,,,,,,0.035,0.023,,,3.4,2.2,
"C03",Absolute Quantification,"ABS","17367",Ch2Unknown,"ZFX","Manual",38.5,ddPCR Supermix for Probes (no dUTP),770,,,41.5,35.5,649,19508,0,16,649,19492,0,20157,,,,,,,,0.024,,,0.036,0.012,2.4,,,3.5,1.2,1,1,1999,4902.5,1089.5,1212.3,"",,,,40,37,,,,,,,0.03,0.018,,,3,1.8,
"D03",Absolute Quantification,"ABS","17367",Ch2Unknown,"ZFX","Manual",37.1,ddPCR Supermix for Probes (no dUTP),742,,,40,34.2,638,19923,0,18,638,19905,0,20561,,,,,,,,0.028,,,0.041,0.015,2.7,,,3.9,1.5,1,1,1999,4974,1100.7,1220.9,"",,,,38.6,35.6,,,,,,,0.034,0.021,,,3.3,2.1,
"E03",Absolute Quantification,"ABS","11339",Ch2Unknown,"ZFX","Manual",26.3,ddPCR Supermix for Probes (no dUTP),526,,,28.7,23.9,457,20227,0,23,457,20204,0,20684,,,,,,,,0.05,,,0.071,0.029,4.7,,,6.7,2.8,1,1,1999,4947.8,1066.9,1152.7,"",,,,27.5,25.1,,,,,,,0.06,0.039,,,5.7,3.8,
"F03",Absolute Quantification,"ABS","11339",Ch2Unknown,"ZFX","Manual",24.5,ddPCR Supermix for Probes (no dUTP),490,,,26.8,22.2,424,20140,0,22,424,20118,0,20564,,,,,,,,0.051,,,0.074,0.029,4.9,,,6.9,2.9,1,1,1999,4881.4,1068.1,1146.7,"",,,,25.7,23.3,,,,,,,0.063,0.04,,,5.9,3.9,
"G03",Absolute Quantification,"ABS","C12 male",Ch2Unknown,"ZFX","Manual",32.2,ddPCR Supermix for Probes (no dUTP),644,,,34.9,29.4,524,18903,13,492,511,18411,0,19427,,,,,,,,0.96,,,1.08,0.85,49.1,,,52.1,46,1,1,1999,4870.1,1035.8,1139.3,"",,,,33.6,30.8,,,,,,,1.02,0.9,,,50.6,47.5,
"H03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20444,0,1,0,20443,0,20444,,,,,,,,,,,,,,,,,,1,1,1999,0,1077,1077,"",,,,0.079,0,,,,,,,,,,,,,
