Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M05",Absolute Quantification,"ABS","19RG-220G0190",Ch2Unknown,"HbA",,25.1,ddPCR Supermix for Probes (no dUTP),,27.1,22.9,26.9,23.3,770,35739,13,741,757,34998,0,36509,,,,,,,,0.98,1.08,0.88,1.08,0.88,49.5,52,47,52,47,1,1,,,,,"","(A09,B09)",26.1,23.9,26,24.2,,,,,1.03,0.93,1.03,0.93,50.8,48.2,50.8,48.2,
"M06",Absolute Quantification,"ABS","9787",Ch2Unknown,"ZFX",,11.1,ddPCR Supermix for Probes (no dUTP),,12.3,10,11.9,10.4,751,78872,1,16,750,78856,0.0125,79623,,,,,,,,0.023,0.033,0.008,0.033,0.012,2.2,3.3,0.9,3.3,1.2,1,1,,,,,"","(A10,B10,C10,D10)",11.8,10.6,11.56,10.74,,,,,0.028,0.014,0.028,0.017,2.7,1.4,2.7,1.7,
"M07",Absolute Quantification,"ABS","20795",Ch2Unknown,"ZFX",,21.9,ddPCR Supermix for Probes (no dUTP),,23,20.7,23,20.7,1382,73646,1,40,1381,73606,0.00391,75028,,,,,,,,0.029,0.04,0.014,0.039,0.02,2.9,3.8,1.4,3.7,2,1,1,,,,,"","(A11,B11,C11,D11)",22.5,21.3,22.5,21.3,,,,,0.034,0.02,0.034,0.0248,3.3,2,3.29,2.42,
"M08",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA",,0,ddPCR Supermix for Probes (no dUTP),,0.088,0,0.088,0,0,40081,0,0,0,40081,0,40081,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(C09,D09)",0.04,0,0.04,0,,,,,,,0,0,,,0,0,
"M09",Absolute Quantification,"ABS","12526",Ch2Unknown,"ZFX",,20.2,ddPCR Supermix for Probes (no dUTP),,22.2,18.1,21.4,18.9,974,56325,0,26,974,56299,0,57299,,,,,,,,0.026,0.037,0.014,0.037,0.016,2.6,3.6,1.4,3.6,1.6,1,1,,,,,"","(E09,F09,G09)",21.2,19.1,20.8,19.5,,,,,0.032,0.019,0.032,0.021,3.1,1.9,3.08,2.08,
"M10",Absolute Quantification,"ABS","20685",Ch2Unknown,"ZFX",,7.9,ddPCR Supermix for Probes (no dUTP),,9,6.7,8.5,7.2,536,79834,2,26,534,79808,0.0267,80370,,,,,,,,0.052,0.072,0.031,0.072,0.032,4.9,6.7,3.1,6.7,3.2,1,1,,,,,"","(E10,F10,G10,H10)",8.5,7.3,8.21,7.53,,,,,0.062,0.041,0.062,0.042,5.9,4,5.9,4,
"M11",Absolute Quantification,"ABS","C12 male",Ch2Unknown,"ZFX",,17.8,ddPCR Supermix for Probes (no dUTP),,19.7,15.7,19.3,16.3,521,34194,6,500,515,33694,0,34715,,,,,,,,0.97,1.09,0.85,1.09,0.85,49.3,52.3,46.2,52.3,46.2,1,1,,,,,"","(E11,F11)",18.7,16.7,18.6,17,,,,,1.03,0.91,1.03,0.91,50.8,47.7,50.8,47.7,
"M12",Absolute Quantification,"ABS","NTC",Ch2Unknown,"ZFX",,0,ddPCR Supermix for Probes (no dUTP),,0.064,0,0.064,0,0,55488,0,1,0,55487,0,55488,,,,,,,,1000000,,,1000000,0,100,,,250,0,1,1,,,,,"","(G11,H09,H11)",0.029,0,0.029,0,,,,,,,1000000,0,,,170,30,
"A01",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",7,ddPCR Supermix for Probes (no dUTP),140,,,8.3,5.7,115,19206,2,113,127,19079,0.076,19321,,,,,,,,0.89,,,1.12,0.67,47,,,53,41,1,1,2100,5004.3,1002.6,1026.4,"",,,,7.7,6.4,,,,,,,1.01,0.78,,,50.3,43.9,
"B01",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",8.2,ddPCR Supermix for Probes (no dUTP),164,,,9.6,6.9,139,19795,1,138,132,19663,0.00434,19934,,,,,,,,1.05,,,1.29,0.8,51,,,57,45,1,1,2100,4971.4,998.98,1026.7,"",,,,8.9,7.5,,,,,,,1.17,0.92,,,54.1,48.1,
"C01",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",8,ddPCR Supermix for Probes (no dUTP),160,,,9.4,6.7,133,19463,1,132,140,19323,0.00262,19596,,,,,,,,0.94,,,1.17,0.72,49,,,54,43,1,1,2100,4954.2,1008.8,1035.6,"",,,,8.7,7.3,,,,,,,1.06,0.83,,,51.6,45.5,
"D01",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",7.1,ddPCR Supermix for Probes (no dUTP),142,,,8.4,5.9,119,19574,0,119,124,19450,0,19693,,,,,,,,0.96,,,1.2,0.72,49,,,55,43,1,1,2100,5005.8,1019.3,1043.4,"",,,,7.8,6.5,,,,,,,1.08,0.84,,,52.2,45.8,
"E01",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",7.9,ddPCR Supermix for Probes (no dUTP),158,,,9.3,6.5,128,19034,1,127,119,18915,0.0123,19162,,,,,,,,1.07,,,1.33,0.8,52,,,58,45,1,1,2100,4916,1007.4,1033.5,"",,,,8.6,7.2,,,,,,,1.2,0.93,,,54.8,48.4,
"F01",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",9.2,ddPCR Supermix for Probes (no dUTP),184,,,10.7,7.7,142,18099,0,142,131,17968,0,18241,,,,,,,,1.08,,,1.34,0.83,52,,,58,46,1,1,2100,5076.9,992.69,1024.5,"",,,,10,8.4,,,,,,,1.22,0.95,,,55,49,
"G01",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",6.3,ddPCR Supermix for Probes (no dUTP),126,,,7.6,5.1,101,18688,2,99,93,18595,0.0942,18789,,,,,,,,1.06,,,1.36,0.76,52,,,59,45,1,1,2100,4877,998.07,1018.9,"",,,,7,5.7,,,,,,,1.22,0.91,,,55.1,48,
"H01",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",7.5,ddPCR Supermix for Probes (no dUTP),150,,,8.9,6.1,110,17241,0,110,106,17135,0,17351,,,,,,,,1.04,,,1.31,0.76,51,,,58,44,1,1,2100,4937.4,998.32,1023.3,"",,,,8.2,6.8,,,,,,,1.18,0.9,,,54.3,47.5,
"A02",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",6.3,ddPCR Supermix for Probes (no dUTP),126,,,7.6,5.1,99,18537,1,98,109,18428,0.0265,18636,,,,,,,,0.9,,,1.14,0.65,47,,,54,41,1,1,2100,4693.4,997.66,1017.3,"",,,,6.9,5.7,,,,,,,1.02,0.78,,,50.8,43.9,
"A03",Absolute Quantification,"ABS","9787",Ch1Unknown,"HbS","Manual",5.5,ddPCR Supermix for Probes (no dUTP),110,,,6.7,4.5,95,20126,0,95,91,20035,0,20221,,,,,,,,1.04,,,1.35,0.74,51,,,58,44,1,1,2100,5078.7,962.59,981.93,"",,,,6.1,5,,,,,,,1.2,0.89,,,54.7,47.4,
"A04",Absolute Quantification,"ABS","9787",Ch1Unknown,"HbS","Manual",5,ddPCR Supermix for Probes (no dUTP),100,,,6.1,4,83,19572,0,83,83,19489,0,19655,,,,,,,,1,,,1.31,0.69,50,,,58,42,1,1,2100,5364.6,996.44,1014.9,"",,,,5.5,4.5,,,,,,,1.15,0.85,,,53.9,46.1,
"A05",Absolute Quantification,"ABS","20685",Ch1Unknown,"HbS","Manual",3.5,ddPCR Supermix for Probes (no dUTP),70,,,4.5,2.7,58,19457,0,58,60,19397,0,19515,,,,,,,,0.97,,,1.32,0.62,49,,,58,40,1,1,2100,4494.6,980.77,991.21,"",,,,3.98,3.06,,,,,,,1.14,0.79,,,53.7,44.6,
"A06",Absolute Quantification,"ABS","20685",Ch1Unknown,"HbS","Manual",3.2,ddPCR Supermix for Probes (no dUTP),64,,,4.2,2.4,50,18279,0,50,39,18240,0,18329,,,,,,,,1.3,,,1.8,0.7,56,,,67,46,1,1,2100,4520.1,1009.3,1018.8,"",,,,3.69,2.78,,,,,,,1.56,1.01,,,61,51,
"A07",Absolute Quantification,"ABS","20795",Ch1Unknown,"HbS","Manual",9.2,ddPCR Supermix for Probes (no dUTP),184,,,10.7,7.8,151,19146,1,150,152,18994,0,19297,,,,,,,,0.99,,,1.21,0.76,50,,,55,44,1,1,2100,4439.9,1010,1036.9,"",,,,10,8.5,,,,,,,1.1,0.87,,,52.5,46.8,
"A08",Absolute Quantification,"ABS","20795",Ch1Unknown,"HbS","Manual",6.4,ddPCR Supermix for Probes (no dUTP),128,,,7.6,5.2,111,20302,0,111,166,20136,0,20413,,,,,,,,0.67,,,0.83,0.51,40,,,46,34,1,1,2100,4554,1003.5,1022.8,"",,,,7,5.8,,,,,,,0.75,0.59,,,43,37.1,
"A09",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Manual",23.9,ddPCR Supermix for Probes (no dUTP),478,,,26.5,21.4,339,16506,6,333,333,16173,0,16845,,,,,,,,1,,,1.15,0.85,50,,,53.8,46.2,1,1,2100,6542.3,1035.8,1146.6,"",,,,25.2,22.6,,,,,,,1.08,0.92,,,51.9,48.1,
"A10",Absolute Quantification,"ABS","9787",Ch1Unknown,"ZFY","Manual",0.43,ddPCR Supermix for Probes (no dUTP),8.6,,,0.83,0.18,7,19277,1,6,204,19073,0.0571,19284,,,,,,,,0.034,,,0.06,0.008,3.3,,,5.7,0.8,1,1,4000,10476,2265.9,2268.9,"",,,,0.61,0.28,,,,,,,0.047,0.021,,,4.5,2.1,
"A11",Absolute Quantification,"ABS","20795",Ch1Unknown,"ZFY","Manual",0.37,ddPCR Supermix for Probes (no dUTP),7.4,,,0.75,0.14,6,19307,0,6,336,18971,0,19313,,,,,,,,0.018,,,0.032,0.003,1.7,,,3.2,0.3,1,1,4000,9936,2313.9,2316.3,"",,,,0.54,0.23,,,,,,,0.025,0.01,,,2.5,1,
"B02",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",6.5,ddPCR Supermix for Probes (no dUTP),130,,,7.7,5.3,109,19712,1,108,132,19580,0.0161,19821,,,,,,,,0.82,,,1.03,0.61,45,,,51,39,1,1,2100,4773.1,993.91,1014.7,"",,,,7.1,5.9,,,,,,,0.92,0.71,,,48.2,41.8,
"B03",Absolute Quantification,"ABS","9787",Ch1Unknown,"HbS","Manual",5.3,ddPCR Supermix for Probes (no dUTP),106,,,6.4,4.2,88,19620,0,88,86,19534,0,19708,,,,,,,,1.02,,,1.33,0.72,51,,,58,43,1,1,2100,5175.9,998.91,1017.6,"",,,,5.8,4.7,,,,,,,1.18,0.87,,,54.4,46.8,
"B04",Absolute Quantification,"ABS","9787",Ch1Unknown,"HbS","Manual",4.3,ddPCR Supermix for Probes (no dUTP),86,,,5.4,3.4,72,19546,0,72,83,19463,0,19618,,,,,,,,0.87,,,1.14,0.59,46,,,54,39,1,1,2100,5443.2,1002.1,1018.4,"",,,,4.9,3.8,,,,,,,1.01,0.73,,,50.4,42.4,
"B05",Absolute Quantification,"ABS","20685",Ch1Unknown,"HbS","Manual",3.1,ddPCR Supermix for Probes (no dUTP),62,,,4.1,2.4,54,20195,0,54,50,20145,0,20249,,,,,,,,1.08,,,1.5,0.66,52,,,62,42,1,1,2100,4687,996.62,1006.5,"",,,,3.59,2.73,,,,,,,1.29,0.87,,,56.8,47,
"B06",Absolute Quantification,"ABS","20685",Ch1Unknown,"HbS","Manual",2.6,ddPCR Supermix for Probes (no dUTP),52,,,3.5,1.9,44,19776,1,43,57,19719,0.052,19820,,,,,,,,0.76,,,1.06,0.46,43,,,53,33,1,1,2100,4482.8,1014.6,1022.3,"",,,,3.03,2.24,,,,,,,0.91,0.61,,,48,38.2,
"B07",Absolute Quantification,"ABS","20795",Ch1Unknown,"HbS","Manual",9.3,ddPCR Supermix for Probes (no dUTP),186,,,10.8,7.9,166,20842,1,165,153,20689,0,21008,,,,,,,,1.08,,,1.31,0.84,52,,,57,46,1,1,2100,4575.5,1026.9,1055,"",,,,10.1,8.6,,,,,,,1.2,0.96,,,54.7,49.1,
"B08",Absolute Quantification,"ABS","20795",Ch1Unknown,"HbS","Manual",7.9,ddPCR Supermix for Probes (no dUTP),158,,,9.2,6.6,146,21623,0,146,150,21473,0,21769,,,,,,,,0.97,,,1.2,0.75,49,,,55,44,1,1,2100,4527.6,998.36,1022,"",,,,8.6,7.3,,,,,,,1.09,0.86,,,52.2,46.4,
"B09",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Manual",25.1,ddPCR Supermix for Probes (no dUTP),502,,,27.5,22.7,415,19249,7,408,424,18825,0,19664,,,,,,,,0.96,,,1.09,0.83,49,,,52.4,45.7,1,1,2100,6533,1032.8,1148.9,"",,,,26.3,23.9,,,,,,,1.03,0.9,,,50.8,47.3,
"B10",Absolute Quantification,"ABS","9787",Ch1Unknown,"ZFY","Manual",0.28,ddPCR Supermix for Probes (no dUTP),5.6,,,0.62,0.1,5,20718,0,5,176,20542,0,20723,,,,,,,,0.028,,,0.054,0.002,2.8,,,5.2,0.3,1,1,4000,9116.1,2272.5,2274.1,"",,,,0.43,0.17,,,,,,,0.041,0.015,,,4,1.5,
"B11",Absolute Quantification,"ABS","20795",Ch1Unknown,"ZFY","Manual",0.82,ddPCR Supermix for Probes (no dUTP),16.4,,,1.35,0.45,13,18641,1,12,346,18295,0.0488,18654,,,,,,,,0.037,,,0.058,0.016,3.6,,,5.5,1.6,1,1,4000,10392,2295.2,2300.8,"",,,,1.07,0.61,,,,,,,0.048,0.027,,,4.6,2.6,
"C02",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",7.3,ddPCR Supermix for Probes (no dUTP),146,,,8.6,6,120,19293,0,120,124,19169,0,19413,,,,,,,,0.97,,,1.21,0.72,49,,,55,43,1,1,2100,5031.6,1000.5,1025.4,"",,,,8,6.6,,,,,,,1.09,0.84,,,52.4,46,
"C03",Absolute Quantification,"ABS","9787",Ch1Unknown,"HbS","Manual",4.6,ddPCR Supermix for Probes (no dUTP),92,,,5.7,3.6,79,20260,0,79,92,20168,0,20339,,,,,,,,0.86,,,1.12,0.6,46,,,54,39,1,1,2100,5246.5,996.09,1012.6,"",,,,5.1,4.1,,,,,,,0.99,0.73,,,50,42.4,
"C04",Absolute Quantification,"ABS","9787",Ch1Unknown,"HbS","Manual",6.6,ddPCR Supermix for Probes (no dUTP),132,,,7.8,5.4,115,20537,0,115,98,20439,0,20652,,,,,,,,1.17,,,1.49,0.86,54,,,61,47,1,1,2100,5459.9,1012.5,1037.3,"",,,,7.2,6,,,,,,,1.34,1.01,,,57.4,50.6,
"C05",Absolute Quantification,"ABS","20685",Ch1Unknown,"HbS","Manual",3.6,ddPCR Supermix for Probes (no dUTP),72,,,4.6,2.8,59,19288,1,58,49,19239,0.0518,19347,,,,,,,,1.18,,,1.63,0.73,54,,,64,45,1,1,2100,4613.2,993.63,1004.7,"",,,,4.08,3.15,,,,,,,1.41,0.95,,,58.9,49.4,
"C06",Absolute Quantification,"ABS","20685",Ch1Unknown,"HbS","Manual",3.3,ddPCR Supermix for Probes (no dUTP),66,,,4.3,2.5,56,19822,0,56,62,19760,0,19878,,,,,,,,0.9,,,1.23,0.58,47,,,57,38,1,1,2100,4603.4,1022.9,1033,"",,,,3.78,2.9,,,,,,,1.07,0.74,,,52,42.9,
"C07",Absolute Quantification,"ABS","20795",Ch1Unknown,"HbS","Manual",9.1,ddPCR Supermix for Probes (no dUTP),182,,,10.5,7.6,154,19926,1,153,150,19776,0,20080,,,,,,,,1.02,,,1.25,0.79,50,,,56,45,1,1,2100,4650.8,1030.5,1058.3,"",,,,9.8,8.3,,,,,,,1.14,0.9,,,53.4,47.6,
"C08",Absolute Quantification,"ABS","20795",Ch1Unknown,"HbS","Manual",7.7,ddPCR Supermix for Probes (no dUTP),154,,,9,6.5,138,20893,4,134,162,20731,0.165,21031,,,,,,,,0.83,,,1.02,0.64,45,,,51,40,1,1,2100,4507.9,994.14,1017.2,"",,,,8.4,7.1,,,,,,,0.93,0.74,,,48.2,42.5,
"C09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20174,0,0,0,20174,0,20174,,,,,,,,,,,,,,,,,,1,1,2100,0,1014.2,1014.2,"",,,,0.08,0,,,,,,,,,,,,,
"C10",Absolute Quantification,"ABS","9787",Ch1Unknown,"ZFY","Manual",0.18,ddPCR Supermix for Probes (no dUTP),3.6,,,0.47,0.04,3,19852,0,3,196,19656,0,19855,,,,,,,,0.015,,,0.034,0,1.5,,,3.3,0,1,1,4000,10994,2276.8,2278.1,"",,,,0.3,0.09,,,,,,,0.024,0.006,,,2.4,0.6,
"C11",Absolute Quantification,"ABS","20795",Ch1Unknown,"ZFY","Manual",0.39,ddPCR Supermix for Probes (no dUTP),7.8,,,0.79,0.15,6,18177,0,6,342,17835,0,18183,,,,,,,,0.017,,,0.032,0.003,1.7,,,3.1,0.3,1,1,4000,10238,2320.2,2322.8,"",,,,0.57,0.25,,,,,,,0.025,0.01,,,2.4,1,
"D02",Absolute Quantification,"ABS","12526",Ch1Unknown,"HbS","Manual",7.2,ddPCR Supermix for Probes (no dUTP),144,,,8.5,5.8,112,18334,1,111,120,18214,0.0171,18446,,,,,,,,0.93,,,1.16,0.69,48,,,54,42,1,1,2100,5004.9,1009.4,1033.6,"",,,,7.8,6.5,,,,,,,1.05,0.8,,,51.3,44.8,
"D03",Absolute Quantification,"ABS","9787",Ch1Unknown,"HbS","Manual",6.3,ddPCR Supermix for Probes (no dUTP),126,,,7.5,5,100,18760,3,97,90,18670,0.158,18860,,,,,,,,1.08,,,1.38,0.77,52,,,59,45,1,1,2100,5100.6,1003.3,1025,"",,,,6.9,5.6,,,,,,,1.23,0.92,,,55.4,48.2,
