Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"D08",Absolute Quantification,"ABS","19397",Ch1Unknown,"ABCD1 c.3_A","Multi",4,ddPCR Supermix for Probes (no dUTP),80,,,5.1,3.1,61,18030,1,60,63,17967,0.0514,18091,,,,,,,,0.95,,,1.29,0.62,49,,,58,40,1,1,0,2839.8,702.94,710.14,"",,,,4.5,3.5,,,,,,,1.12,0.78,,,53.3,44.3,
"D09",Absolute Quantification,"ABS","19397",Ch1Unknown,"ABCD1 c.3_A","Multi",4.7,ddPCR Supermix for Probes (no dUTP),94,,,5.8,3.8,84,20918,2,82,90,20828,0.0922,21002,,,,,,,,0.91,,,1.18,0.64,48,,,55,40,1,1,0,2864.8,697,705.67,"",,,,5.2,4.2,,,,,,,1.05,0.78,,,51.5,44,
"E02",Absolute Quantification,"ABS","19397",Ch1Unknown,"ZFY","Manual",0.39,ddPCR Supermix for Probes (no dUTP),7.8,,,0.76,0.17,7,20986,0,7,221,20765,0,20993,,,,,,,,0.032,,,0.056,0.007,3.1,,,5.3,0.8,1,1,5567,11779,2446.4,2449.5,"",,,,0.56,0.26,,,,,,,0.044,0.019,,,4.2,1.9,
"E03",Absolute Quantification,"ABS","19397",Ch1Unknown,"ZFY","Manual",0.47,ddPCR Supermix for Probes (no dUTP),9.4,,,0.88,0.21,8,20012,0,8,271,19741,0,20020,,,,,,,,0.029,,,0.05,0.008,2.8,,,4.8,0.9,1,1,5567,11440,2397.2,2400.8,"",,,,0.66,0.32,,,,,,,0.04,0.019,,,3.9,1.8,
"E04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21633,0,0,0,21633,0,21633,,,,,,,,,,,,,,,,,,1,1,5567,0,2407.5,2407.5,"",,,,0.074,0,,,,,,,,,,,,,
"E05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22444,0,0,1,22443,0,22444,,,,,,,,,,,,,,,,,,1,1,5567,0,2511.5,2511.5,"",,,,0.072,0,,,,,,,,,,,,,
"E06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.19,0,0,18667,0,0,0,18667,0,18667,,,,,,,,,,,,,,,,,,1,1,5567,0,2526.7,2526.7,"",,,,0.086,0,,,,,,,,,,,,,
"E07",Absolute Quantification,"ABS","19397",Ch1Unknown,"ABCD1 c.3_A","Multi",3.1,ddPCR Supermix for Probes (no dUTP),62,,,4.1,2.4,53,19847,0,53,63,19784,0,19900,,,,,,,,0.84,,,1.15,0.53,46,,,55,37,1,1,0,2946.2,743.28,749.14,"",,,,3.59,2.73,,,,,,,1,0.68,,,50.3,41.1,
"E08",Absolute Quantification,"ABS","19397",Ch1Unknown,"ABCD1 c.3_A","Multi",3.8,ddPCR Supermix for Probes (no dUTP),76,,,4.8,2.9,64,19808,0,64,78,19730,0,19872,,,,,,,,0.82,,,1.09,0.55,45,,,53,37,1,1,0,2993.7,732.38,739.66,"",,,,4.29,3.34,,,,,,,0.96,0.68,,,49.2,40.9,
"E09",Absolute Quantification,"ABS","19397",Ch1Unknown,"ABCD1 c.3_A","Multi",8.9,ddPCR Supermix for Probes (no dUTP),178,,,10.4,7.4,139,18299,4,135,133,18166,0.192,18438,,,,,,,,1.01,,,1.25,0.78,50,,,56,44,1,1,0,2900.1,727.03,743.42,"",,,,9.7,8.1,,,,,,,1.14,0.89,,,53.4,47.4,
"F02",Absolute Quantification,"ABS","19397",Ch1Unknown,"ZFY","Manual",0.69,ddPCR Supermix for Probes (no dUTP),13.8,,,1.17,0.37,12,20360,1,11,234,20126,0.0504,20372,,,,,,,,0.051,,,0.081,0.021,4.8,,,7.5,2.1,1,1,5567,11573,2456.8,2462.2,"",,,,0.91,0.51,,,,,,,0.066,0.036,,,6.2,3.5,
"F03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,20081,0,0,2,20079,0,20081,,,,,,,,,,,,,,,,,,1,1,5567,0,2391.8,2391.8,"",,,,0.08,0,,,,,,,,,,,,,
"F04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20822,0,0,0,20822,0,20822,,,,,,,,,,,,,,,,,,1,1,5567,0,2407.4,2407.4,"",,,,0.077,0,,,,,,,,,,,,,
"F05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.19,0,0,18935,0,0,0,18935,0,18935,,,,,,,,,,,,,,,,,,1,1,5567,0,2488.1,2488.1,"",,,,0.085,0,,,,,,,,,,,,,
"F06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21185,0,0,0,21185,0,21185,,,,,,,,,,,,,,,,,,1,1,5567,0,2437.1,2437.1,"",,,,0.076,0,,,,,,,,,,,,,
"F07",Absolute Quantification,"ABS","19397",Ch1Unknown,"ABCD1 c.3_A","Multi",5.2,ddPCR Supermix for Probes (no dUTP),104,,,6.4,4.2,86,19354,4,82,99,19255,0.217,19440,,,,,,,,0.83,,,1.07,0.6,45,,,53,38,1,1,0,2847.6,720.39,729.8,"",,,,5.8,4.7,,,,,,,0.96,0.71,,,49.1,41.9,
"F08",Absolute Quantification,"ABS","19397",Ch1Unknown,"ABCD1 c.3_A","Multi",3.5,ddPCR Supermix for Probes (no dUTP),70,,,4.5,2.7,59,19733,1,58,64,19669,0.0482,19792,,,,,,,,0.91,,,1.23,0.59,48,,,56,39,1,1,0,2885,714.02,720.5,"",,,,3.99,3.08,,,,,,,1.07,0.74,,,52.1,43.1,
"F09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ABCD1 c.3_A","Multi",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19698,0,0,0,19698,0,19698,,,,,,,,,,,,,,,,,,1,1,0,0,699.75,699.75,"",,,,0.082,0,,,,,,,,,,,,,
