Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M03",Absolute Quantification,"ABS","14491",Ch2Unknown,"NF1 c.6792_C",,10.04,ddPCR Supermix for Probes (no dUTP),,10.48,9.61,10.46,9.62,2165,252620,17,2152,2148,250468,0,254785,,,,,,,,1,1.06,0.93,1.06,0.94,50,51.5,48.6,51.5,48.6,1,1,,,,,"","(A03,B02,B03,C02,C03,D02,D03,E02,E03,F02,G02,H02)",10.27,9.82,10.26,9.82,,,,,1.032,0.959,1.032,0.971,50.8,49.3,50.8,49.3,
"M04",Absolute Quantification,"ABS","NTC",Ch2Unknown,"NF1 c.6792_C",,0,ddPCR Supermix for Probes (no dUTP),,0.054,0,0.054,0,0,65524,0,0,0,65524,0,65524,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(A04,B04,C04)",0.025,0,0.025,0,,,,,,,0,0,,,0,0,
"M05",Absolute Quantification,"ABS","14116",Ch2Unknown,"TCOF1 c.3611_C",,5.35,ddPCR Supermix for Probes (no dUTP),,5.72,4.96,5.66,5.04,1161,254700,5,845,1156,253855,0.0053,255861,,,,,,,,0.73,0.8,0.64,0.8,0.67,42.3,44.5,39.9,44.4,40.1,1,1,,,,,"","(A05,B05,C05,D04,D05,E04,E05,F04,F05,G04,G05,H04)",5.54,5.15,5.51,5.19,,,,,0.765,0.675,0.765,0.699,43.4,41,43.4,41.2,
"M06",Absolute Quantification,"ABS","20RG-148G0076",Ch2Unknown,"TCOF1 c.3611_C",,132,ddPCR Supermix for Probes (no dUTP),,137,127,135.2,128.8,6468,54488,667,5742,5801,48746,0,60956,,,,,,,,0.99,1.025,0.955,1.025,0.956,49.8,50.6,48.9,50.6,48.9,1,1,,,,,"","(A06,B06,H05)",134.5,129.2,133.6,130.3,,,,,1.008,0.972,1.008,0.973,50.2,49.32,50.2,49.32,
"M07",Absolute Quantification,"ABS","NTC",Ch2Unknown,"TCOF1 c.3611_C",,0,ddPCR Supermix for Probes (no dUTP),,0.057,0,0.057,0,0,62300,0,0,0,62300,0,62300,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(C06,D06,E06)",0.026,0,0.026,0,,,,,,,0,0,,,0,0,
"M08",Absolute Quantification,"ABS","20RG-148G0081",Ch2Unknown,"NF1 c.6792_C",,167.4,ddPCR Supermix for Probes (no dUTP),,171.7,163,170.9,163.8,8542,55876,1133,7394,7409,48482,0.0557,64418,,,,,,,,0.998,1.035,0.959,1.028,0.968,50,50.9,49,50.7,49.2,1,1,,,,,"","(F03,G03,H03)",169.6,165.2,169.2,165.6,,,,,1.017,0.978,1.013,0.983,50.43,49.46,50.34,49.57,
"A01",Absolute Quantification,"ABS","12990",Ch1Unknown,"NF1 c.6792_A","Multi",8.6,ddPCR Supermix for Probes (no dUTP),172,,,10,7.3,159,21586,1,158,212,21374,0,21745,,,,,,,,0.75,,,0.9,0.59,43,,,48,38,1,1,0,10391,1169.9,1237.3,"",,,,9.3,7.9,,,,,,,0.82,0.67,,,45.3,40.1,
"B01",Absolute Quantification,"ABS","12990",Ch1Unknown,"NF1 c.6792_A","Multi",11.9,ddPCR Supermix for Probes (no dUTP),238,,,13.5,10.4,219,21453,3,216,204,21249,0.0503,21672,,,,,,,,1.06,,,1.26,0.86,51.4,,,56.2,46.7,1,1,0,10499,1197.8,1291.8,"",,,,12.8,11.1,,,,,,,1.16,0.96,,,53.8,49,
"C01",Absolute Quantification,"ABS","12990",Ch1Unknown,"NF1 c.6792_A","Multi",11.4,ddPCR Supermix for Probes (no dUTP),228,,,12.9,9.8,209,21492,1,208,213,21279,0,21701,,,,,,,,0.98,,,1.16,0.79,49.4,,,54.2,44.6,1,1,0,10655,1201.9,1292.9,"",,,,12.2,10.6,,,,,,,1.07,0.88,,,51.8,47,
"D01",Absolute Quantification,"ABS","12990",Ch1Unknown,"NF1 c.6792_A","Multi",12.3,ddPCR Supermix for Probes (no dUTP),246,,,13.9,10.7,223,21202,2,221,198,21004,0,21425,,,,,,,,1.12,,,1.33,0.9,52.7,,,57.5,48,1,1,0,10696,1204.5,1303.3,"",,,,13.1,11.5,,,,,,,1.22,1.01,,,55.2,50.3,
"E01",Absolute Quantification,"ABS","12990",Ch1Unknown,"NF1 c.6792_A","Multi",11.6,ddPCR Supermix for Probes (no dUTP),232,,,13.2,9.9,185,18734,0,185,167,18567,0,18919,,,,,,,,1.11,,,1.34,0.88,53,,,58,47,1,1,0,10455,1185.4,1276.1,"",,,,12.4,10.7,,,,,,,1.23,0.99,,,55.2,49.9,
"F01",Absolute Quantification,"ABS","12990",Ch1Unknown,"NF1 c.6792_A","Multi",10.7,ddPCR Supermix for Probes (no dUTP),214,,,12.3,9.1,173,18916,3,170,176,18740,0.0865,19089,,,,,,,,0.97,,,1.17,0.76,49,,,54,44,1,1,0,10657,1196.3,1282.1,"",,,,11.5,9.9,,,,,,,1.07,0.86,,,51.8,46.5,
"G01",Absolute Quantification,"ABS","20RG-148G0079",Ch1Unknown,"NF1 c.6792_A","Multi",134,ddPCR Supermix for Probes (no dUTP),2680,,,140,129,2167,17923,234,1933,1865,16058,0.556,20090,,,,,,,,1.03,,,1.1,0.97,50.8,,,52.3,49.3,1,1,0,10494,1180.1,2184.8,"",,,,137.2,131.4,,,,,,,1.066,1.003,,,51.6,50.1,
"H01",Absolute Quantification,"ABS","20RG-148G0079",Ch1Unknown,"NF1 c.6792_A","Multi",120,ddPCR Supermix for Probes (no dUTP),2400,,,125,115,1959,18227,194,1765,1773,16454,0.222,20186,,,,,,,,1,,,1.06,0.93,49.9,,,51.5,48.3,1,1,0,10400,1161.1,2057.7,"",,,,122.8,117.4,,,,,,,1.028,0.964,,,50.7,49.1,
"A02",Absolute Quantification,"ABS","20RG-148G0079",Ch1Unknown,"NF1 c.6792_A","Multi",123,ddPCR Supermix for Probes (no dUTP),2460,,,128,118,2183,19774,231,1952,2005,17769,0.576,21957,,,,,,,,0.98,,,1.03,0.92,49.4,,,50.8,47.9,1,1,0,10554,1180.4,2112.3,"",,,,125.8,120.6,,,,,,,1.004,0.946,,,50.1,48.6,
"A03",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",9.8,ddPCR Supermix for Probes (no dUTP),196,,,11.3,8.3,171,20417,2,169,160,20257,0.038,20588,,,,,,,,1.06,,,1.28,0.83,51,,,57,46,1,1,0,10028,1172.8,1246.3,"",,,,10.6,9.1,,,,,,,1.17,0.94,,,54.1,48.6,
"A04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"NF1 c.6792_A","Multi",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22115,0,0,0,22115,0,22115,,,,,,,,,,,,,,,,,,1,1,0,0,1130.9,1130.9,"",,,,0.073,0,,,,,,,,,,,,,
"A05",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",4.3,ddPCR Supermix for Probes (no dUTP),86,,,5.3,3.4,79,21828,1,78,101,21727,0.0342,21907,,,,,,,,0.77,,,1,0.55,44,,,51,36,1,1,4309,8450.3,2510,2531.4,"",,,,4.75,3.79,,,,,,,0.89,0.66,,,47.3,40,
"A06",Absolute Quantification,"ABS","20RG-148G0076",Ch1Unknown,"TCOF1 c.3611_A","Manual",128,ddPCR Supermix for Probes (no dUTP),2560,,,134,122,1928,16777,196,1732,1720,15057,0,18705,,,,,,,,1.01,,,1.07,0.94,50.2,,,51.7,48.6,1,1,4309,8601.7,2590.9,3210.5,"",,,,130.9,125.1,,,,,,,1.039,0.974,,,51,49.4,
"B02",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",9.4,ddPCR Supermix for Probes (no dUTP),188,,,10.8,8,170,21142,1,169,175,20967,0,21312,,,,,,,,0.97,,,1.17,0.76,49,,,54,44,1,1,0,10056,1173.3,1244.2,"",,,,10.1,8.7,,,,,,,1.07,0.86,,,51.8,46.4,
"B03",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",9.1,ddPCR Supermix for Probes (no dUTP),182,,,10.5,7.7,166,21438,1,165,158,21280,0,21604,,,,,,,,1.04,,,1.27,0.82,51,,,57,46,1,1,0,9852.4,1158.4,1225.2,"",,,,9.8,8.4,,,,,,,1.16,0.93,,,53.9,48.3,
"B04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"NF1 c.6792_A","Multi",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22115,0,0,0,22115,0,22115,,,,,,,,,,,,,,,,,,1,1,0,0,1148.3,1148.3,"",,,,0.073,0,,,,,,,,,,,,,
"B05",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",4.3,ddPCR Supermix for Probes (no dUTP),86,,,5.3,3.4,82,22372,1,81,116,22256,0.0303,22454,,,,,,,,0.7,,,0.9,0.5,41,,,48,34,1,1,4309,8497.2,2486.7,2508.7,"",,,,4.8,3.85,,,,,,,0.8,0.6,,,44.7,37.7,
"B06",Absolute Quantification,"ABS","20RG-148G0076",Ch1Unknown,"TCOF1 c.3611_A","Manual",130,ddPCR Supermix for Probes (no dUTP),2600,,,136,125,2144,18277,224,1920,2009,16268,0,20421,,,,,,,,0.96,,,1.01,0.9,48.9,,,50.4,47.4,1,1,4309,8563.3,2604.2,3229.9,"",,,,133.3,127.7,,,,,,,0.987,0.929,,,49.7,48.2,
"C02",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",11.1,ddPCR Supermix for Probes (no dUTP),222,,,12.7,9.5,187,19747,2,185,180,19567,0.0176,19934,,,,,,,,1.03,,,1.24,0.82,51,,,56,46,1,1,0,9841.6,1173.4,1254.7,"",,,,11.9,10.3,,,,,,,1.13,0.92,,,53.3,48.1,
"C03",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",9.9,ddPCR Supermix for Probes (no dUTP),198,,,11.3,8.4,184,21837,2,182,181,21656,0.0256,22021,,,,,,,,1.01,,,1.21,0.8,50,,,55,45,1,1,0,9756.8,1152.6,1224.5,"",,,,10.6,9.1,,,,,,,1.11,0.9,,,52.7,47.5,
"C04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"NF1 c.6792_A","Multi",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21294,0,0,0,21294,0,21294,,,,,,,,,,,,,,,,,,1,1,0,0,1157.7,1157.7,"",,,,0.076,0,,,,,,,,,,,,,
"C05",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",3.8,ddPCR Supermix for Probes (no dUTP),76,,,4.8,3,66,20254,0,66,78,20176,0,20320,,,,,,,,0.85,,,1.12,0.57,46,,,54,38,1,1,4309,8708.8,2564.7,2584.6,"",,,,4.32,3.38,,,,,,,0.99,0.7,,,50,41.7,
"C06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"TCOF1 c.3611_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22017,0,0,0,22017,0,22017,,,,,,,,,,,,,,,,,,1,1,4309,0,2482.8,2482.8,"",,,,0.073,0,,,,,,,,,,,,,
"D02",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",11.3,ddPCR Supermix for Probes (no dUTP),226,,,12.8,9.7,202,20975,1,201,206,20769,0,21177,,,,,,,,0.98,,,1.16,0.79,49.4,,,54.2,44.5,1,1,0,9987.2,1163.9,1248.1,"",,,,12.1,10.5,,,,,,,1.07,0.88,,,51.9,46.9,
"D03",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",10.3,ddPCR Supermix for Probes (no dUTP),206,,,11.8,8.8,183,20849,1,182,163,20686,0,21032,,,,,,,,1.12,,,1.35,0.88,53,,,58,47,1,1,0,9866.7,1153.8,1229.7,"",,,,11,9.5,,,,,,,1.24,1,,,55.4,50.1,
"D04",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",4,ddPCR Supermix for Probes (no dUTP),80,,,5,3.2,72,20970,1,71,104,20866,0.0361,21042,,,,,,,,0.69,,,0.89,0.48,41,,,48,33,1,1,4309,8655.8,2564,2584.8,"",,,,4.53,3.58,,,,,,,0.79,0.58,,,44.3,37,
"D05",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",4.7,ddPCR Supermix for Probes (no dUTP),94,,,5.8,3.7,81,20347,0,81,99,20248,0,20428,,,,,,,,0.82,,,1.06,0.58,45,,,52,38,1,1,4309,8556.5,2530.2,2554,"",,,,5.2,4.2,,,,,,,0.94,0.7,,,48.7,41.3,
"D06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"TCOF1 c.3611_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20240,0,0,0,20240,0,20240,,,,,,,,,,,,,,,,,,1,1,4309,0,2432.7,2432.7,"",,,,0.08,0,,,,,,,,,,,,,
"E02",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",9.5,ddPCR Supermix for Probes (no dUTP),190,,,10.9,8.1,176,21791,0,176,186,21605,0,21967,,,,,,,,0.95,,,1.14,0.75,49,,,54,43,1,1,0,9930.4,1150.5,1220.8,"",,,,10.2,8.8,,,,,,,1.05,0.85,,,51.2,46,
"E03",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",10.6,ddPCR Supermix for Probes (no dUTP),212,,,12,9.1,197,21834,1,196,188,21646,0,22031,,,,,,,,1.04,,,1.25,0.83,51,,,56,46.1,1,1,0,9943,1157.2,1235.8,"",,,,11.3,9.8,,,,,,,1.15,0.94,,,53.6,48.5,
"E04",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",4.8,ddPCR Supermix for Probes (no dUTP),96,,,5.9,3.8,79,19414,0,79,94,19320,0,19493,,,,,,,,0.84,,,1.09,0.59,46,,,53,38,1,1,4309,8791.7,2578.9,2604.1,"",,,,5.3,4.3,,,,,,,0.97,0.71,,,49.4,41.9,
"E05",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",3.1,ddPCR Supermix for Probes (no dUTP),62,,,4,2.4,58,21711,0,58,105,21606,0,21769,,,,,,,,0.55,,,0.73,0.37,36,,,43,28,1,1,4309,8667.7,2512.7,2529.1,"",,,,3.57,2.75,,,,,,,0.64,0.46,,,39.3,31.8,
"E06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"TCOF1 c.3611_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,20043,0,0,0,20043,0,20043,,,,,,,,,,,,,,,,,,1,1,4309,0,2454.6,2454.6,"",,,,0.08,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",10.1,ddPCR Supermix for Probes (no dUTP),202,,,11.6,8.6,180,20870,2,178,185,20685,0.0228,21050,,,,,,,,0.96,,,1.16,0.77,49,,,54,44,1,1,0,9996.2,1162.6,1238.1,"",,,,10.9,9.4,,,,,,,1.06,0.86,,,51.7,46.4,
"F03",Absolute Quantification,"ABS","20RG-148G0081",Ch1Unknown,"NF1 c.6792_A","Multi",174,ddPCR Supermix for Probes (no dUTP),3480,,,180,168,2958,18584,398,2560,2528,16056,0,21542,,,,,,,,1.01,,,1.06,0.96,50.3,,,51.6,49,1,1,0,10347,1169.9,2430,"",,,,177,170.6,,,,,,,1.038,0.985,,,50.9,49.6,
"F04",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",3.2,ddPCR Supermix for Probes (no dUTP),64,,,4,2.5,62,22861,0,62,108,22753,0,22923,,,,,,,,0.57,,,0.75,0.39,36,,,44,29,1,1,4309,8533.4,2524.4,2540.6,"",,,,3.61,2.8,,,,,,,0.66,0.48,,,40.1,32.8,
"F05",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",3.7,ddPCR Supermix for Probes (no dUTP),74,,,4.7,2.9,62,19488,0,62,87,19401,0,19550,,,,,,,,0.71,,,0.95,0.48,42,,,50,34,1,1,4309,8624.4,2518.4,2537.8,"",,,,4.23,3.28,,,,,,,0.83,0.59,,,45.6,37.6,
"G02",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",8.4,ddPCR Supermix for Probes (no dUTP),168,,,9.7,7,152,21338,2,150,190,21148,0.0357,21490,,,,,,,,0.79,,,0.96,0.62,44,,,49,39,1,1,0,10049,1170,1232.8,"",,,,9,7.7,,,,,,,0.88,0.71,,,46.8,41.5,
"G03",Absolute Quantification,"ABS","20RG-148G0081",Ch1Unknown,"NF1 c.6792_A","Multi",158,ddPCR Supermix for Probes (no dUTP),3160,,,164,152,2636,18326,355,2281,2386,15940,0.762,20962,,,,,,,,0.96,,,1.01,0.91,49,,,50.3,47.6,1,1,0,10187,1151.5,2287.8,"",,,,161.2,155,,,,,,,0.985,0.933,,,49.6,48.3,
"G04",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",4.4,ddPCR Supermix for Probes (no dUTP),88,,,5.4,3.5,84,22374,0,84,106,22268,0,22458,,,,,,,,0.79,,,1.02,0.56,44,,,51,37,1,1,4309,8658.2,2543.4,2566.2,"",,,,4.91,3.95,,,,,,,0.91,0.68,,,47.8,40.6,
"G05",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",3.7,ddPCR Supermix for Probes (no dUTP),74,,,4.7,2.9,65,20480,1,64,64,20416,0.0458,20545,,,,,,,,1,,,1.35,0.65,50,,,59,41,1,1,4309,8828.7,2645,2664.6,"",,,,4.21,3.29,,,,,,,1.18,0.82,,,54.4,45.6,
"H02",Absolute Quantification,"ABS","14491",Ch1Unknown,"NF1 c.6792_A","Multi",11.5,ddPCR Supermix for Probes (no dUTP),230,,,13.1,10,201,20378,2,199,176,20202,0.0152,20579,,,,,,,,1.13,,,1.36,0.9,53,,,58,48,1,1,0,9902.5,1160.6,1246,"",,,,12.4,10.7,,,,,,,1.25,1.01,,,55.6,50.5,
"H03",Absolute Quantification,"ABS","20RG-148G0081",Ch1Unknown,"NF1 c.6792_A","Multi",169,ddPCR Supermix for Probes (no dUTP),3380,,,175,163,2933,18981,380,2553,2495,16486,0,21914,,,,,,,,1.02,,,1.07,0.97,50.5,,,51.8,49.2,1,1,0,10351,1165.7,2395.1,"",,,,172.2,165.9,,,,,,,1.049,0.995,,,51.2,49.9,
"H04",Absolute Quantification,"ABS","14116",Ch1Unknown,"TCOF1 c.3611_A","Manual",3.1,ddPCR Supermix for Probes (no dUTP),62,,,3.9,2.4,60,22912,1,59,94,22818,0.0388,22972,,,,,,,,0.63,,,0.84,0.43,39,,,46,31,1,1,4309,8449.3,2474.2,2489.8,"",,,,3.49,2.7,,,,,,,0.73,0.53,,,42.6,34.8,
"H05",Absolute Quantification,"ABS","20RG-148G0076",Ch1Unknown,"TCOF1 c.3611_A","Manual",133,ddPCR Supermix for Probes (no dUTP),2660,,,139,128,2337,19493,247,2090,2072,17421,0,21830,,,,,,,,1.01,,,1.07,0.95,50.2,,,51.6,48.8,1,1,4309,8738.5,2629.4,3283.4,"",,,,136,130.5,,,,,,,1.038,0.979,,,50.9,49.5,
"A01",Absolute Quantification,"ABS","12990",Ch2Unknown,"NF1 c.6792_C","Multi",11.6,ddPCR Supermix for Probes (no dUTP),232,,,13.1,10,213,21532,1,158,212,21374,0,21745,,,,,,,,0.75,,,0.9,0.59,43,,,48,38,1,1,0,9194,1742.2,1815.2,"",,,,12.4,10.8,,,,,,,0.82,0.67,,,45.3,40.1,
"B01",Absolute Quantification,"ABS","12990",Ch2Unknown,"NF1 c.6792_C","Multi",11.3,ddPCR Supermix for Probes (no dUTP),226,,,12.8,9.8,207,21465,3,216,204,21249,0.0503,21672,,,,,,,,1.06,,,1.26,0.86,51.4,,,56.2,46.7,1,1,0,9268,1784.7,1856.2,"",,,,12.1,10.5,,,,,,,1.16,0.96,,,53.8,49,
"C01",Absolute Quantification,"ABS","12990",Ch2Unknown,"NF1 c.6792_C","Multi",11.7,ddPCR Supermix for Probes (no dUTP),234,,,13.2,10.1,214,21487,1,208,213,21279,0,21701,,,,,,,,0.98,,,1.16,0.79,49.4,,,54.2,44.6,1,1,0,9379,1791.6,1866.4,"",,,,12.5,10.9,,,,,,,1.07,0.88,,,51.8,47,
"D01",Absolute Quantification,"ABS","12990",Ch2Unknown,"NF1 c.6792_C","Multi",11,ddPCR Supermix for Probes (no dUTP),220,,,12.6,9.5,200,21225,2,221,198,21004,0,21425,,,,,,,,1.12,,,1.33,0.9,52.7,,,57.5,48,1,1,0,9378.5,1804.6,1875.3,"",,,,11.8,10.3,,,,,,,1.22,1.01,,,55.2,50.3,
