Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M04",Absolute Quantification,"ABS","21RG-027G0008",Ch2Unknown,"rs9290003_C",,195.9,ddPCR Supermix for Probes (no dUTP),,200.5,191.2,200.5,191.3,7007,38672,1,0,7006,38672,0.0258,45679,,,,,,,,0.00013,,,0.00044,0,0.013,,,0.044,0,1,1,,,,,"","(A05,B05)",198.3,193.5,198.3,193.6,,,,,,,0.00028,0,,,0.028,0,
"M05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs9290003_C",,0,ddPCR Supermix for Probes (no dUTP),,0.039,0,0.039,0,0,89437,0,0,0,89437,0,89437,,,,,,,,0,,,0,0,0,,,0,0,1,1,,,,,"","(C05,D05,E05,F05)",0.018,0,0.018,0,,,,,,,0,0,,,0,0,
"M06",Absolute Quantification,"ABS","21RG-047G0098",Ch2Unknown,"rs6781236_A",,299,ddPCR Supermix for Probes (no dUTP),,309,290,305,293,10679,36889,0,0,10679,36889,0,47568,,,,,,,,0,,,0,0,0,,,0.012,0,1,1,,,,,"","(E02,F02)",304.1,294.3,302,296.2,,,,,,,0,0,,,0.0057,0,
"M07",Absolute Quantification,"ABS","21RG-047G0103",Ch2Unknown,"rs6781236_A",,0.05,ddPCR Supermix for Probes (no dUTP),,0.16,-0.05,0.16,0.01,2,48013,1,8903,1,39110,0.0189,48015,,,,,,,,5000,,,12000,0,99.98,,,100.011,99.949,1,1,,,,,"","(G02,H02)",0.1,0,0.094,0.021,,,,,,,8600,1300,,,99.995,99.965,
"A01",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.4,ddPCR Supermix for Probes (no dUTP),28,,,1.9,0.9,27,23416,0,27,373,23043,0,23443,,,,,,,,0.072,,,0.1,0.044,6.7,,,9.2,4.2,1,1,1757,5969,722.68,728.72,"",,,,1.63,1.11,,,,,,,0.086,0.058,,,7.9,5.5,
"B01",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.7,ddPCR Supermix for Probes (no dUTP),34,,,2.4,1.2,34,23320,0,34,358,22962,0,23354,,,,,,,,0.094,,,0.128,0.061,8.6,,,11.4,5.8,1,1,1757,5823.1,715.53,722.97,"",,,,2.02,1.44,,,,,,,0.111,0.077,,,10,7.2,
"C01",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.9,ddPCR Supermix for Probes (no dUTP),38,,,2.6,1.4,37,22820,0,37,368,22452,0,22857,,,,,,,,0.1,,,0.134,0.066,9.1,,,11.9,6.3,1,1,1757,5868.6,720.02,728.36,"",,,,2.24,1.61,,,,,,,0.117,0.083,,,10.5,7.7,
"D01",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.19,ddPCR Supermix for Probes (no dUTP),23.8,,,1.75,0.77,23,22640,0,23,353,22287,0,22663,,,,,,,,0.065,,,0.092,0.037,6.1,,,8.5,3.6,1,1,1757,5860.2,711.54,716.76,"",,,,1.46,0.96,,,,,,,0.079,0.051,,,7.3,4.8,
"E01",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.4,ddPCR Supermix for Probes (no dUTP),28,,,2,1,27,22229,1,26,359,21870,0.0303,22256,,,,,,,,0.074,,,0.104,0.045,6.9,,,9.5,4.4,1,1,1757,5767.2,708.55,714.69,"",,,,1.72,1.17,,,,,,,0.089,0.06,,,8.2,5.6,
"F01",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",0.95,ddPCR Supermix for Probes (no dUTP),19,,,1.47,0.58,18,22192,0,18,357,21835,0,22210,,,,,,,,0.05,,,0.074,0.026,4.8,,,6.9,2.6,1,1,1757,5966.2,707.83,712.09,"",,,,1.2,0.75,,,,,,,0.062,0.038,,,5.9,3.7,
"G01",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.13,ddPCR Supermix for Probes (no dUTP),22.6,,,1.66,0.73,23,23948,0,23,367,23581,0,23971,,,,,,,,0.062,,,0.089,0.036,5.9,,,8.2,3.5,1,1,1757,5727.2,703.45,708.27,"",,,,1.38,0.91,,,,,,,0.076,0.049,,,7,4.7,
"H01",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.29,ddPCR Supermix for Probes (no dUTP),25.8,,,1.84,0.86,27,24589,0,27,403,24186,0,24616,,,,,,,,0.066,,,0.093,0.04,6.2,,,8.5,3.9,1,1,1757,5678.3,688.42,693.89,"",,,,1.56,1.06,,,,,,,0.08,0.053,,,7.4,5.1,
"A02",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.02,ddPCR Supermix for Probes (no dUTP),20.4,,,1.52,0.64,21,24287,0,21,403,23884,0,24308,,,,,,,,0.052,,,0.075,0.029,4.9,,,7,2.8,1,1,1757,5739.5,688.66,693.03,"",,,,1.25,0.81,,,,,,,0.063,0.04,,,6,3.9,
"A03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs6781236_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23718,0,0,0,23718,0,23718,,,,,,,,,,,,,,,,,,1,1,1757,0,669.66,669.66,"",,,,0.068,0,,,,,,,,,,,,,
"A04",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",0.97,ddPCR Supermix for Probes (no dUTP),19.4,,,1.49,0.59,18,21836,0,18,254,21582,0,21854,,,,,,,,0.07,,,0.105,0.036,6.6,,,9.6,3.6,1,1,837,5330.2,304.63,308.77,"",,,,1.22,0.76,,,,,,,0.088,0.053,,,8.1,5.1,
"A05",Absolute Quantification,"ABS","21RG-027G0008",Ch1Unknown,"rs9290003_T","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.24,0,1,23483,1,0,3640,19843,0.0501,23484,,,,,,,,0.00025,,,0.00085,0,0.025,,,0.085,0,1,1,837,4661,378.78,378.96,"",,,,0.12,0.01,,,,,,,0.00053,0,,,0.053,0,
"B02",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.04,ddPCR Supermix for Probes (no dUTP),20.8,,,1.55,0.65,21,23839,0,21,365,23474,0,23860,,,,,,,,0.057,,,0.082,0.032,5.4,,,7.7,3.1,1,1,1757,5827.7,686.2,690.73,"",,,,1.28,0.83,,,,,,,0.07,0.044,,,6.6,4.3,
"B03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs6781236_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23797,0,0,0,23797,0,23797,,,,,,,,,,,,,,,,,,1,1,1757,0,675.15,675.15,"",,,,0.068,0,,,,,,,,,,,,,
"B04",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",1.18,ddPCR Supermix for Probes (no dUTP),23.6,,,1.73,0.76,23,22965,0,23,294,22671,0,22988,,,,,,,,0.078,,,0.111,0.044,7.2,,,10.1,4.4,1,1,837,5359.7,310.8,315.86,"",,,,1.44,0.95,,,,,,,0.095,0.061,,,8.7,5.8,
"B05",Absolute Quantification,"ABS","21RG-027G0008",Ch1Unknown,"rs9290003_T","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22195,0,0,3366,18829,0,22195,,,,,,,,,,,,,,,,,,1,1,837,0,375.11,375.11,"",,,,0.073,0,,,,,,,,,,,,,
"C02",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",1.6,ddPCR Supermix for Probes (no dUTP),32,,,2.3,1.1,34,24443,0,34,355,24088,0,24477,,,,,,,,0.095,,,0.129,0.061,8.7,,,11.5,5.9,1,1,1757,5571.3,680.12,686.92,"",,,,1.93,1.37,,,,,,,0.112,0.078,,,10.1,7.3,
"C03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs6781236_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23292,0,0,0,23292,0,23292,,,,,,,,,,,,,,,,,,1,1,1757,0,681.45,681.45,"",,,,0.069,0,,,,,,,,,,,,,
"C04",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",0.86,ddPCR Supermix for Probes (no dUTP),17.2,,,1.33,0.51,17,23379,1,16,282,23097,0.0405,23396,,,,,,,,0.06,,,0.089,0.03,5.6,,,8.3,3,1,1,837,5264.9,305.55,309.16,"",,,,1.08,0.66,,,,,,,0.075,0.045,,,7,4.3,
"C05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs9290003_T","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20626,0,0,0,20626,0,20626,,,,,,,,,,,,,,,,,,1,1,837,0,273.61,273.61,"",,,,0.078,0,,,,,,,,,,,,,
"D02",Absolute Quantification,"ABS","14386",Ch1Unknown,"rs6781236_G","Manual",0.96,ddPCR Supermix for Probes (no dUTP),19.2,,,1.46,0.59,19,23238,1,18,394,22844,0.0349,23257,,,,,,,,0.048,,,0.07,0.026,4.6,,,6.6,2.5,1,1,1757,5507.3,671.85,675.8,"",,,,1.2,0.76,,,,,,,0.059,0.036,,,5.6,3.5,
"D03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs6781236_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23773,0,0,0,23773,0,23773,,,,,,,,,,,,,,,,,,1,1,1757,0,683.12,683.12,"",,,,0.068,0,,,,,,,,,,,,,
"D04",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",0.67,ddPCR Supermix for Probes (no dUTP),13.4,,,1.11,0.37,13,22777,0,13,293,22484,0,22790,,,,,,,,0.044,,,0.069,0.019,4.2,,,6.5,1.9,1,1,837,4966.9,303.47,306.13,"",,,,0.88,0.5,,,,,,,0.057,0.032,,,5.4,3.1,
"D05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs9290003_T","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23717,0,0,0,23717,0,23717,,,,,,,,,,,,,,,,,,1,1,837,0,276.75,276.75,"",,,,0.068,0,,,,,,,,,,,,,
"E02",Absolute Quantification,"ABS","21RG-047G0098",Ch1Unknown,"rs6781236_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23446,0,0,5341,18105,0,23446,,,,,,,,,,,,,,,,,,1,1,1757,0,614.77,614.77,"",,,,0.069,0,,,,,,,,,,,,,
"E03",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",1.2,ddPCR Supermix for Probes (no dUTP),24,,,1.75,0.78,24,23550,1,23,272,23278,0.0365,23574,,,,,,,,0.087,,,0.124,0.051,8,,,11.2,4.9,1,1,837,5165,292.42,297.38,"",,,,1.46,0.97,,,,,,,0.106,0.069,,,9.6,6.5,
"E04",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",0.91,ddPCR Supermix for Probes (no dUTP),18.2,,,1.4,0.55,18,23211,2,16,257,22954,0.0922,23229,,,,,,,,0.069,,,0.103,0.036,6.5,,,9.4,3.5,1,1,837,5056.9,304.13,307.82,"",,,,1.14,0.71,,,,,,,0.086,0.052,,,7.9,5,
"E05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs9290003_T","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20950,0,0,0,20950,0,20950,,,,,,,,,,,,,,,,,,1,1,837,0,273.01,273.01,"",,,,0.077,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","21RG-047G0098",Ch1Unknown,"rs6781236_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,24122,0,0,5338,18784,0,24122,,,,,,,,,,,,,,,,,,1,1,1757,0,621,621,"",,,,0.067,0,,,,,,,,,,,,,
"F03",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",0.65,ddPCR Supermix for Probes (no dUTP),13,,,1.07,0.36,13,23532,0,13,236,23296,0,23545,,,,,,,,0.055,,,0.086,0.024,5.2,,,8,2.4,1,1,837,5327.5,296.47,299.24,"",,,,0.85,0.49,,,,,,,0.07,0.039,,,6.6,3.8,
"F04",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",1.07,ddPCR Supermix for Probes (no dUTP),21.4,,,1.6,0.67,21,23110,1,20,269,22841,0.0389,23131,,,,,,,,0.077,,,0.112,0.043,7.2,,,10.2,4.2,1,1,837,5038.4,307.1,311.39,"",,,,1.32,0.85,,,,,,,0.095,0.06,,,8.7,5.7,
"F05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs9290003_T","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,24144,0,0,0,24144,0,24144,,,,,,,,,,,,,,,,,,1,1,837,0,271.04,271.04,"",,,,0.067,0,,,,,,,,,,,,,
"G02",Absolute Quantification,"ABS","21RG-047G0103",Ch1Unknown,"rs6781236_G","Manual",241,ddPCR Supermix for Probes (no dUTP),4820,,,248,234,4526,19928,0,4526,0,19928,0,24454,,,,,,,,,,,,,,,,,,1,1,1757,6361.3,574.68,1645.7,"",,,,244.4,237.2,,,,,,,,,,,,,
"G03",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",1.02,ddPCR Supermix for Probes (no dUTP),20.4,,,1.54,0.63,20,23076,0,20,245,22831,0,23096,,,,,,,,0.081,,,0.119,0.044,7.5,,,10.7,4.3,1,1,837,5290.3,297.8,302.12,"",,,,1.26,0.81,,,,,,,0.1,0.062,,,9.1,5.9,
"G04",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",1.5,ddPCR Supermix for Probes (no dUTP),30,,,2.2,1,29,22256,0,29,273,21983,0,22285,,,,,,,,0.106,,,0.146,0.065,9.6,,,12.9,6.2,1,1,837,5123.4,314.07,320.33,"",,,,1.83,1.27,,,,,,,0.126,0.085,,,11.2,7.9,
"H02",Absolute Quantification,"ABS","21RG-047G0103",Ch1Unknown,"rs6781236_G","Manual",242,ddPCR Supermix for Probes (no dUTP),4840,,,249,235,4378,19183,1,4377,1,19182,0.0385,23561,,,,,,,,2400,,,6100,0,99.96,,,100.02,99.9,1,1,1757,6379.1,565.33,1645.6,"",,,,245.5,238.2,,,,,,,4200,600,,,99.989,99.928,
"H03",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",0.89,ddPCR Supermix for Probes (no dUTP),17.8,,,1.37,0.54,18,23801,0,18,271,23530,0,23819,,,,,,,,0.066,,,0.098,0.034,6.2,,,9,3.4,1,1,837,5385.6,298.69,302.53,"",,,,1.12,0.7,,,,,,,0.082,0.05,,,7.6,4.8,
"H04",Absolute Quantification,"ABS","19231",Ch1Unknown,"rs9290003_T","Manual",1.1,ddPCR Supermix for Probes (no dUTP),22,,,1.63,0.7,22,23432,0,22,267,23165,0,23454,,,,,,,,0.082,,,0.118,0.046,7.6,,,10.6,4.5,1,1,837,5244.8,311.09,315.71,"",,,,1.36,0.89,,,,,,,0.1,0.064,,,9.1,6,
"A01",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",18.9,ddPCR Supermix for Probes (no dUTP),378,,,20.8,17,373,23070,0,27,373,23043,0,23443,,,,,,,,0.072,,,0.1,0.044,6.7,,,9.2,4.2,1,1,1586,2926.8,1129.2,1157.8,"",,,,19.8,17.9,,,,,,,0.086,0.058,,,7.9,5.5,
"B01",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",18.2,ddPCR Supermix for Probes (no dUTP),364,,,20.1,16.3,358,22996,0,34,358,22962,0,23354,,,,,,,,0.094,,,0.128,0.061,8.6,,,11.4,5.8,1,1,1586,2928.3,1118.3,1146.1,"",,,,19.1,17.2,,,,,,,0.111,0.077,,,10,7.2,
"C01",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",19.1,ddPCR Supermix for Probes (no dUTP),382,,,21,17.1,368,22489,0,37,368,22452,0,22857,,,,,,,,0.1,,,0.134,0.066,9.1,,,11.9,6.3,1,1,1586,2939.6,1127.8,1156.9,"",,,,20.1,18.1,,,,,,,0.117,0.083,,,10.5,7.7,
"D01",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",18.5,ddPCR Supermix for Probes (no dUTP),370,,,20.4,16.5,353,22310,0,23,353,22287,0,22663,,,,,,,,0.065,,,0.092,0.037,6.1,,,8.5,3.6,1,1,1586,2931.4,1121.7,1149.9,"",,,,19.5,17.5,,,,,,,0.079,0.051,,,7.3,4.8,
"E01",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",19.2,ddPCR Supermix for Probes (no dUTP),384,,,21.2,17.2,360,21896,1,26,359,21870,0.0303,22256,,,,,,,,0.074,,,0.104,0.045,6.9,,,9.5,4.4,1,1,1586,2943.4,1125.3,1154.7,"",,,,20.2,18.2,,,,,,,0.089,0.06,,,8.2,5.6,
"F01",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",19.1,ddPCR Supermix for Probes (no dUTP),382,,,21,17.1,357,21853,0,18,357,21835,0,22210,,,,,,,,0.05,,,0.074,0.026,4.8,,,6.9,2.6,1,1,1586,2906,1125.2,1153.8,"",,,,20.1,18.1,,,,,,,0.062,0.038,,,5.9,3.7,
"G01",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",18.2,ddPCR Supermix for Probes (no dUTP),364,,,20,16.3,367,23604,0,23,367,23581,0,23971,,,,,,,,0.062,,,0.089,0.036,5.9,,,8.2,3.5,1,1,1586,2931.1,1115.8,1143.6,"",,,,19.1,17.2,,,,,,,0.076,0.049,,,7,4.7,
"H01",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",19.4,ddPCR Supermix for Probes (no dUTP),388,,,21.3,17.5,403,24213,0,27,403,24186,0,24616,,,,,,,,0.066,,,0.093,0.04,6.2,,,8.5,3.9,1,1,1586,2897.5,1099.5,1128.9,"",,,,20.4,18.5,,,,,,,0.08,0.053,,,7.4,5.1,
"A02",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",19.7,ddPCR Supermix for Probes (no dUTP),394,,,21.6,17.7,403,23905,0,21,403,23884,0,24308,,,,,,,,0.052,,,0.075,0.029,4.9,,,7,2.8,1,1,1586,2876.4,1102,1131.4,"",,,,20.6,18.7,,,,,,,0.063,0.04,,,6,3.9,
"A03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs6781236_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23718,0,0,0,23718,0,23718,,,,,,,,,,,,,,,,,,1,1,1586,0,1096.6,1096.6,"",,,,0.068,0,,,,,,,,,,,,,
"A04",Absolute Quantification,"ABS","19231",Ch2Unknown,"rs9290003_C","Manual",13.8,ddPCR Supermix for Probes (no dUTP),276,,,15.4,12.1,254,21600,0,18,254,21582,0,21854,,,,,,,,0.07,,,0.105,0.036,6.6,,,9.6,3.6,1,1,1155,2158.9,830.01,845.46,"",,,,14.6,12.9,,,,,,,0.088,0.053,,,8.1,5.1,
"A05",Absolute Quantification,"ABS","21RG-027G0008",Ch2Unknown,"rs9290003_C","Manual",198,ddPCR Supermix for Probes (no dUTP),3960,,,205,192,3641,19843,1,0,3640,19843,0.0501,23484,,,,,,,,0.00025,,,0.00085,0,0.025,,,0.085,0,1,1,1155,2231.5,806.92,1027.8,"",,,,201.5,194.9,,,,,,,0.00053,0,,,0.053,0,
"B02",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",18.1,ddPCR Supermix for Probes (no dUTP),362,,,20,16.3,365,23495,0,21,365,23474,0,23860,,,,,,,,0.057,,,0.082,0.032,5.4,,,7.7,3.1,1,1,1586,2880.2,1104.8,1132,"",,,,19.1,17.2,,,,,,,0.07,0.044,,,6.6,4.3,
"B03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs6781236_A","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23797,0,0,0,23797,0,23797,,,,,,,,,,,,,,,,,,1,1,1586,0,1114.6,1114.6,"",,,,0.068,0,,,,,,,,,,,,,
"B04",Absolute Quantification,"ABS","19231",Ch2Unknown,"rs9290003_C","Manual",15.1,ddPCR Supermix for Probes (no dUTP),302,,,16.9,13.4,294,22694,0,23,294,22671,0,22988,,,,,,,,0.078,,,0.111,0.044,7.2,,,10.1,4.4,1,1,1155,2135,826.3,843.03,"",,,,16,14.3,,,,,,,0.095,0.061,,,8.7,5.8,
"B05",Absolute Quantification,"ABS","21RG-027G0008",Ch2Unknown,"rs9290003_C","Manual",193,ddPCR Supermix for Probes (no dUTP),3860,,,200,187,3366,18829,0,0,3366,18829,0,22195,,,,,,,,,,,,,,,,,,1,1,1155,2214.5,806.08,1019.7,"",,,,196.8,190.2,,,,,,,,,,,,,
"C02",Absolute Quantification,"ABS","14386",Ch2Unknown,"rs6781236_A","Manual",17.2,ddPCR Supermix for Probes (no dUTP),344,,,19,15.4,355,24122,0,34,355,24088,0,24477,,,,,,,,0.095,,,0.129,0.061,8.7,,,11.5,5.9,1,1,1586,2853.7,1099.2,1124.7,"",,,,18.1,16.3,,,,,,,0.112,0.078,,,10.1,7.3,
